ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1282428;011_29V_68.6;0;0,057;011__;68,558;68,613;MEE
1282740;536_349AL_62.3;0,1;4,594;112__;62,4;66,891;MEE
1282741;120_42R_15.4;0;0,867;120_a;15,38;16,247;MEE
1282742;608_21AL_87.6;0;0,088;608_b;87,629;87,716;MEE
1282743;608_31AL_87.8;0;0,169;608_b;87,753;87,919;MEE
1282744;485_2L_100.3;0;0,115;485_d;100,293;100,18;TEGEN
1282745;803_37V_102.6;0;0,457;803_h;102,566;102,109;TEGEN
1282746;205_403L_5.7;0;0,524;205__;5,685;6,207;MEE
1282747;924_19-20L_35.3;0;0,931;924_a;35,295;34,368;TEGEN
1282748;950_9pV_6.4;0;0,031;950_a;6,371;6,401;MEE
1282749;950_125qV_7.1;0;0,031;950_a;7,137;7,106;TEGEN
1282750;564_433BV_23.6;0;0,702;564_b;23,616;24,32;MEE
1282751;564_425V_23.5;0;0,051;564_b;23,452;23,4;TEGEN
1282752;564_425V_23.5;0,051;0,493;107__;23,4;22,959;TEGEN
1282753;063_257BV_2.4;0;0,023;063__;2,365;2,388;MEE
1282754;520_219BV_1.3;0;0,306;520_a;1,293;1,6;MEE
1283032;510_403L_9.7;9,217;9,497;508__;89,902;90,18;MEE
1283033;478_921V_101.6;1,615;2,398;478_a;5,146;4,363;TEGEN
1283034;517_935R_69.4;0;0,132;517_b;69,365;69,492;MEE
1283035;517_935L_69.4;0;0,132;517_b;69,365;69,493;MEE
1283036;544_1111BV_1.1;0;0,126;544_a;1,06;1,186;MEE
1283037;544_1077AL_0.2;0;0,125;544_a;0,204;0,33;MEE
1283038;517_85BqV_69.5;0;0,034;517_b;69,474;69,441;TEGEN
1283039;517_91BL_69.5;0;0,04;517_b;69,497;69,458;TEGEN
1283040;517_95AL_69.5;0;0,357;517_b;69,497;69,853;MEE
1283041;517_91BpV_69.5;0;0,034;517_b;69,514;69,481;TEGEN
1283042;517_91BqV_69.5;0;0,034;517_b;69,514;69,481;TEGEN
1283043;517_95AR_69.5;0;0,053;517_b;69,497;69,55;MEE
1283044;517_93BV_69.5;0;0,387;517_b;69,509;69,895;MEE
1283045;052_51L_62.4;0;0,851;052__;62,385;63,234;MEE
1283046;851_13L_100.1;0,024;0,548;433__;6,195;5,672;TEGEN
1283047;851_11L_100.2;0;0,036;851_a;100,16;100,124;TEGEN
1283048;851_910L_100.5;0,013;0,139;851_c;120,0;120,143;MEE
1283049;851_910L_100.5;0;0,013;851_a;100,523;100,536;MEE
1283050;479_1855L_312.5;0;0,041;479_a;312,49;312,53;MEE
1283051;201_61R_14.7;0;0,617;201__;14,691;15,309;MEE
1283359;119_1113AL_28.1;0;0,106;119_a;28,09;28,196;MEE
1283360;119_1111R_28.1;0;0,106;119_a;28,09;28,196;MEE
1283361;017_1021AL_26.8;0;0,084;017__;26,776;26,859;MEE
1283362;017_335V_24.6;0;2,132;017__;24,643;26,776;MEE
1283363;514_906L_18.0;0;0,064;514_a;18,04;17,98;TEGEN
1283364;514_907L_18.0;0;0,053;514_a;17,98;18,03;MEE
1283365;201_121L_33.1;0;0,731;201__;33,128;33,859;MEE
1283366;017_31AR_62.1;0;0,09;017__;62,069;62,158;MEE
1283367;017_27L_61.4;0;0,119;017__;61,394;61,512;MEE
1283368;017_29AR_61.5;0;0,06;017__;61,453;61,512;MEE
1283369;017_29BV_61.5;0;0,555;017__;61,512;62,069;MEE
1283370;544_1067AL_23.4;0,087;0,132;544_a;0,1;0,145;MEE
1283371;544_1067AL_23.4;0;0,087;544_b;23,399;23,486;MEE
1283372;017_333AR_24.5;0;0,183;017__;24,46;24,643;MEE
1283373;541_141BV_2.3;0;0,018;541_a;2,315;2,332;MEE
1283374;550_53AL_25.4;0;0,118;550__;25,371;25,489;MEE
1283375;531_2567R_34.5;0;0,045;531_c;34,546;34,591;MEE
1283376;531_2561V_34.6;0;0,033;531_c;34,558;34,591;MEE
1283377;531_2569pV_34.6;0;0,034;531_c;34,607;34,574;TEGEN
1283378;531_2571L_34.6;0;0,033;531_c;34,591;34,624;MEE
1283379;531_2569qV_34.6;0;0,034;531_c;34,607;34,574;TEGEN
1283380;924_42-45R_35.3;0;0,031;924_a;35,336;35,306;TEGEN
1283381;924_42-43V_35.3;0;0,032;924_a;35,304;35,336;MEE
1283382;924_46-47V_35.3;0;0,027;924_a;35,306;35,332;MEE
1283383;805_7125R_104.5;0;0,037;805_a;104,475;104,512;MEE
1283384;531_2327V_33.9;0;0,32;531_c;33,892;34,205;MEE
1283708;080_3427V_11.3;8,136;10,598;097__;19,4;21,856;MEE
1283709;009_27L_165.8;0,036;0,16;550__;25,178;25,301;MEE
1283710;009_27L_165.8;0;0,036;009__;165,854;165,889;MEE
1283711;550_41BqV_25.3;0;0,034;550__;25,341;25,308;TEGEN
1283712;517_231R_0.4;0;0,195;517_a;0,424;0,617;MEE
1283713;517_227AR_0.3;0;0,1;517_a;0,323;0,424;MEE
1283714;517_227AL_0.3;0;0,083;517_a;0,323;0,407;MEE
1283715;517_211V_0.3;0;0,034;517_a;0,289;0,323;MEE
1283716;517_225BV_0.4;0;0,053;517_a;0,354;0,407;MEE
1283717;478_922V_102.1;0;0,353;478_c;102,052;102,405;MEE
1283718;521_351BV_22.2;0;0,003;521_b;22,162;22,159;TEGEN
1283719;544_1141AL_2.2;0;0,103;544_a;2,212;2,315;MEE
1283720;544_1135BV_1.4;0;0,89;544_a;1,426;2,315;MEE
1283721;550_93AL_25.8;0;0,056;550__;25,794;25,85;MEE
1283722;550_93BqV_25.9;0;0,034;550__;25,867;25,834;TEGEN
1283723;550_97BR_25.9;0;0,046;550__;25,896;25,85;TEGEN
1283724;073_1103AL_0.7;0;0,388;073__;0,671;1,058;MEE
1283725;073_1205AR_21.6;0;0,108;073__;21,649;21,757;MEE
1283726;073_1183R_20.9;0;0,864;073__;20,89;21,757;MEE
1283727;073_1215AL_21.9;0;0,107;073__;21,918;22,027;MEE
1283728;073_1207AL_21.8;0;0,238;073__;21,785;22,027;MEE
1283729;805_7123L_104.4;0,045;0,201;805_e;700;700,134;MEE
1283730;513_53AL_25.0;0;0,2;513_a;25,042;25,241;MEE
1284013;851_JJJV_101.3;0;0,435;851_a;101,322;100,889;TEGEN
1284014;116_2255R_209.7;2,893;16,203;165__;212,6;225,91;MEE
1284015;805_7119L_500.3;0;0,113;805_d;500,268;500,378;MEE
1284016;545_931V_21.9;0;0,138;545_b;21,904;21,75;TEGEN
1284017;805_511L_100.0;0;0,033;805_a;100,005;100,037;MEE
1284018;073_1103AV_0.7;0;0,043;073__;0,671;0,628;TEGEN
1284019;217_69AL_35.1;0;0,261;217__;35,133;35,393;MEE
1284020;924_3531R_35.3;0;0,488;924_a;35,271;35,749;MEE
1284021;924_3617R_35.8;0;0,041;924_a;35,842;35,881;MEE
1284022;618_181V_50.9;0;0,008;618_b;50,925;50,917;TEGEN
1284023;924_37-38L_35.3;0;0,934;924_a;35,299;34,368;TEGEN
1284024;805_7103L_102.0;0;0,35;805_a;102,015;102,362;MEE
1284025;516_901L_1.8;0;0,036;516_a;1,807;1,844;MEE
1284328;042_323V_21.2;0,277;9,939;043__;21,5;31,149;MEE
1284329;523_5001BV_177.5;0;0,012;523_b;177,545;177,557;MEE
1284330;523_5051AV_177.6;0;0,056;523_b;177,615;177,557;TEGEN
1284331;924_3767qV_37.0;0;0,031;924_a;37,017;36,986;TEGEN
1284332;924_3223BV_34.1;0;0,015;924_a;34,088;34,103;MEE
1284333;017_9AR_49.3;0;0,241;017__;49,272;49,512;MEE
1284334;017_9AL_49.3;0;0,103;017__;49,272;49,373;MEE
1284335;017_9BV_49.4;0;0,08;017__;49,373;49,453;MEE
1284336;017_11AR_49.5;0;0,059;017__;49,453;49,512;MEE
1284337;924_3285R_34.4;0;0,876;924_a;34,367;35,233;MEE
1284338;924_3523V_35.2;0;0,028;924_a;35,206;35,233;MEE
1284339;132_953V_49.1;0;0,063;132__;49,117;49,055;TEGEN
1284340;950_215R_11.8;0;0,656;950_a;11,838;12,493;MEE
1284341;950_644R_7.2;0;0,576;950_a;7,2;6,62;TEGEN
1284668;950_929V_17.7;0;0,041;950_a;17,739;17,78;MEE
1284669;950_217R_7.7;0;0,056;950_a;7,7;7,644;TEGEN
1284670;950_115R_7.1;0;0,588;950_a;7,05;7,644;MEE
1284671;950_640V_7.2;0;0,027;950_a;7,186;7,212;MEE
1284672;664_1003R_43.0;0;0,522;664_b;43,006;42,489;TEGEN
1284673;503_91BpV_43.8;0;0,034;503_c;43,827;43,86;MEE
1284674;543_201BV_46.1;0;0,043;543_c;46,13;46,173;MEE
1284675;070_307R_25.9;0;0,779;070__;25,935;25,158;TEGEN
1284676;155_4441L_86.4;0;1,639;155_b;86,397;88,04;MEE
1284677;536_255L_61.0;0;0,388;536__;61,044;61,438;MEE
1284678;536_255R_61.0;0;0,461;536__;61,044;61,512;MEE
1284679;542_1233BL_29.8;0;0,053;542_a;29,78;29,728;TEGEN
1284680;542_1245AR_29.8;0;0,055;542_a;29,78;29,833;MEE
1284681;545_965L_22.8;0;0,655;545_b;22,782;23,427;MEE
1284682;116_2257V_209.8;16,103;18,385;119_b;225,91;228,191;MEE
1284957;950_641R_7.0;0;0,203;950_a;7,022;7,221;MEE
1284958;950_641L_7.0;0;0,102;950_a;7,022;7,122;MEE
1284959;940_375L_43.2;0;0,041;940__;43,156;43,116;TEGEN
1284960;940_377L_43.1;0;0,346;940__;43,116;42,763;TEGEN
1284961;814_970R_201.6;0;0,444;814_b;201,603;202,046;MEE
1284962;545_83BqV_22.4;0;0,034;545_b;22,378;22,344;TEGEN
1284963;823_24L_6.3;0;0,238;823_a;6,259;6,022;TEGEN
1284964;823_22R_6.3;0;0,042;823_a;6,301;6,259;TEGEN
1284965;823_22V_6.3;0;0,017;823_a;6,301;6,319;MEE
1284966;823_24R_6.3;0,029;0,081;823_b;100,069;100,121;MEE
1284967;823_24R_6.3;0;0,029;823_a;6,259;6,231;TEGEN
1284968;152_4025L_6.8;0;8,226;152_a;6,821;15,051;MEE
1284969;046_225AR_35.9;0;0,064;046__;35,905;35,97;MEE
1284970;950_1915R_17.3;0;0,145;950_a;17,308;17,162;TEGEN
1284971;950_921AR_17.3;0;0,053;950_a;17,336;17,389;MEE
1285253;626_3BR_31.8;0,304;16,626;079__;31,5;15,178;TEGEN
1285254;626_3BR_31.8;0;0,304;626_c;31,804;31,5;TEGEN
1285255;054_1373AR_54.1;0;0,131;054_a;54,103;54,233;MEE
1285256;132_942V_49.1;0;0,032;132__;49,115;49,084;TEGEN
1285257;129_37L_30.6;0;0,044;129__;30,561;30,604;MEE
1285258;664_101BR_41.9;0,629;1,554;663_a;41,3;40,381;TEGEN
1285259;664_101BR_41.9;0;0,629;664_b;41,927;41,3;TEGEN
1285260;609_81BqV_27.8;0;0,034;609__;27,824;27,857;MEE
1285261;609_81BpV_27.8;0;0,034;609__;27,824;27,858;MEE
1285262;950_644L_7.2;0;0,575;950_a;7,2;6,62;TEGEN
1285481;950_273BV_13.9;0;1,438;950_a;13,919;15,347;MEE
1285482;055_347L_8.4;0;0,069;055__;8,388;8,457;MEE
1285483;055_343V_8.4;0;0,01;055__;8,378;8,388;MEE
1285484;950_5L_6.1;0;0,734;950_a;6,135;6,848;MEE
1285485;924_3337L_34.3;0;0,032;924_a;34,336;34,368;MEE
1285486;009_21AL_114.7;0;0,064;009__;114,652;114,716;MEE
1285487;009_21BV_114.7;0;0,229;009__;114,716;114,945;MEE
1285488;522_175BV_57.8;0;0,369;522_b;57,751;58,119;MEE
1285489;564_431AR_23.5;0;0,077;564_b;23,539;23,616;MEE
1285490;564_431AL_23.5;0;0,077;564_b;23,539;23,616;MEE
1285491;564_425L_23.5;0;0,088;564_b;23,452;23,539;MEE
1285492;564_431BV_23.6;0;0,018;564_b;23,616;23,634;MEE
1285493;950_435L_6.8;0;0,065;950_a;6,752;6,817;MEE
1285494;950_431BV_6.7;0;0,012;950_a;6,739;6,752;MEE
1285495;950_337BpV_17.4;0;0,034;950_a;17,391;17,357;TEGEN
1285496;950_924L_6.5;0;0,04;950_a;6,536;6,581;MEE
1285497;514_159AL_16.5;0;0,271;514_a;16,472;16,202;TEGEN
1285498;814_965L_101.8;0;0,1;814_a;101,845;101,945;MEE
1285499;950_914V_17.2;0;0,041;950_a;17,179;17,22;MEE
1285500;950_405qV_26.9;0;0,031;950_a;26,877;26,846;TEGEN
1285501;564_1333L_23.6;0;0,052;564_b;23,609;23,661;MEE
1285502;564_1331L_23.6;0;0,23;564_b;23,63;23,4;TEGEN
1285503;564_1331L_23.6;0,23;0,695;107__;23,4;22,936;TEGEN
1285504;564_1303V_23.5;0;0,113;564_b;23,516;23,63;MEE
1285794;545_137AR_23.0;0;0,065;545_b;22,966;23,031;MEE
1285795;801_952R_8.0;0;0,242;801_a;8,042;7,801;TEGEN
1285796;801_954L_7.9;0;0,074;801_a;7,874;7,801;TEGEN
1285797;801_952L_8.0;0;0,073;801_a;8,042;7,97;TEGEN
1285798;801_950R_8.2;0;0,175;801_a;8,216;8,042;TEGEN
1285799;801_950L_8.2;0;0,05;801_a;8,216;8,166;TEGEN
1285800;831_912L_200.4;0;0,172;831_b;200,424;200,586;MEE
1285801;545_91AR_22.3;0;0,328;545_b;22,361;22,689;MEE
1285802;542_1271AL_29.9;0,676;1,839;116_a;30,6;31,757;MEE
1285803;924_3603R_35.8;0;0,892;924_a;35,813;36,694;MEE
1285804;924_3735V_36.7;0;0,041;924_a;36,694;36,734;MEE
1285805;924_355AL_36.2;0;0,176;924_a;36,247;36,421;MEE
1285806;924_12-18V_35.4;0;0,078;924_a;35,358;35,435;MEE
1285807;924_347AR_36.0;0;0,17;924_a;36,032;36,202;MEE
1285808;107_133AL_12.0;0;0,06;107__;11,983;12,043;MEE
1285809;102_1231L_1.4;0;0,191;102__;1,357;1,166;TEGEN
1285810;510_421L_10.4;0,1;1,022;512_a;10,5;11,42;MEE
1285811;533_1113BV_15.5;0;0,529;533__;15,489;16,016;MEE
1285812;062_433BV_38.2;0;0,845;062__;38,187;39,028;MEE
1285813;062_431R_38.1;0;1,045;062__;38,081;39,121;MEE
1285814;539_45BpV_79.3;0;0,033;539__;79,271;79,238;TEGEN
1285815;564_425R_23.5;0;0,119;564_b;23,452;23,571;MEE
1285816;564_966pV_23.7;0;0,033;564_b;23,661;23,694;MEE
1281810;501_45L_80.3;0;0,291;501__;80,321;80,611;MEE
1281811;817_903L_600.0;0,109;0,643;817_a;115,93;116,478;MEE
1281812;520_1007R_36.8;0;0,035;520_c;36,759;36,792;MEE
1281813;520_161L_36.6;0;0,089;520_c;36,587;36,676;MEE
1281814;060_425R_57.9;0;0,361;060__;57,884;58,245;MEE
1281815;080_3299V_8.2;0;1,672;080__;8,154;9,824;MEE
1281816;080_3295L_7.9;0;0,213;080__;7,93;8,142;MEE
1281817;080_3303V_8.1;0;1,683;080__;8,142;9,824;MEE
1281818;098_3885L_29.2;0;0,035;098__;29,233;29,268;MEE
1281819;011_305L_69.9;0;0,042;011__;69,879;69,839;TEGEN
1281820;011_301AL_70.0;0;0,06;011__;69,993;69,932;TEGEN
1281821;052_27R_55.7;0;0,883;052__;55,666;56,55;MEE
1281822;470_1123R_302.5;0,132;0,246;470_i;320,12;320,234;MEE
1281823;520_1010L_36.8;0;0,166;520_c;36,793;36,951;MEE
1281824;817_1215R_115.2;1,033;1,039;817_e;200,1;200,106;MEE
1281825;817_1215R_115.2;0;1,033;817_a;115,232;114,204;TEGEN
1286055;020_5R_60.3;0;0,014;020__;60,286;60,3;MEE
1286056;055_319AL_11.8;0;7,907;055__;11,773;19,672;MEE
1286057;940_393L_43.3;0;0,028;940__;43,316;43,345;MEE
1286058;927_3083AR_905.7;0;0,084;927__;905,708;905,791;MEE
1286059;927_936L_906.0;0;0,233;927__;906,022;905,791;TEGEN
1286060;565_63V_101.8;1,409;1,869;107__;18,802;19,26;MEE
1286061;046_225AL_35.9;0;0,043;046__;35,905;35,948;MEE
1286062;513_137AL_26.1;0;0,089;513_a;26,136;26,225;MEE
1286063;950_19R_6.5;0;0,612;950_a;6,465;7,113;MEE
1286064;950_19L_6.5;0;0,612;950_a;6,465;7,113;MEE
1286065;950_646V_7.1;0;0,025;950_a;7,113;7,137;MEE
1286066;109_233BV_32.2;0;1,191;109__;32,24;31,046;TEGEN
1286067;109_241AL_31.1;0;0,069;109__;31,115;31,046;TEGEN
1286068;109_231AR_32.5;0;0,103;109__;32,512;32,409;TEGEN
1286069;109_231AL_32.5;0;0,271;109__;32,512;32,24;TEGEN
1286052;924_2321BV_34.6;0;0,447;924_a;34,642;35,089;MEE
1286053;055_413AR_29.6;0;0,06;055__;29,587;29,647;MEE
1286054;020_5R_60.3;0,014;0,196;612_b;60,3;60,482;MEE
1286578;210_5V_11.6;0;9,836;210__;11,619;1,8;TEGEN
1286579;210_5V_11.6;9,836;10,024;609__;29,258;29,072;TEGEN
1286580;938_4583pV_2.4;0;0,033;938__;2,371;2,338;TEGEN
1286581;938_4583qV_2.4;0;0,033;938__;2,371;2,338;TEGEN
1286582;011_72L_68.9;0;0,275;011__;68,918;68,639;TEGEN
1286583;938_4537L_1.3;0;0,052;938__;1,26;1,312;MEE
1286584;107_135BV_12.1;0;6,527;107__;12,111;18,635;MEE
1286585;506_563L_43.6;0;0,535;506_b;43,585;44,113;MEE
1282121;609_91BV_27.5;0;0,194;609__;27,518;27,325;TEGEN
1282122;027_957AR_149.2;0,292;0,437;589_c;149,5;149,645;MEE
1282123;543_213BV_46.2;0,479;6,422;028__;46,7;52,631;MEE
1282124;541_139V_2.1;0;0,14;541_a;2,072;2,213;MEE
1282125;545_925L_22.3;0;0,077;545_b;22,257;22,18;TEGEN
1282126;543_193R_45.5;0;0,26;543_c;45,523;45,773;MEE
1282127;950_638V_7.1;0;0,041;950_a;7,095;7,138;MEE
1282128;950_652L_7.1;0;0,483;950_a;7,138;6,645;TEGEN
1282129;927_33L_904.5;0;0,575;927__;904,484;905,123;MEE
1282130;927_33R_904.5;0;0,574;927__;904,484;905,123;MEE
1282131;927_3021L_905.2;0;0,084;927__;905,225;905,123;TEGEN
1282132;076_1633BR_11.9;0;0,24;076__;11,894;11,665;TEGEN
1282133;520_131V_0.6;0;0,026;520_a;0,592;0,618;MEE
1282134;099_1021BV_6.2;0;0,017;099__;6,155;6,173;MEE
1282135;501_137R_80.7;0;0,079;501__;80,681;80,606;TEGEN
1282136;501_923V_80.5;0;0,095;501__;80,464;80,56;MEE
1282137;011_299AL_70.0;0;0,04;011__;70,033;69,993;TEGEN
1282429;011_31V_68.6;0;0,027;011__;68,6;68,626;MEE
1282430;550_83BqV_25.7;0;0,034;550__;25,703;25,67;TEGEN
1282431;501_151L_80.7;0;0,227;501__;80,763;80,997;MEE
1282432;501_177BpV_81.0;0;0,033;501__;81,015;80,981;TEGEN
1282433;501_177AR_81.0;0;0,045;501__;80,952;80,997;MEE
1282434;501_171AR_80.9;0;0,043;501__;80,909;80,952;MEE
1282435;501_173BL_81.0;0;0,06;501__;81,039;80,979;TEGEN
1282436;468_59L_101.0;0;0,549;468_a;101,004;101,557;MEE
1282437;470_252L_100.5;0;0,25;470_a;100,529;100,782;MEE
1282438;501_171BV_81.0;0;0,007;501__;80,972;80,979;MEE
1282439;099_1021BR_6.2;0;5,759;099__;6,155;0,4;TEGEN
1282440;815_251R_5.0;0;0,269;815_a;5,021;5,29;MEE
1282441;544_1081L_0.1;0;0,87;544_a;0,139;0,998;MEE
1282442;544_1079BV_0.3;0;0,731;544_a;0,331;1,06;MEE
1282443;503_901L_43.0;0;0,271;503_c;43;43,26;MEE
1282444;520_1006R_36.7;0;0,372;520_c;36,725;36,966;MEE
1282755;080_3425L_11.2;0;7,042;080__;11,151;18,2;MEE
1282756;620_85L_42.3;0;0,023;620__;42,327;42,349;MEE
1282757;620_71AL_42.2;0;0,125;620__;42,207;42,327;MEE
1282758;620_81BpV_42.3;0;0,034;620__;42,304;42,271;TEGEN
1282759;470_250V_100.7;0;0,144;470_a;100,674;100,529;TEGEN
1282760;544_1141AR_2.2;0;0,103;544_a;2,212;2,315;MEE
1282761;517_35AL_69.0;0;0,06;517_b;68,974;69,033;MEE
1282762;517_37BqV_69.1;0;0,034;517_b;69,087;69,053;TEGEN
1282763;517_37BR_69.1;0;0,036;517_b;69,07;69,033;TEGEN
1282764;517_183pV_0.1;0;0,034;517_a;0,074;0,031;TEGEN
1282765;517_185L_0.1;0;0,047;517_a;0,107;0,056;TEGEN
1282766;517_931L_69.3;0;0,417;517_b;69,327;68,918;TEGEN
1282767;517_931R_69.3;0;0,292;517_b;69,327;69,038;TEGEN
1282768;121_503L_9.4;0;0,036;121_a;9,399;9,435;MEE
1282769;121_503L_9.4;0,036;2,107;167__;302,071;300;TEGEN
1282770;620_21AL_41.7;0;0,53;620__;41,67;42,207;MEE
1282771;470_1116L_301.7;0;0,749;470_g;301,723;302,47;MEE
1282772;470_201V_305.3;0;0,009;470_g;305,296;305,287;TEGEN
1282773;470_207L_305.3;0;0,43;470_g;305,287;304,851;TEGEN
1283052;201_121R_33.1;0;0,732;201__;33,128;33,859;MEE
1283053;950_211L_11.8;0;0,756;950_a;11,833;12,589;MEE
1283054;950_231V_12.6;0;0,04;950_a;12,589;12,628;MEE
1283055;044_461AR_12.3;0;0,092;044__;12,334;12,426;MEE
1283056;049_9R_25.8;0;1,048;049__;25,848;26,893;MEE
1283057;518_197V_64.8;0;0,3;518__;64,799;65,1;MEE
1283058;618_185ApV_50.8;0;0,034;618_b;50,834;50,801;TEGEN
1283059;478_921L_101.6;0;0,437;478_c;101,615;102,052;MEE
1283060;517_933AR_69.3;0;0,024;517_b;69,344;69,365;MEE
1283061;543_181BL_45.3;0;0,36;543_c;45,274;44,913;TEGEN
1283062;553_323AR_22.5;0;0,11;553_c;22,496;22,606;MEE
1283063;019_950L_36.4;0;0,115;019__;36,382;36,268;TEGEN
1283064;520_1004L_36.7;0;0,402;520_c;36,692;36,958;MEE
1283065;817_50V_300.0;0,004;0,498;817_e;201,138;200,653;TEGEN
1283066;817_50V_300.0;0;0,004;817_g;300,004;300,0;TEGEN
1283067;517_11AL_68.7;0;0,058;517_b;68,672;68,726;MEE
1283068;521_351AR_22.3;0;0,142;521_b;22,304;22,162;TEGEN
1283069;521_351BL_22.2;0;0,045;521_b;22,162;22,207;MEE
1283070;527_105AR_17.2;0;0,175;527_c;17,212;17,387;MEE
1283071;486_916L_76.2;0;0,149;486_b;76,221;76,073;TEGEN
1283072;560_79L_24.7;0;0,145;560_a;24,696;24,551;TEGEN
1283073;560_69AL_24.8;0;0,043;560_a;24,738;24,696;TEGEN
1283385;531_1473V_1.0;0;0,163;531_c;33,986;34,142;MEE
1283386;545_217ApV_23.7;0;0,034;545_b;23,659;23,693;MEE
1283387;924_27-34V_35.4;0;0,078;924_a;35,357;35,435;MEE
1283388;924_27-34R_35.4;0;0,031;924_a;35,357;35,326;TEGEN
1283389;924_27-30V_35.3;0;0,027;924_a;35,33;35,357;MEE
1283390;924_27-30R_35.3;0;0,032;924_a;35,33;35,297;TEGEN
1283391;924_341AR_36.0;0;0,045;924_a;35,988;36,032;MEE
1283392;513_129L_26.0;0;0,195;513_a;26,041;26,235;MEE
1283393;513_131AL_26.0;0;0,182;513_a;26,043;26,225;MEE
1283394;513_131AR_26.0;0;0,07;513_a;26,043;26,112;MEE
1283395;513_131BV_26.1;0;0,024;513_a;26,112;26,136;MEE
1283396;513_133BpV_26.2;0;0,034;513_a;26,186;26,152;TEGEN
1283397;513_135AL_26.2;0;0,053;513_a;26,169;26,221;MEE
1283398;513_133BqV_26.2;0;0,034;513_a;26,186;26,152;TEGEN
1283399;131_1V_16.4;0,803;2,009;789__;15,585;14,379;TEGEN
1283400;618_895V_50.6;0;0,033;618_b;50,58;50,547;TEGEN
1283401;501_941V_80.5;0;0,027;501__;80,535;80,558;MEE
1283402;501_943L_80.6;0;0,197;501__;80,558;80,378;TEGEN
1283403;501_951V_80.4;0;0,03;501__;80,4;80,372;TEGEN
1283404;501_951R_80.4;0;0,167;501__;80,4;80,55;MEE
1283405;009_45AL_126.7;0;0,06;009__;126,735;126,794;MEE
1283406;501_913BL_80.4;0;0,213;501__;80,412;80,202;TEGEN
1283407;516_903L_1.9;0;0,036;516_a;1,88;1,914;MEE
1283408;516_904R_1.9;0;0,031;516_a;1,914;1,945;MEE
1283409;516_904L_1.9;0;0,054;516_a;1,914;1,967;MEE
1283410;128_63V_13.3;0;0,069;128__;13,347;13,417;MEE
1283411;128_65AR_13.3;0;0,102;128__;13,313;13,417;MEE
1283731;557_3BV_28.2;0;0,132;557_a;28,168;28,3;MEE
1283732;803_50AL_103.2;0;0,054;803_h;103,201;103,254;MEE
1283733;803_45R_102.9;0;0,288;803_h;102,913;103,201;MEE
1283734;515_305R_51.0;0,12;0,322;515_a;19,0;18,8;TEGEN
1283735;515_305R_51.0;0,322;0,876;124_a;18,8;18,248;TEGEN
1283736;515_305R_51.0;0;0,12;515_b;51,033;51,152;MEE
1283737;515_307AL_51.1;0;0,098;515_b;51,08;51,178;MEE
1283738;544_1063BV_23.5;0;0,024;544_a;0,116;0,139;MEE
1283739;079_183AR_3.0;1,691;1,897;524_a;1,3;1,1;TEGEN
1283740;803_82BV_103.9;0;0,251;803_h;103,857;104,105;MEE
1283741;551_131BV_22.5;0;0,051;551_b;22,528;22,579;MEE
1283742;551_109BV_21.8;0;0,009;551_b;21,824;21,833;MEE
1283743;551_115AL_21.8;0;0,102;551_b;21,833;21,935;MEE
1283744;551_111R_21.8;0;0,119;551_b;21,817;21,935;MEE
1283745;551_109AL_21.8;0;0,052;551_b;21,765;21,817;MEE
1283746;011_806R_68.2;0;0,042;011__;68,222;68,265;MEE
1283747;011_806L_68.2;0;0,479;011__;68,222;68,688;MEE
1283748;618_135R_50.9;0;0,769;618_b;50,867;50,102;TEGEN
1283749;618_133V_50.9;0;0,011;618_b;50,878;50,867;TEGEN
1283750;618_133L_50.9;0;0,091;618_b;50,878;50,968;MEE
1283751;552_227AR_82.5;0,761;0,962;552_a;74,0;73,8;TEGEN
1283752;552_227AR_82.5;0;0,761;552_b;82,537;83,294;MEE
1284026;514_95BpV_17.1;0;0,034;514_a;17,097;17,13;MEE
1284027;123_3AL_10.6;0;0,073;123__;10,643;10,714;MEE
1284028;123_1BV_10.6;0;0,016;123__;10,627;10,643;MEE
1284029;618_257AR_49.9;0;0,04;618_b;49,913;49,876;TEGEN
1284030;618_257AR_49.9;0,04;0,166;618_a;1,7;1,826;MEE
1284031;618_261AR_1.8;0;0,062;618_a;1,764;1,826;MEE
1284032;119_121BR_21.3;0;6,814;119_a;21,288;28,09;MEE
1284033;531_2713L_35.5;0;0,136;531_c;35,496;35,633;MEE
1284034;545_211AL_23.7;0;0,065;545_b;23,686;23,751;MEE
1284035;805_7129R_105.4;0;0,248;805_a;105,418;105,663;MEE
1284036;545_181AR_23.3;0;0,399;545_b;23,281;23,676;MEE
1284037;924_3599BqV_35.9;0;0,034;924_a;35,868;35,836;TEGEN
1284038;924_3599BpV_35.9;0;0,034;924_a;35,868;35,836;TEGEN
1284039;924_3597AL_35.8;0;0,041;924_a;35,813;35,852;MEE
1284040;924_3611L_35.8;0;0,029;924_a;35,852;35,88;MEE
1284041;924_3597AR_35.8;0;0,053;924_a;35,813;35,864;MEE
1284042;924_3623L_35.9;0;0,041;924_a;35,88;35,918;MEE
1284043;924_3741V_36.8;0;0,028;924_a;36,774;36,801;MEE
1284044;544_1063AL_23.4;0,087;0,103;544_a;0,1;0,116;MEE
