SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
084_7AL_9.4;;;;;;;;;;;;;;
054_1271AR_43.1;;;;;;;;;;;;;;
517_229BV_0.5;;;;;;;;;;;;;;
624_906R_32.4;;;;;;;;;;;;;;
924_2367ApV_36.5;;;;;;;;;;;;;;
588_355BV_1.3;;;;;;;;;;;;;;
609_209L_28.7;;;;;;;;;;;;;;
135_909AR_45.1;;;;;;;;;;;;;;
603_183AR_4.0;;;;;;;;;;;;;;
514_113CL_16.9;;;;;;;;;;;;;;
555_333AL_84.1;;;;;;;;;;;;;;
553_305V_22.2;;;;;;;;;;;;;;
469_333R_601.6;;;;;;;;;;;;;;
517_37BqV_69.1;;;;;;;;;;;;;;
611_1AR_105.0;;;;;;;;;;;;;;
926_2008R_1.6;;;;;;;;;;;;;;
926_2060R_0.9;;;;;;;;;;;;;;
155_4421L_84.0;;;;;;;;;;;;;;
024_201AR_25.7;;;;;;;;;;;;;;
506_559R_43.6;;;;;;;;;;;;;;
506_560R_43.6;;;;;;;;;;;;;;
514_61AL_17.5;;;;;;;;;;;;;;
620_903L_41.9;;;;;;;;;;;;;;
852_2V_160.7;;;;;;;;;;;;;;
217_69AR_35.1;;;;;;;;;;;;;;
542_1281R_30.0;;;;;;;;;;;;;;
950_633L_6.4;;;;;;;;;;;;;;
531_1343BqV_34.7;;;;;;;;;;;;;;
613_187qV_76.1;;;;;;;;;;;;;;
519_69V_46.7;;;;;;;;;;;;;;
437_953L_0.9;;;;;;;;;;;;;;
092_701L_42.5;;;;;;;;;;;;;;
531_863R_33.5;;;;;;;;;;;;;;
506_85qV_43.9;;;;;;;;;;;;;;
924_3557R_35.5;;;;;;;;;;;;;;
115_903R_5.8;;;;;;;;;;;;;;
564_977V_24.0;;;;;;;;;;;;;;
504_53BpV_18.2;;;;;;;;;;;;;;
533_1111BV_15.4;;;;;;;;;;;;;;
527_101AL_17.3;;;;;;;;;;;;;;
519_27AL_46.1;;;;;;;;;;;;;;
924_343R_36.0;;;;;;;;;;;;;;
485_3R_100.3;;;;;;;;;;;;;;
514_913V_18.0;;;;;;;;;;;;;;
555_249R_83.5;;;;;;;;;;;;;;
518_127AL_63.6;;;;;;;;;;;;;;
209_3R_19.0;;;;;;;;;;;;;;
527_119AR_17.4;;;;;;;;;;;;;;
817_975V_200.3;;;;;;;;;;;;;;
305_55L_17.9;;;;;;;;;;;;;;
470_1116R_301.7;;;;;;;;;;;;;;
501_923V_80.5;;;;;;;;;;;;;;
817_1241pV_200.2;;;;;;;;;;;;;;
520_143BpV_0.7;;;;;;;;;;;;;;
603_905R_3.5;;;;;;;;;;;;;;
519_93AL_47.1;;;;;;;;;;;;;;
924_21-22R_35.3;;;;;;;;;;;;;;
531_1369BqV_34.8;;;;;;;;;;;;;;
528_47L_28.8;;;;;;;;;;;;;;
814_966R_101.9;;;;;;;;;;;;;;
028_1011R_52.8;;;;;;;;;;;;;;
924_3213V_34.0;;;;;;;;;;;;;;
913_62L_69.0;;;;;;;;;;;;;;
528_45BV_28.8;;;;;;;;;;;;;;
606_103AR_0.9;;;;;;;;;;;;;;
564_971R_23.7;;;;;;;;;;;;;;
516_915R_2.0;;;;;;;;;;;;;;
209_101L_17.9;;;;;;;;;;;;;;
950_227AL_17.6;;;;;;;;;;;;;;
550_109BV_26.0;;;;;;;;;;;;;;
527_903V_17.1;;;;;;;;;;;;;;
950_7L_6.4;;;;;;;;;;;;;;
508_2001R_90.0;;;;;;;;;;;;;;
506_524V_43.5;;;;;;;;;;;;;;
543_175BpV_45.4;;;;;;;;;;;;;;
545_95R_22.4;;;;;;;;;;;;;;
514_101AR_17.1;;;;;;;;;;;;;;
520_127AR_0.6;;;;;;;;;;;;;;
550_109AR_26.0;;;;;;;;;;;;;;
606_51AL_0.0;;;;;;;;;;;;;;
801_920L_100.9;;;;;;;;;;;;;;
127_489R_74.0;;;;;;;;;;;;;;
924_12-26R_35.4;;;;;;;;;;;;;;
017_51BR_70.1;;;;;;;;;;;;;;
940_361AR_43.1;;;;;;;;;;;;;;
527_85AR_17.1;;;;;;;;;;;;;;
035_904R_51.4;;;;;;;;;;;;;;
553_247BV_21.6;;;;;;;;;;;;;;
924_345ApV_36.0;;;;;;;;;;;;;;
531_201BpV_35.5;;;;;;;;;;;;;;
479_1703L_304.2;;;;;;;;;;;;;;
527_187AL_18.1;;;;;;;;;;;;;;
564_957L_23.7;;;;;;;;;;;;;;
550_143BL_26.3;;;;;;;;;;;;;;
501_19BqV_80.2;;;;;;;;;;;;;;
508_2105V_91.5;;;;;;;;;;;;;;
924_2321AR_34.5;;;;;;;;;;;;;;
163_271qV_44.5;;;;;;;;;;;;;;
470_206L_304.8;;;;;;;;;;;;;;
926_2057L_0.8;;;;;;;;;;;;;;
504_905L_17.5;;;;;;;;;;;;;;
518_175AR_64.6;;;;;;;;;;;;;;
551_143AR_22.7;;;;;;;;;;;;;;
586_239AL_81.0;;;;;;;;;;;;;;
520_49AR_28.4;;;;;;;;;;;;;;
817_1221L_115.1;;;;;;;;;;;;;;
486_901AR_75.4;;;;;;;;;;;;;;
468_61V_101.6;;;;;;;;;;;;;;
520_824V_1.0;;;;;;;;;;;;;;
927_43R_904.6;;;;;;;;;;;;;;
564_431AL_23.5;;;;;;;;;;;;;;
485_40R_100.9;;;;;;;;;;;;;;
940_361AV_43.1;;;;;;;;;;;;;;
545_203AL_23.4;;;;;;;;;;;;;;
924_2321AV_34.5;;;;;;;;;;;;;;
531_829V_33.6;;;;;;;;;;;;;;
531_1307BV_34.7;;;;;;;;;;;;;;
927_3035V_905.2;;;;;;;;;;;;;;
128_31L_12.7;;;;;;;;;;;;;;
624_213BV_32.7;;;;;;;;;;;;;;
586_139BpV_80.8;;;;;;;;;;;;;;
586_51qV_80.3;;;;;;;;;;;;;;
012_313BpV_19.4;;;;;;;;;;;;;;
128_9AR_12.1;;;;;;;;;;;;;;
950_345AR_17.4;;;;;;;;;;;;;;
520_141BqV_0.7;;;;;;;;;;;;;;
508_2157R_92.3;;;;;;;;;;;;;;
551_161BV_23.7;;;;;;;;;;;;;;
054_1341AR_52.7;;;;;;;;;;;;;;
516_915L_2.0;;;;;;;;;;;;;;
539_53BpV_79.2;;;;;;;;;;;;;;
927_3327AL_904.8;;;;;;;;;;;;;;
913_61AqV_68.9;;;;;;;;;;;;;;
606_91BL_0.8;;;;;;;;;;;;;;
133_1181BqV_20.1;;;;;;;;;;;;;;
012_301AL_8.3;;;;;;;;;;;;;;
617_1193AL_40.0;;;;;;;;;;;;;;
586_237V_81.0;;;;;;;;;;;;;;
517_153AL_69.9;;;;;;;;;;;;;;
486_915ApV_76.0;;;;;;;;;;;;;;
626_5AR_31.9;;;;;;;;;;;;;;
927_21R_904.5;;;;;;;;;;;;;;
618_121BpV_50.9;;;;;;;;;;;;;;
940_401R_43.4;;;;;;;;;;;;;;
534_1083AL_45.9;;;;;;;;;;;;;;
529_3647R_23.0;;;;;;;;;;;;;;
485_121V_200.1;;;;;;;;;;;;;;
516_906L_1.9;;;;;;;;;;;;;;
588_363BV_1.9;;;;;;;;;;;;;;
553_277BV_21.9;;;;;;;;;;;;;;
950_61R_40.8;;;;;;;;;;;;;;
606_35L_37.4;;;;;;;;;;;;;;
623_337R_17.8;;;;;;;;;;;;;;
517_223pV_0.3;;;;;;;;;;;;;;
618_65L_51.5;;;;;;;;;;;;;;
815_914R_6.7;;;;;;;;;;;;;;
518_113R_63.5;;;;;;;;;;;;;;
817_1225R_115.1;;;;;;;;;;;;;;
520_125pV_0.6;;;;;;;;;;;;;;
603_163V_3.8;;;;;;;;;;;;;;
531_209R_35.5;;;;;;;;;;;;;;
950_479AR_8.0;;;;;;;;;;;;;;
519_91AR_47.0;;;;;;;;;;;;;;
586_161AR_80.8;;;;;;;;;;;;;;
525_487AR_79.1;;;;;;;;;;;;;;
618_103BL_51.2;;;;;;;;;;;;;;
924_1751R_35.5;;;;;;;;;;;;;;
508_921V_91.0;;;;;;;;;;;;;;
433_81V_5.5;;;;;;;;;;;;;;
514_962V_17.1;;;;;;;;;;;;;;
620_33pV_41.9;;;;;;;;;;;;;;
518_115L_63.5;;;;;;;;;;;;;;
586_57BL_80.4;;;;;;;;;;;;;;
506_561L_43.6;;;;;;;;;;;;;;
803_40L_102.7;;;;;;;;;;;;;;
520_804R_1.0;;;;;;;;;;;;;;
543_211AR_46.1;;;;;;;;;;;;;;
555_173AR_83.2;;;;;;;;;;;;;;
608_915L_88.4;;;;;;;;;;;;;;
514_57L_65.4;;;;;;;;;;;;;;
518_107AR_63.4;;;;;;;;;;;;;;
618_259L_1.7;;;;;;;;;;;;;;
624_201V_32.5;;;;;;;;;;;;;;
132_475AR_48.0;;;;;;;;;;;;;;
922_926L_18.1;;;;;;;;;;;;;;
603_149AR_3.3;;;;;;;;;;;;;;
145_935AR_54.7;;;;;;;;;;;;;;
917_969L_78.5;;;;;;;;;;;;;;
555_235BR_83.6;;;;;;;;;;;;;;
545_157BV_23.1;;;;;;;;;;;;;;
531_857qV_33.6;;;;;;;;;;;;;;
950_925R_6.6;;;;;;;;;;;;;;
927_953ApV_905.7;;;;;;;;;;;;;;
128_7AL_12.3;;;;;;;;;;;;;;
857_15V_1.3;;;;;;;;;;;;;;
534_1053AL_45.5;;;;;;;;;;;;;;
950_916L_6.5;;;;;;;;;;;;;;
506_135AL_44.0;;;;;;;;;;;;;;
478_1339BqV_2.1;;;;;;;;;;;;;;
508_921L_91.0;;;;;;;;;;;;;;
618_135R_50.9;;;;;;;;;;;;;;
625_291AL_14.6;;;;;;;;;;;;;;
625_305AR_14.6;;;;;;;;;;;;;;
531_1227ApV_34.5;;;;;;;;;;;;;;
555_281AR_83.5;;;;;;;;;;;;;;
519_85BV_47.1;;;;;;;;;;;;;;
504_61AL_18.2;;;;;;;;;;;;;;
624_229AL_32.9;;;;;;;;;;;;;;
478_1245L_1.8;;;;;;;;;;;;;;
502_251BpV_100.5;;;;;;;;;;;;;;
614_2229L_48.4;;;;;;;;;;;;;;
545_901ApV_22.2;;;;;;;;;;;;;;
564_1315R_23.5;;;;;;;;;;;;;;
624_189AL_32.3;;;;;;;;;;;;;;
927_937V_906.0;;;;;;;;;;;;;;
924_347AqV_36.0;;;;;;;;;;;;;;
518_131AL_63.7;;;;;;;;;;;;;;
626_35R_32.7;;;;;;;;;;;;;;
531_1343BpV_34.7;;;;;;;;;;;;;;
127_295AL_8.2;;;;;;;;;;;;;;
950_927L_17.5;;;;;;;;;;;;;;
015_1099V_100.8;;;;;;;;;;;;;;
937_38L_68.7;;;;;;;;;;;;;;
609_129BV_26.7;;;;;;;;;;;;;;
542_1281L_30.0;;;;;;;;;;;;;;
618_21AR_58.4;;;;;;;;;;;;;;
917_986V_78.0;;;;;;;;;;;;;;
927_3051BR_905.4;;;;;;;;;;;;;;
116_1335AL_31.7;;;;;;;;;;;;;;
054_1347BV_53.3;;;;;;;;;;;;;;
124_906R_3.1;;;;;;;;;;;;;;
522_901L_57.3;;;;;;;;;;;;;;
514_15AL_18.1;;;;;;;;;;;;;;
950_7R_6.4;;;;;;;;;;;;;;
478_1259ApV_1.7;;;;;;;;;;;;;;
122_7V_3.0;;;;;;;;;;;;;;
603_1012R_3.5;;;;;;;;;;;;;;
534_1105AL_46.1;;;;;;;;;;;;;;
542_1239AL_29.7;;;;;;;;;;;;;;
555_525ApV_83.2;;;;;;;;;;;;;;
950_217R_7.7;;;;;;;;;;;;;;
545_205L_23.5;;;;;;;;;;;;;;
527_932L_0.6;;;;;;;;;;;;;;
555_263AR_83.4;;;;;;;;;;;;;;
664_131AL_42.9;;;;;;;;;;;;;;
467_010L_102.0;;;;;;;;;;;;;;
606_41BpV_37.6;;;;;;;;;;;;;;
940_361BV_43.2;;;;;;;;;;;;;;
586_157BV_80.8;;;;;;;;;;;;;;
521_403L_22.2;;;;;;;;;;;;;;
524_293AR_71.3;;;;;;;;;;;;;;
527_105BV_17.4;;;;;;;;;;;;;;
531_1263L_34.5;;;;;;;;;;;;;;
624_221AL_32.8;;;;;;;;;;;;;;
112_15R_69.4;;;;;;;;;;;;;;
588_860V_2.1;;;;;;;;;;;;;;
927_9BV_904.4;;;;;;;;;;;;;;
486_955R_75.1;;;;;;;;;;;;;;
524_257BV_70.6;;;;;;;;;;;;;;
054_1345AR_53.0;;;;;;;;;;;;;;
132_501V_48.5;;;;;;;;;;;;;;
927_33L_904.5;;;;;;;;;;;;;;
609_241L_28.2;;;;;;;;;;;;;;
098_3807L_27.3;;;;;;;;;;;;;;
625_345AL_14.8;;;;;;;;;;;;;;
534_1023BL_45.1;;;;;;;;;;;;;;
531_507AL_35.6;;;;;;;;;;;;;;
586_2553AR_80.3;;;;;;;;;;;;;;
950_73AL_40.9;;;;;;;;;;;;;;
514_155BV_16.5;;;;;;;;;;;;;;
524_293BV_71.5;;;;;;;;;;;;;;
542_1193BV_29.5;;;;;;;;;;;;;;
623_361L_17.1;;;;;;;;;;;;;;
534_1083ApV_45.9;;;;;;;;;;;;;;
950_1005R_7.2;;;;;;;;;;;;;;
543_931L_45.6;;;;;;;;;;;;;;
519_21L_46.0;;;;;;;;;;;;;;
501_149BpV_80.8;;;;;;;;;;;;;;
545_71AR_22.2;;;;;;;;;;;;;;
506_528V_43.6;;;;;;;;;;;;;;
618_33AL_58.6;;;;;;;;;;;;;;
133_1189L_20.2;;;;;;;;;;;;;;
586_333BqV_81.5;;;;;;;;;;;;;;
524_295AL_71.3;;;;;;;;;;;;;;
506_133AR_44.0;;;;;;;;;;;;;;
545_71AL_22.2;;;;;;;;;;;;;;
603_173BpV_3.9;;;;;;;;;;;;;;
924_3623L_35.9;;;;;;;;;;;;;;
586_155BpV_80.8;;;;;;;;;;;;;;
533_1117BR_15.5;;;;;;;;;;;;;;
514_15AR_18.1;;;;;;;;;;;;;;
490_149R_6.0;;;;;;;;;;;;;;
476_80V_103.0;;;;;;;;;;;;;;
517_199BV_0.1;;;;;;;;;;;;;;
544_1071AR_0.1;;;;;;;;;;;;;;
124_213qV_4.4;;;;;;;;;;;;;;
166_2147R_135.2;;;;;;;;;;;;;;
028_1007R_52.7;;;;;;;;;;;;;;
624_189AR_32.3;;;;;;;;;;;;;;
613_173AR_75.2;;;;;;;;;;;;;;
132_457R_48.8;;;;;;;;;;;;;;
603_153BV_3.4;;;;;;;;;;;;;;
309_141L_5.3;;;;;;;;;;;;;;
469_902V_101.1;;;;;;;;;;;;;;
609_23L_28.9;;;;;;;;;;;;;;
950_1123AL_28.0;;;;;;;;;;;;;;
950_341qV_17.4;;;;;;;;;;;;;;
544_1059BV_23.3;;;;;;;;;;;;;;
924_3781BpV_37.1;;;;;;;;;;;;;;
802_804V_101.3;;;;;;;;;;;;;;
506_37BpV_43.2;;;;;;;;;;;;;;
950_221L_7.6;;;;;;;;;;;;;;
536_307AL_61.4;;;;;;;;;;;;;;
536_297AL_61.4;;;;;;;;;;;;;;
618_67L_51.5;;;;;;;;;;;;;;
586_133AV_80.7;;;;;;;;;;;;;;
938_4625qV_3.6;;;;;;;;;;;;;;
586_323AL_81.3;;;;;;;;;;;;;;
520_810L_0.9;;;;;;;;;;;;;;
128_55BV_13.3;;;;;;;;;;;;;;
433_14R_6.2;;;;;;;;;;;;;;
531_831R_33.6;;;;;;;;;;;;;;
586_2507BqV_80.2;;;;;;;;;;;;;;
470_260V_101.0;;;;;;;;;;;;;;
531_139AV_35.1;;;;;;;;;;;;;;
924_357ApV_36.4;;;;;;;;;;;;;;
506_77BL_43.9;;;;;;;;;;;;;;
163_933AL_43.6;;;;;;;;;;;;;;
514_121AL_16.9;;;;;;;;;;;;;;
508_2101L_91.4;;;;;;;;;;;;;;
519_27BL_46.2;;;;;;;;;;;;;;
508_2009V_90.3;;;;;;;;;;;;;;
801_910V_102.4;;;;;;;;;;;;;;
586_283AR_81.2;;;;;;;;;;;;;;
513_45V_24.6;;;;;;;;;;;;;;
618_23AR_58.5;;;;;;;;;;;;;;
950_91V_41.5;;;;;;;;;;;;;;
624_225AL_32.8;;;;;;;;;;;;;;
815_914L_6.7;;;;;;;;;;;;;;
519_35R_46.2;;;;;;;;;;;;;;
817_1263AL_200.2;;;;;;;;;;;;;;
132_940V_49.2;;;;;;;;;;;;;;
950_631L_6.3;;;;;;;;;;;;;;
950_RSC3V_8.0;;;;;;;;;;;;;;
514_31V_17.6;;;;;;;;;;;;;;
486_803L_76.6;;;;;;;;;;;;;;
625_275R_15.5;;;;;;;;;;;;;;
917_960L_78.7;;;;;;;;;;;;;;
526_15AV_4.1;;;;;;;;;;;;;;
105_139AL_31.4;;;;;;;;;;;;;;
924_3757L_36.9;;;;;;;;;;;;;;
565_63R_101.8;;;;;;;;;;;;;;
508_936V_90.8;;;;;;;;;;;;;;
525_437AR_50.1;;;;;;;;;;;;;;
517_43L_69.1;;;;;;;;;;;;;;
817_1211R_115.3;;;;;;;;;;;;;;
474_959R_101.1;;;;;;;;;;;;;;
528_39BpV_28.8;;;;;;;;;;;;;;
514_121BV_16.8;;;;;;;;;;;;;;
938_4507R_0.1;;;;;;;;;;;;;;
526_433AR_3.4;;;;;;;;;;;;;;
504_85AL_18.7;;;;;;;;;;;;;;
534_1005BV_44.6;;;;;;;;;;;;;;
534_1103AL_46.1;;;;;;;;;;;;;;
564_1355R_23.8;;;;;;;;;;;;;;
486_86V_205.3;;;;;;;;;;;;;;
545_85BpV_22.4;;;;;;;;;;;;;;
536_993L_61.5;;;;;;;;;;;;;;
002_355AL_51.4;;;;;;;;;;;;;;
586_2509BpV_80.2;;;;;;;;;;;;;;
614_407BL_48.3;;;;;;;;;;;;;;
081_963L_74.7;;;;;;;;;;;;;;
518_171V_64.6;;;;;;;;;;;;;;
902_906R_22.1;;;;;;;;;;;;;;
122_13R_11.2;;;;;;;;;;;;;;
608_909R_88.2;;;;;;;;;;;;;;
128_23AR_12.4;;;;;;;;;;;;;;
937_82R_69.1;;;;;;;;;;;;;;
550_980V_25.8;;;;;;;;;;;;;;
924_1753R_35.6;;;;;;;;;;;;;;
603_151BqV_3.4;;;;;;;;;;;;;;
508_2097V_91.5;;;;;;;;;;;;;;
531_1365AL_34.6;;;;;;;;;;;;;;
087_21BpV_22.0;;;;;;;;;;;;;;
102_1241R_1.8;;;;;;;;;;;;;;
542_1183AL_29.2;;;;;;;;;;;;;;
501_913AqV_80.4;;;;;;;;;;;;;;
555_229BpV_83.6;;;;;;;;;;;;;;
805_7121V_103.8;;;;;;;;;;;;;;
506_571BL_43.7;;;;;;;;;;;;;;
624_149AL_31.6;;;;;;;;;;;;;;
531_1369AR_34.7;;;;;;;;;;;;;;
545_185AR_23.3;;;;;;;;;;;;;;
817_81L_205.7;;;;;;;;;;;;;;
054_1001BV_57.4;;;;;;;;;;;;;;
486_914AqV_76.0;;;;;;;;;;;;;;
617_1115AL_38.9;;;;;;;;;;;;;;
143_911AqV_17.9;;;;;;;;;;;;;;
478_1125BV_0.7;;;;;;;;;;;;;;
528_120L_28.8;;;;;;;;;;;;;;
950_195R_7.6;;;;;;;;;;;;;;
517_251L_0.9;;;;;;;;;;;;;;
950_962R_12.6;;;;;;;;;;;;;;
470_207AL_101.2;;;;;;;;;;;;;;
588_823L_1.8;;;;;;;;;;;;;;
433_36BL_5.8;;;;;;;;;;;;;;
522_207BL_58.1;;;;;;;;;;;;;;
211_105BR_15.0;;;;;;;;;;;;;;
937_34V_68.6;;;;;;;;;;;;;;
555_273AL_83.6;;;;;;;;;;;;;;
063_257AL_2.3;;;;;;;;;;;;;;
073_1207AR_21.8;;;;;;;;;;;;;;
502_273pV_101.0;;;;;;;;;;;;;;
545_131AR_22.9;;;;;;;;;;;;;;
132_501R_48.5;;;;;;;;;;;;;;
163_951AL_43.9;;;;;;;;;;;;;;
127_311L_12.3;;;;;;;;;;;;;;
133_1131BV_19.7;;;;;;;;;;;;;;
617_1105AL_38.7;;;;;;;;;;;;;;
517_59L_69.2;;;;;;;;;;;;;;
124_195R_4.5;;;;;;;;;;;;;;
924_357BR_36.4;;;;;;;;;;;;;;
922_927L_18.1;;;;;;;;;;;;;;
534_1095BV_46.0;;;;;;;;;;;;;;
209_2V_19.0;;;;;;;;;;;;;;
527_901L_17.1;;;;;;;;;;;;;;
917_964L_78.6;;;;;;;;;;;;;;
531_1329AV_34.7;;;;;;;;;;;;;;
935_207AR_19.2;;;;;;;;;;;;;;
531_1257ApV_34.5;;;;;;;;;;;;;;
506_89BqV_43.9;;;;;;;;;;;;;;
555_337BL_84.2;;;;;;;;;;;;;;
506_41BL_43.3;;;;;;;;;;;;;;
115_25BV_5.9;;;;;;;;;;;;;;
516_271L_1.5;;;;;;;;;;;;;;
518_115R_63.5;;;;;;;;;;;;;;
618_49AR_58.6;;;;;;;;;;;;;;
585_1163AL_8.3;;;;;;;;;;;;;;
902_913L_22.1;;;;;;;;;;;;;;
950_129L_7.1;;;;;;;;;;;;;;
927_984V_906.5;;;;;;;;;;;;;;
531_175AL_35.3;;;;;;;;;;;;;;
503_181AL_42.2;;;;;;;;;;;;;;
550_71AL_25.7;;;;;;;;;;;;;;
555_179AL_83.1;;;;;;;;;;;;;;
555_377L_84.3;;;;;;;;;;;;;;
524_901L_70.2;;;;;;;;;;;;;;
531_1251R_34.5;;;;;;;;;;;;;;
545_153AL_23.0;;;;;;;;;;;;;;
924_3741V_36.8;;;;;;;;;;;;;;
924_3583BpV_35.8;;;;;;;;;;;;;;
940_387qV_43.2;;;;;;;;;;;;;;
474_5L_200.5;;;;;;;;;;;;;;
534_1053AR_45.5;;;;;;;;;;;;;;
531_1277BqV_34.7;;;;;;;;;;;;;;
514_943R_18.1;;;;;;;;;;;;;;
817_1257pV_200.2;;;;;;;;;;;;;;
098_3909L_29.6;;;;;;;;;;;;;;
950_79L_41.0;;;;;;;;;;;;;;
517_95AR_69.5;;;;;;;;;;;;;;
553_921R_21.6;;;;;;;;;;;;;;
121_503L_9.4;;;;;;;;;;;;;;
531_829L_33.6;;;;;;;;;;;;;;
506_71L_43.3;;;;;;;;;;;;;;
950_67L_40.8;;;;;;;;;;;;;;
133_1183BqV_20.1;;;;;;;;;;;;;;
478_1341R_2.1;;;;;;;;;;;;;;
550_63R_25.5;;;;;;;;;;;;;;
924_19-20L_35.3;;;;;;;;;;;;;;
555_267BpV_83.6;;;;;;;;;;;;;;
950_921L_6.6;;;;;;;;;;;;;;
514_101BL_17.0;;;;;;;;;;;;;;
534_1029BV_45.3;;;;;;;;;;;;;;
664_227L_42.5;;;;;;;;;;;;;;
506_119BV_44.2;;;;;;;;;;;;;;
817_903L_600.0;;;;;;;;;;;;;;
802_800R_100.6;;;;;;;;;;;;;;
485_2R_100.3;;;;;;;;;;;;;;
618_131BV_50.8;;;;;;;;;;;;;;
514_951R_65.3;;;;;;;;;;;;;;
519_95AR_47.2;;;;;;;;;;;;;;
081_961L_74.4;;;;;;;;;;;;;;
609_121BV_27.3;;;;;;;;;;;;;;
624_145AL_31.6;;;;;;;;;;;;;;
553_325AL_22.6;;;;;;;;;;;;;;
478_1227AL_1.7;;;;;;;;;;;;;;
470_186V_305.9;;;;;;;;;;;;;;
950_351pV_17.5;;;;;;;;;;;;;;
490_5001AR_2.7;;;;;;;;;;;;;;
124_205R_3.7;;;;;;;;;;;;;;
470_1107V_301.7;;;;;;;;;;;;;;
950_1007qV_39.8;;;;;;;;;;;;;;
545_209R_23.6;;;;;;;;;;;;;;
823_18AqV_301.1;;;;;;;;;;;;;;
603_1002R_3.7;;;;;;;;;;;;;;
531_1315BqV_34.7;;;;;;;;;;;;;;
508_921R_91.0;;;;;;;;;;;;;;
950_205L_11.7;;;;;;;;;;;;;;
560_81V_24.6;;;;;;;;;;;;;;
531_1357BpV_34.6;;;;;;;;;;;;;;
924_46-49R_35.3;;;;;;;;;;;;;;
924_3237BL_34.2;;;;;;;;;;;;;;
531_507BpV_35.7;;;;;;;;;;;;;;
950_803AR_9.7;;;;;;;;;;;;;;
531_1209BL_34.7;;;;;;;;;;;;;;
924_19-20R_35.3;;;;;;;;;;;;;;
664_1007R_43.0;;;;;;;;;;;;;;
550_105pV_26.0;;;;;;;;;;;;;;
626_25AR_32.4;;;;;;;;;;;;;;
937_311L_69.8;;;;;;;;;;;;;;
924_3263BqV_34.3;;;;;;;;;;;;;;
115_25ApV_5.8;;;;;;;;;;;;;;
618_799V_50.4;;;;;;;;;;;;;;
054_1003BL_57.4;;;;;;;;;;;;;;
513_137AL_26.1;;;;;;;;;;;;;;
555_231V_83.5;;;;;;;;;;;;;;
606_81AR_0.6;;;;;;;;;;;;;;
823_19R_300.9;;;;;;;;;;;;;;
620_903R_41.9;;;;;;;;;;;;;;
514_35R_17.5;;;;;;;;;;;;;;
950_233AR_12.5;;;;;;;;;;;;;;
531_1381BqV_34.8;;;;;;;;;;;;;;
950_341R_17.4;;;;;;;;;;;;;;
926_2062V_0.8;;;;;;;;;;;;;;
531_857pV_33.6;;;;;;;;;;;;;;
542_1261AR_29.9;;;;;;;;;;;;;;
545_984V_22.9;;;;;;;;;;;;;;
536_251BqV_61.0;;;;;;;;;;;;;;
517_253BV_1.0;;;;;;;;;;;;;;
609_205V_28.6;;;;;;;;;;;;;;
506_37AR_43.2;;;;;;;;;;;;;;
564_435BV_23.7;;;;;;;;;;;;;;
950_962L_12.6;;;;;;;;;;;;;;
502_241BL_100.2;;;;;;;;;;;;;;
506_77AR_43.8;;;;;;;;;;;;;;
940_379L_43.2;;;;;;;;;;;;;;
531_1467qV_33.8;;;;;;;;;;;;;;
163_1027AR_43.9;;;;;;;;;;;;;;
817_1241L_200.3;;;;;;;;;;;;;;
924_351AL_36.2;;;;;;;;;;;;;;
115_125BV_22.6;;;;;;;;;;;;;;
526_457V_4.2;;;;;;;;;;;;;;
516_916R_2.0;;;;;;;;;;;;;;
620_37BL_41.9;;;;;;;;;;;;;;
503_103BpV_43.6;;;;;;;;;;;;;;
545_920BR_21.8;;;;;;;;;;;;;;
517_187V_0.1;;;;;;;;;;;;;;
586_2545BqV_80.4;;;;;;;;;;;;;;
524_255R_70.3;;;;;;;;;;;;;;
560_53BV_24.8;;;;;;;;;;;;;;
017_43AR_69.5;;;;;;;;;;;;;;
950_109BpV_41.8;;;;;;;;;;;;;;
201_926V_37.7;;;;;;;;;;;;;;
544_1131AL_1.4;;;;;;;;;;;;;;
542_1263BpV_29.9;;;;;;;;;;;;;;
654_391AR_48.8;;;;;;;;;;;;;;
927_3V_904.3;;;;;;;;;;;;;;
586_373R_81.2;;;;;;;;;;;;;;
514_145AR_16.6;;;;;;;;;;;;;;
513_127BV_26.1;;;;;;;;;;;;;;
924_3597AL_35.8;;;;;;;;;;;;;;
560_1275AL_24.9;;;;;;;;;;;;;;
902_901R_21.9;;;;;;;;;;;;;;
625_275L_15.5;;;;;;;;;;;;;;
606_57R_0.1;;;;;;;;;;;;;;
531_885V_33.6;;;;;;;;;;;;;;
588_812R_1.9;;;;;;;;;;;;;;
011_299AR_70.0;;;;;;;;;;;;;;
544_1129BV_1.4;;;;;;;;;;;;;;
560_69AL_24.8;;;;;;;;;;;;;;
478_1335L_2.1;;;;;;;;;;;;;;
531_1237AL_34.6;;;;;;;;;;;;;;
520_161L_0.9;;;;;;;;;;;;;;
555_213AL_83.3;;;;;;;;;;;;;;
028_1009R_52.7;;;;;;;;;;;;;;
534_1041BL_45.6;;;;;;;;;;;;;;
603_133AL_3.2;;;;;;;;;;;;;;
588_802L_1.6;;;;;;;;;;;;;;
