ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
929;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;1,973;2,825;10-12-2020
930;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;5,295;5,355;10-12-2020
931;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;6,725;6,886;10-12-2020
932;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;6,895;6,92;10-12-2020
933;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;6,92;7,102;10-12-2020
934;127_295AR_8.2;Schrey & Veit, VICON-AMSA 5RQ;3,734;3,928;10-12-2020
935;127_303V_11.2;Schrey & Veit, VICON-AMSA 5RQ;0,78;0,974;10-12-2020
936;127_309BV_12.3;Schrey & Veit, VICON-AMSA 5RQ;0;0,013;10-12-2020
937;127_311R_12.3;Schrey & Veit, VICON-AMSA 5RQ;0,031;0,073;10-12-2020
938;127_311R_12.3;Schrey & Veit, VICON-AMSA 5RQ;0,073;0,73;10-12-2020
939;127_311R_12.3;Schrey & Veit, VICON-AMSA 5RQ;0,73;0,773;10-12-2020
940;127_349AR_27.8;Schrey & Veit, VICON-AMSA 5RQ;0,096;0,114;10-12-2020
941;127_359AL_37.4;Schrey & Veit, VICON-AMSA 5RQ;0,19;0,24;10-12-2020
942;127_361L_37.5;Schrey & Veit, VICON-AMSA 5RQ;0,114;0,164;10-12-2020
943;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;2,019;2,119;10-12-2020
944;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;3,734;4,021;10-12-2020
945;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,669;4,67;10-12-2020
946;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,67;4,676;10-12-2020
947;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,676;4,715;10-12-2020
948;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,715;4,894;10-12-2020
949;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,894;4,895;10-12-2020
950;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;1,963;2,063;10-12-2020
951;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;3,678;3,965;10-12-2020
952;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,614;4,638;10-12-2020
953;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,684;4,839;10-12-2020
954;127_375BV_38.5;Clipped Tuned, type Corus 54E1;4,697;6,172;10-12-2020
955;127_375BV_38.5;Clipped Tuned, type Corus 54E1;8,592;8,762;10-12-2020
956;127_375AR_38.5;Clipped Tuned, type Corus 54E1;4,752;6,227;10-12-2020
957;127_375AR_38.5;Clipped Tuned, type Corus 54E1;8,647;8,817;10-12-2020
958;127_375AR_38.5;Clipped Tuned, type Corus 54E1;9,127;9,448;10-12-2020
959;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,613;4,838;10-12-2020
960;123_61AL_19.8;Onbekend;0,052;0,066;10-12-2020
961;123_61AL_19.8;Onbekend;0,066;0,448;10-12-2020
962;123_61AL_19.8;Glued Tuned, type Corus 54E1;0,751;1,651;10-12-2020
963;544_1071BV_0.2;Glued Tuned, type Corus 54E1;0,776;855,754;10-12-2020
964;544_1079BV_0.3;Glued Tuned, type Corus 54E1;0,691;856,669;10-12-2020
965;117_1843L_6.3;Clipped Tuned, type Corus 54E1;0,321;0,937;10-12-2020
966;117_1843L_6.3;Clipped Tuned, type Corus 54E1;0,937;0,987;10-12-2020
967;117_1843L_6.3;Clipped Tuned, type Corus 54E1;1,179;1,485;10-12-2020
968;117_1843L_6.3;Clipped Tuned, type Corus 54E1;1,485;1,578;10-12-2020
969;117_1843L_6.3;Clipped Tuned, type Corus 54E1;2,288;2,521;10-12-2020
970;046_227AL_36.0;Schrey & Veit, VICON-AMSA 5RQ;4,483;4,958;10-12-2020
971;046_227BV_36.1;Schrey & Veit, VICON-AMSA 5RQ;4,422;4,897;10-12-2020
972;047_3AV_40.9;Schrey & Veit, VICON-AMSA 5RQ;4,875;5,488;10-12-2020
973;047_3BL_41.0;Schrey & Veit, VICON-AMSA 5RQ;13,255;13,406;10-12-2020
974;047_3BL_41.0;Schrey & Veit, VICON-AMSA 5RQ;4,94;5,556;10-12-2020
975;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;5,571;5,763;10-12-2020
976;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;5,778;5,871;10-12-2020
977;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;18,146;18,491;10-12-2020
978;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;4,134;4,326;10-12-2020
979;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;4,341;4,434;10-12-2020
980;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;16,709;17,078;10-12-2020
981;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;17,084;17,109;10-12-2020
982;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;17,459;17,959;10-12-2020
983;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;0,04;0,266;10-12-2020
984;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;0,338;0,82;10-12-2020
985;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;0,855;1,503;10-12-2020
986;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;9,089;9,209;10-12-2020
987;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;9,209;9,439;10-12-2020
988;124_195L_4.5;Schrey & Veit, VICON-AMSA 5RQ;9,439;9,664;10-12-2020
989;124_195L_4.5;Schrey & Veit, VICON-AMSA 5RQ;12,739;13,114;10-12-2020
990;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0;0,186;10-12-2020
991;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,218;0,245;10-12-2020
992;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,245;0,607;10-12-2020
993;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,607;0,732;10-12-2020
994;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,765;1,423;10-12-2020
995;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;9,009;9,359;10-12-2020
996;124_197V_4.6;Schrey & Veit, VICON-AMSA 5RQ;9,359;9,584;10-12-2020
997;124_197V_4.6;Schrey & Veit, VICON-AMSA 5RQ;12,659;12,964;10-12-2020
998;124_197V_4.6;Schrey & Veit, VICON-AMSA 5RQ;12,964;13,034;10-12-2020
999;544_1135BV_1.4;Schrey & Veit, VICON-AMSA 5RQ;0,007;0,199;10-12-2020
1000;544_1135AR_1.3;Schrey & Veit, VICON-AMSA 5RQ;0,063;0,129;10-12-2020
1001;123_1AV_10.6;Schrey & Veit, VICON-AMSA 5RQ;9,072;9,135;10-12-2020
1002;055_413AL_29.6;Schrey & Veit, VICON-AMSA 5RQ;5,413;5,893;10-12-2020
1003;055_413AL_29.6;Schrey & Veit, VICON-AMSA 5RQ;6,873;7,505;10-12-2020
1004;122_65V_2.8;Schrey & Veit, VICON-AMSA 5RQ;0,228;0,692;10-12-2020
1005;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;0,746;1,231;10-12-2020
1006;123_1BR_10.6;Glued Tuned, type Corus 54E1;7,927;8,035;10-12-2020
1007;123_1BR_10.6;Onbekend;7,803;7,909;10-12-2020
1008;123_1BR_10.6;Onbekend;5,617;5,878;10-12-2020
1009;123_1BR_10.6;Onbekend;5,343;5,578;10-12-2020
1010;123_1BR_10.6;Schrey & Veit, VICON-AMSA 5RQ;4,027;4,585;10-12-2020
1011;123_1BR_10.6;Clipped Tuned, type Corus 54E1;1,75;1,86;10-12-2020
1012;123_1BR_10.6;Clipped Tuned, type Corus 54E1;1,014;1,455;10-12-2020
1013;123_1BR_10.6;Clipped Tuned, type Corus 54E1;0,077;0,935;10-12-2020
1014;123_1BR_10.6;Clipped Tuned, type Corus 54E1;0,034;0,085;10-12-2020
1015;123_1AV_10.6;Glued Tuned, type Corus 54E1;7,86;7,968;10-12-2020
1016;123_1AV_10.6;Onbekend;7,736;7,839;10-12-2020
1017;123_1AV_10.6;Glued Tuned, type Corus 54E1;7,06;7,718;10-12-2020
1018;123_1AV_10.6;Onbekend;5,565;5,811;10-12-2020
1019;123_1AV_10.6;Onbekend;5,276;5,526;10-12-2020
1020;123_1AV_10.6;Schrey & Veit, VICON-AMSA 5RQ;3,96;4,518;10-12-2020
1021;123_1AV_10.6;Clipped Tuned, type Corus 54E1;1,683;1,793;10-12-2020
1022;123_1AV_10.6;Clipped Tuned, type Corus 54E1;0,947;1,388;10-12-2020
1023;057_43R_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,335;9,346;10-12-2020
1024;057_43R_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,226;9,335;10-12-2020
1025;057_41V_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,271;9,282;10-12-2020
1026;057_41V_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,162;9,271;10-12-2020
1027;519_89V_47.4;Schrey & Veit, VICON-AMSA 5RQ;1,37;1,678;10-12-2020
1028;519_89V_47.4;Schrey & Veit, VICON-AMSA 5RQ;0,67;1,228;10-12-2020
1029;087_119AL_16.6;Onbekend;3,811;4,028;10-12-2020
1030;087_119AL_16.6;Onbekend;4,139;4,479;10-12-2020
1031;087_119AL_16.6;Onbekend;4,665;5,197;10-12-2020
1032;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,258;5,302;10-12-2020
1033;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,318;5,338;10-12-2020
1034;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,393;5,673;10-12-2020
1035;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,692;5,739;10-12-2020
1036;087_119AL_16.6;Clipped Tuned, type Corus 54E1;5,739;5,891;10-12-2020
1037;087_119AL_16.6;Clipped Tuned, type Corus 54E1;6,201;6,416;10-12-2020
1038;087_119BV_16.7;Onbekend;3,709;3,923;10-12-2020
1039;087_119BV_16.7;Onbekend;4,034;4,376;10-12-2020
1040;087_119BV_16.7;Onbekend;4,561;5,095;10-12-2020
1041;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,155;5,201;10-12-2020
1042;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,217;5,5;10-12-2020
1043;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,555;5,571;10-12-2020
1044;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,588;5,636;10-12-2020
1045;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,636;5,76;10-12-2020
1046;087_119BV_16.7;Clipped Tuned, type Corus 54E1;5,77;5,788;10-12-2020
1047;087_119BV_16.7;Clipped Tuned, type Corus 54E1;6,098;6,313;10-12-2020
1048;089_261BV_45.7;Clipped Tuned, type Corus 54E1;0,087;0,176;10-12-2020
1049;089_261BV_45.7;Clipped Tuned, type Corus 54E1;0,176;0,287;10-12-2020
1050;089_261AL_45.6;Clipped Tuned, type Corus 54E1;0,17;0,259;10-12-2020
1051;089_261AL_45.6;Clipped Tuned, type Corus 54E1;0,259;0,37;10-12-2020
1052;506_259AR_45.5;Clipped Tuned, type Corus 54E1;0,332;0,42;10-12-2020
1053;506_259AR_45.5;Clipped Tuned, type Corus 54E1;0,42;0,532;10-12-2020
1054;089_259BV_45.6;Clipped Tuned, type Corus 54E1;0,245;0,334;10-12-2020
1055;089_259BV_45.6;Clipped Tuned, type Corus 54E1;0,334;0,445;10-12-2020
1056;089_271R_46.0;Clipped Tuned, type Corus 54E1;0,267;0,424;10-12-2020
1057;089_271R_46.0;Clipped Tuned, type Corus 54E1;0,424;0,48;10-12-2020
1058;089_273AL_46.2;Clipped Tuned, type Corus 54E1;0,146;0,182;10-12-2020
1059;089_273AL_46.2;Clipped Tuned, type Corus 54E1;0,182;0,421;10-12-2020
1060;089_293BV_46.6;Clipped Tuned, type Corus 54E1;0;0,014;10-12-2020
1061;612_7BL_60.6;Clipped Tuned, type Corus 54E1;14,002;14,089;10-12-2020
1062;101_1067BV_12.3;Clipped Tuned, type Corus 54E1;2,267;2,517;10-12-2020
1063;532_1067AR_11.9;Clipped Tuned, type Corus 54E1;2,608;2,858;10-12-2020
1064;532_1061BV_12.0;Clipped Tuned, type Corus 54E1;2,538;2,788;10-12-2020
1065;101_1063V_12.3;Clipped Tuned, type Corus 54E1;2,265;2,515;10-12-2020
1066;128_33V_12.8;Clipped Tuned, type Corus 54E1;0,317;0,452;10-12-2020
1067;528_9R_28.1;Clipped Tuned, type Corus 54E1;0,048;0,086;10-12-2020
1068;528_9L_28.1;Clipped Tuned, type Corus 54E1;0,048;0,086;10-12-2020
1069;528_5L_28.0;Clipped Tuned, type Corus 54E1;0,048;0,178;10-12-2020
1070;528_7R_28.1;Clipped Tuned, type Corus 54E1;0,042;0,08;10-12-2020
1071;528_7R_28.1;Clipped Tuned, type Corus 54E1;0,08;0,112;10-12-2020
1072;528_7L_28.1;Clipped Tuned, type Corus 54E1;0,038;0,076;10-12-2020
1073;528_7L_28.1;Clipped Tuned, type Corus 54E1;0,076;0,112;10-12-2020
1074;093_1005L_6.2;Clipped Tuned, type Corus 54E1;2,49;2,535;10-12-2020
1075;093_1005L_6.2;Clipped Tuned, type Corus 54E1;2,157;2,487;10-12-2020
1076;094_1065R_3.5;Clipped Tuned, type Corus 54E1;0,702;0,874;10-12-2020
1077;094_1065R_3.5;Clipped Tuned, type Corus 54E1;0,325;0,702;10-12-2020
1078;094_1065R_3.5;Clipped Tuned, type Corus 54E1;0,1;0,325;10-12-2020
1079;093_1007R_5.8;Clipped Tuned, type Corus 54E1;2,102;2,181;10-12-2020
1080;093_1007R_5.8;Clipped Tuned, type Corus 54E1;1,769;2,099;10-12-2020
1081;094_1091BL_2.7;Clipped Tuned, type Corus 54E1;0,924;1,083;10-12-2020
1082;094_1069AV_3.3;Clipped Tuned, type Corus 54E1;0,364;0,408;10-12-2020
1083;094_1069AV_3.3;Clipped Tuned, type Corus 54E1;0,06;0,363;10-12-2020
1084;094_1069AV_3.3;Clipped Tuned, type Corus 54E1;0;0,059;10-12-2020
1085;094_1067BR_3.5;Clipped Tuned, type Corus 54E1;0,048;0,176;10-12-2020
1086;094_1065L_3.5;Clipped Tuned, type Corus 54E1;0,577;0,621;10-12-2020
1087;094_1065L_3.5;Clipped Tuned, type Corus 54E1;0,274;0,576;10-12-2020
1088;094_1065L_3.5;Clipped Tuned, type Corus 54E1;0,1;0,273;10-12-2020
1089;546_1049V_3.9;Clipped Tuned, type Corus 54E1;0,284;0,365;10-12-2020
