SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
545_930V_22.2;;;;;;;;;;;;;;
950_361AL_17.5;;;;;;;;;;;;;;
542_504L_29.6;;;;;;;;;;;;;;
035_141pV_52.9;;;;;;;;;;;;;;
130_12L_61.7;;;;;;;;;;;;;;
536_243AL_60.6;;;;;;;;;;;;;;
209_1V_15.9;;;;;;;;;;;;;;
534_1053AR_45.5;;;;;;;;;;;;;;
501_119V_80.7;;;;;;;;;;;;;;
522_217BqV_58.1;;;;;;;;;;;;;;
155_4403L_83.0;;;;;;;;;;;;;;
545_153AL_23.0;;;;;;;;;;;;;;
560_53BV_24.8;;;;;;;;;;;;;;
516_924V_2.1;;;;;;;;;;;;;;
506_137BV_44.1;;;;;;;;;;;;;;
950_129R_7.1;;;;;;;;;;;;;;
132_475AR_48.0;;;;;;;;;;;;;;
606_83AL_0.6;;;;;;;;;;;;;;
603_165pV_3.8;;;;;;;;;;;;;;
076_1657qV_12.3;;;;;;;;;;;;;;
506_85pV_43.9;;;;;;;;;;;;;;
517_35AL_69.0;;;;;;;;;;;;;;
653_7R_102.0;;;;;;;;;;;;;;
503_105R_43.6;;;;;;;;;;;;;;
553_221L_21.3;;;;;;;;;;;;;;
433_37V_5.8;;;;;;;;;;;;;;
555_199V_83.3;;;;;;;;;;;;;;
557_3AV_28.1;;;;;;;;;;;;;;
123_63BqV_20.0;;;;;;;;;;;;;;
485_122L_200.2;;;;;;;;;;;;;;
545_89R_22.4;;;;;;;;;;;;;;
508_823L_91.0;;;;;;;;;;;;;;
490_107L_104.8;;;;;;;;;;;;;;
504_55AV_18.2;;;;;;;;;;;;;;
626_904AL_32.4;;;;;;;;;;;;;;
152_4025R_6.8;;;;;;;;;;;;;;
550_103L_25.9;;;;;;;;;;;;;;
467_07L_102.1;;;;;;;;;;;;;;
805_7129L_105.4;;;;;;;;;;;;;;
545_81BpV_22.4;;;;;;;;;;;;;;
520_51R_0.0;;;;;;;;;;;;;;
586_2513BpV_80.3;;;;;;;;;;;;;;
516_916R_2.0;;;;;;;;;;;;;;
588_806L_1.6;;;;;;;;;;;;;;
486_901ApV_75.4;;;;;;;;;;;;;;
135_2023L_40.3;;;;;;;;;;;;;;
927_41L_904.6;;;;;;;;;;;;;;
803_70V_106.2;;;;;;;;;;;;;;
478_1263L_1.7;;;;;;;;;;;;;;
626_910ApV_32.6;;;;;;;;;;;;;;
525_976V_78.3;;;;;;;;;;;;;;
527_921L_500.8;;;;;;;;;;;;;;
553_255R_21.5;;;;;;;;;;;;;;
664_135R_43.0;;;;;;;;;;;;;;
618_107AR_51.3;;;;;;;;;;;;;;
011_58R_68.9;;;;;;;;;;;;;;
485_12R_77.4;;;;;;;;;;;;;;
550_93BqV_25.9;;;;;;;;;;;;;;
531_2597V_34.7;;;;;;;;;;;;;;
504_25L_17.4;;;;;;;;;;;;;;
924_2353BV_35.7;;;;;;;;;;;;;;
513_123BqV_26.1;;;;;;;;;;;;;;
506_47BL_43.4;;;;;;;;;;;;;;
517_931R_69.3;;;;;;;;;;;;;;
517_125R_69.4;;;;;;;;;;;;;;
163_161AqV_43.5;;;;;;;;;;;;;;
561_89BR_59.6;;;;;;;;;;;;;;
536_251BqV_61.0;;;;;;;;;;;;;;
083_257BV_7.8;;;;;;;;;;;;;;
520_133qV_0.6;;;;;;;;;;;;;;
504_920R_17.4;;;;;;;;;;;;;;
603_103BV_2.9;;;;;;;;;;;;;;
501_143qV_80.7;;;;;;;;;;;;;;
603_1002L_3.7;;;;;;;;;;;;;;
927_45R_904.7;;;;;;;;;;;;;;
076_1653V_12.3;;;;;;;;;;;;;;
520_161L_36.6;;;;;;;;;;;;;;
557_4AV_28.2;;;;;;;;;;;;;;
076_1633BV_11.9;;;;;;;;;;;;;;
203_365AR_47.3;;;;;;;;;;;;;;
614_2225R_48.4;;;;;;;;;;;;;;
940_399R_43.3;;;;;;;;;;;;;;
950_612L_7.0;;;;;;;;;;;;;;
469_339L_602.1;;;;;;;;;;;;;;
525_967L_78.5;;;;;;;;;;;;;;
132_961V_48.9;;;;;;;;;;;;;;
517_127R_69.4;;;;;;;;;;;;;;
131_12R_17.3;;;;;;;;;;;;;;
514_159AL_16.5;;;;;;;;;;;;;;
625_245R_17.0;;;;;;;;;;;;;;
527_75BR_17.1;;;;;;;;;;;;;;
011_802V_68.1;;;;;;;;;;;;;;
011_299AR_70.0;;;;;;;;;;;;;;
073_903L_1.0;;;;;;;;;;;;;;
486_901AR_75.4;;;;;;;;;;;;;;
155_4341L_72.9;;;;;;;;;;;;;;
550_969R_25.4;;;;;;;;;;;;;;
586_239AR_81.0;;;;;;;;;;;;;;
513_65AL_25.4;;;;;;;;;;;;;;
924_3333R_34.3;;;;;;;;;;;;;;
536_233BpV_60.7;;;;;;;;;;;;;;
586_283AR_81.2;;;;;;;;;;;;;;
545_926V_22.1;;;;;;;;;;;;;;
132_453BL_48.9;;;;;;;;;;;;;;
555_523AqV_83.3;;;;;;;;;;;;;;
132_943L_49.2;;;;;;;;;;;;;;
618_193AL_50.7;;;;;;;;;;;;;;
534_1017AL_44.9;;;;;;;;;;;;;;
618_793V_50.4;;;;;;;;;;;;;;
520_950L_0.8;;;;;;;;;;;;;;
520_970L_0.6;;;;;;;;;;;;;;
552_257BpV_83.2;;;;;;;;;;;;;;
506_97qV_44.0;;;;;;;;;;;;;;
950_131R_7.1;;;;;;;;;;;;;;
506_45L_43.2;;;;;;;;;;;;;;
163_161ApV_43.5;;;;;;;;;;;;;;
603_179BpV_4.0;;;;;;;;;;;;;;
550_109AL_26.0;;;;;;;;;;;;;;
522_217BpV_58.1;;;;;;;;;;;;;;
588_804R_1.6;;;;;;;;;;;;;;
606_103AL_0.9;;;;;;;;;;;;;;
135_902R_45.0;;;;;;;;;;;;;;
950_351qV_17.5;;;;;;;;;;;;;;
514_61BR_17.3;;;;;;;;;;;;;;
486_940ApV_76.0;;;;;;;;;;;;;;
924_05-07V_35.3;;;;;;;;;;;;;;
133_963R_20.6;;;;;;;;;;;;;;
950_215L_11.8;;;;;;;;;;;;;;
543_171BqV_45.3;;;;;;;;;;;;;;
606_43AL_37.6;;;;;;;;;;;;;;
542_1183AL_29.2;;;;;;;;;;;;;;
545_918L_21.8;;;;;;;;;;;;;;
603_171V_3.9;;;;;;;;;;;;;;
080_3259L_6.2;;;;;;;;;;;;;;
823_27L_6.0;;;;;;;;;;;;;;
626_3BV_31.8;;;;;;;;;;;;;;
586_361BL_81.1;;;;;;;;;;;;;;
618_51BV_58.8;;;;;;;;;;;;;;
076_1617R_11.6;;;;;;;;;;;;;;
557_81L_101.1;;;;;;;;;;;;;;
927_3033L_905.0;;;;;;;;;;;;;;
501_911R_80.3;;;;;;;;;;;;;;
817_35V_117.6;;;;;;;;;;;;;;
129_41R_30.6;;;;;;;;;;;;;;
805_7105L_102.1;;;;;;;;;;;;;;
503_181AR_42.2;;;;;;;;;;;;;;
924_2373R_37.4;;;;;;;;;;;;;;
092_702V_42.2;;;;;;;;;;;;;;
531_2661L_34.8;;;;;;;;;;;;;;
542_1229AL_29.7;;;;;;;;;;;;;;
618_187BpV_50.8;;;;;;;;;;;;;;
553_235AR_21.3;;;;;;;;;;;;;;
540_167AL_81.8;;;;;;;;;;;;;;
550_968R_25.4;;;;;;;;;;;;;;
527_99AL_17.2;;;;;;;;;;;;;;
625_261AL_15.8;;;;;;;;;;;;;;
055_423AR_37.4;;;;;;;;;;;;;;
545_901ApV_22.2;;;;;;;;;;;;;;
468_58L_100.9;;;;;;;;;;;;;;
542_1229BpV_29.8;;;;;;;;;;;;;;
121_521AR_8.5;;;;;;;;;;;;;;
801_904R_8.3;;;;;;;;;;;;;;
625_245L_17.0;;;;;;;;;;;;;;
803_59V_102.1;;;;;;;;;;;;;;
803_37L_102.6;;;;;;;;;;;;;;
486_801V_76.6;;;;;;;;;;;;;;
924_347AqV_36.0;;;;;;;;;;;;;;
028_1041V_53.3;;;;;;;;;;;;;;
927_937R_906.0;;;;;;;;;;;;;;
613_185BL_75.8;;;;;;;;;;;;;;
950_1213AL_33.7;;;;;;;;;;;;;;
522_233AL_58.4;;;;;;;;;;;;;;
618_107BpV_51.1;;;;;;;;;;;;;;
588_845BL_2.1;;;;;;;;;;;;;;
504_57BV_18.3;;;;;;;;;;;;;;
516_901R_1.8;;;;;;;;;;;;;;
614_2115R_47.4;;;;;;;;;;;;;;
506_561R_43.6;;;;;;;;;;;;;;
927_3075BL_905.5;;;;;;;;;;;;;;
485_2L_100.3;;;;;;;;;;;;;;
098_3865L_28.8;;;;;;;;;;;;;;
506_151AR_44.1;;;;;;;;;;;;;;
021_37AR_67.0;;;;;;;;;;;;;;
531_2585pV_34.7;;;;;;;;;;;;;;
124_213qV_4.4;;;;;;;;;;;;;;
135_914ApV_45.7;;;;;;;;;;;;;;
564_1311R_23.5;;;;;;;;;;;;;;
531_2321L_33.6;;;;;;;;;;;;;;
516_907L_1.9;;;;;;;;;;;;;;
055_399AL_19.6;;;;;;;;;;;;;;
514_91AR_17.3;;;;;;;;;;;;;;
542_1261BL_29.9;;;;;;;;;;;;;;
109_241AR_31.1;;;;;;;;;;;;;;
506_655V_44.3;;;;;;;;;;;;;;
550_109AV_26.0;;;;;;;;;;;;;;
545_217AR_23.7;;;;;;;;;;;;;;
552_229AR_82.5;;;;;;;;;;;;;;
664_143BqV_43.2;;;;;;;;;;;;;;
805_7131R_105.5;;;;;;;;;;;;;;
501_941L_80.5;;;;;;;;;;;;;;
144_1407L_155.8;;;;;;;;;;;;;;
950_654R_7.2;;;;;;;;;;;;;;
527_101BpV_17.4;;;;;;;;;;;;;;
664_227L_42.5;;;;;;;;;;;;;;
503_133BpV_42.9;;;;;;;;;;;;;;
514_113AV_16.9;;;;;;;;;;;;;;
479_1861L_312.5;;;;;;;;;;;;;;
620_1BV_41.7;;;;;;;;;;;;;;
618_117AL_51.1;;;;;;;;;;;;;;
161_2539R_21.2;;;;;;;;;;;;;;
586_361AR_81.1;;;;;;;;;;;;;;
504_49qV_18.2;;;;;;;;;;;;;;
469_901L_100.7;;;;;;;;;;;;;;
527_101AL_17.3;;;;;;;;;;;;;;
506_31AR_43.1;;;;;;;;;;;;;;
614_2147L_47.8;;;;;;;;;;;;;;
545_133BV_23.0;;;;;;;;;;;;;;
135_902V_45.0;;;;;;;;;;;;;;
817_907L_115.3;;;;;;;;;;;;;;
924_2333AR_35.1;;;;;;;;;;;;;;
531_869L_1.5;;;;;;;;;;;;;;
542_1165R_29.1;;;;;;;;;;;;;;
506_559L_43.6;;;;;;;;;;;;;;
586_153AR_80.8;;;;;;;;;;;;;;
527_79BpV_17.2;;;;;;;;;;;;;;
624_155BL_32.0;;;;;;;;;;;;;;
478_1145L_0.7;;;;;;;;;;;;;;
503_127L_43.2;;;;;;;;;;;;;;
837_1V_300.8;;;;;;;;;;;;;;
486_920L_76.2;;;;;;;;;;;;;;
531_879L_1.6;;;;;;;;;;;;;;
555_229AR_83.4;;;;;;;;;;;;;;
105_143AL_31.4;;;;;;;;;;;;;;
545_85BqV_22.4;;;;;;;;;;;;;;
486_87L_204.8;;;;;;;;;;;;;;
506_89BqV_43.9;;;;;;;;;;;;;;
803_52AqV_103.2;;;;;;;;;;;;;;
478_1643L_2.2;;;;;;;;;;;;;;
128_35AR_12.7;;;;;;;;;;;;;;
528_53V_29.0;;;;;;;;;;;;;;
478_1201R_0.6;;;;;;;;;;;;;;
478_1529R_0.9;;;;;;;;;;;;;;
508_2089L_91.3;;;;;;;;;;;;;;
609_211V_28.7;;;;;;;;;;;;;;
531_2679L_34.7;;;;;;;;;;;;;;
803_24V_100.4;;;;;;;;;;;;;;
586_2567AR_80.7;;;;;;;;;;;;;;
924_3549BR_35.6;;;;;;;;;;;;;;
073_1105AR_1.0;;;;;;;;;;;;;;
618_125R_51.0;;;;;;;;;;;;;;
603_167BqV_3.8;;;;;;;;;;;;;;
618_867L_50.5;;;;;;;;;;;;;;
127_307AR_12.2;;;;;;;;;;;;;;
527_33R_16.4;;;;;;;;;;;;;;
950_133R_7.2;;;;;;;;;;;;;;
557_1BR_27.5;;;;;;;;;;;;;;
478_1559V_1.8;;;;;;;;;;;;;;
527_121R_17.4;;;;;;;;;;;;;;
586_151BqV_80.8;;;;;;;;;;;;;;
531_883V_1.4;;;;;;;;;;;;;;
513_135BV_26.2;;;;;;;;;;;;;;
614_2131V_47.6;;;;;;;;;;;;;;
531_2783L_35.9;;;;;;;;;;;;;;
560_63BpV_24.8;;;;;;;;;;;;;;
817_943V_114.3;;;;;;;;;;;;;;
486_20R_0.4;;;;;;;;;;;;;;
508_2121L_91.8;;;;;;;;;;;;;;
545_227AL_23.8;;;;;;;;;;;;;;
555_523AL_83.3;;;;;;;;;;;;;;
924_37-38R_35.3;;;;;;;;;;;;;;
586_273R_81.2;;;;;;;;;;;;;;
924_2333BV_35.2;;;;;;;;;;;;;;
518_149V_64.3;;;;;;;;;;;;;;
555_275AL_83.5;;;;;;;;;;;;;;
618_21BpV_58.5;;;;;;;;;;;;;;
524_914R_70.4;;;;;;;;;;;;;;
011_315R_69.6;;;;;;;;;;;;;;
555_263AqV_83.4;;;;;;;;;;;;;;
950_207AR_7.8;;;;;;;;;;;;;;
514_951R_65.3;;;;;;;;;;;;;;
926_4053R_0.8;;;;;;;;;;;;;;
940_369qV_43.2;;;;;;;;;;;;;;
486_411AV_77.5;;;;;;;;;;;;;;
609_81BqV_27.8;;;;;;;;;;;;;;
506_143V_44.2;;;;;;;;;;;;;;
586_2511BqV_80.3;;;;;;;;;;;;;;
166_2193L_144.2;;;;;;;;;;;;;;
531_2577R_34.5;;;;;;;;;;;;;;
625_283R_15.3;;;;;;;;;;;;;;
508_859pV_91.1;;;;;;;;;;;;;;
070_317AR_25.1;;;;;;;;;;;;;;
525_972L_78.5;;;;;;;;;;;;;;
586_49R_80.4;;;;;;;;;;;;;;
506_557L_43.6;;;;;;;;;;;;;;
478_1271L_1.8;;;;;;;;;;;;;;
545_904R_22.1;;;;;;;;;;;;;;
805_7113V_400.4;;;;;;;;;;;;;;
132_437AV_51.8;;;;;;;;;;;;;;
506_77BL_43.9;;;;;;;;;;;;;;
618_103AR_51.3;;;;;;;;;;;;;;
520_157BqV_36.6;;;;;;;;;;;;;;
093_1001AL_6.3;;;;;;;;;;;;;;
550_93BpV_25.9;;;;;;;;;;;;;;
618_109AL_51.3;;;;;;;;;;;;;;
550_910AL_25.8;;;;;;;;;;;;;;
478_1257V_1.7;;;;;;;;;;;;;;
609_17BV_28.9;;;;;;;;;;;;;;
520_143BpV_0.7;;;;;;;;;;;;;;
564_1319R_23.6;;;;;;;;;;;;;;
586_277AqV_81.2;;;;;;;;;;;;;;
924_3597BV_35.9;;;;;;;;;;;;;;
520_55L_0.1;;;;;;;;;;;;;;
122_1001AL_21.4;;;;;;;;;;;;;;
084_13AR_10.4;;;;;;;;;;;;;;
586_239BV_81.1;;;;;;;;;;;;;;
553_323AR_22.5;;;;;;;;;;;;;;
531_2571R_34.6;;;;;;;;;;;;;;
545_917R_21.8;;;;;;;;;;;;;;
938_4505R_0.2;;;;;;;;;;;;;;
479_1673L_301.9;;;;;;;;;;;;;;
028_1013R_52.9;;;;;;;;;;;;;;
545_961R_22.6;;;;;;;;;;;;;;
924_3283R_34.3;;;;;;;;;;;;;;
531_2563R_34.5;;;;;;;;;;;;;;
476_91L_201.8;;;;;;;;;;;;;;
506_257AR_45.4;;;;;;;;;;;;;;
539_53AV_79.1;;;;;;;;;;;;;;
564_425L_23.5;;;;;;;;;;;;;;
586_235AR_81.0;;;;;;;;;;;;;;
542_1233BqV_29.8;;;;;;;;;;;;;;
950_1001L_39.8;;;;;;;;;;;;;;
521_351BV_22.2;;;;;;;;;;;;;;
028_1035L_53.0;;;;;;;;;;;;;;
586_2505BqV_80.2;;;;;;;;;;;;;;
618_35AL_58.6;;;;;;;;;;;;;;
009_25BpV_165.9;;;;;;;;;;;;;;
087_1343L_25.4;;;;;;;;;;;;;;
520_143AL_0.7;;;;;;;;;;;;;;
133_1177BqV_20.0;;;;;;;;;;;;;;
217_121L_49.5;;;;;;;;;;;;;;
950_19L_6.5;;;;;;;;;;;;;;
504_69AR_18.3;;;;;;;;;;;;;;
514_155AR_16.5;;;;;;;;;;;;;;
517_177V_0.2;;;;;;;;;;;;;;
803_40L_102.7;;;;;;;;;;;;;;
555_215AR_83.3;;;;;;;;;;;;;;
805_516L_100.2;;;;;;;;;;;;;;
950_97BV_41.6;;;;;;;;;;;;;;
545_991L_22.8;;;;;;;;;;;;;;
517_153BV_69.9;;;;;;;;;;;;;;
950_97AL_41.5;;;;;;;;;;;;;;
618_899V_50.4;;;;;;;;;;;;;;
506_137AR_44.0;;;;;;;;;;;;;;
527_71BV_17.1;;;;;;;;;;;;;;
924_3349R_34.3;;;;;;;;;;;;;;
609_131AL_26.7;;;;;;;;;;;;;;
073_1101AL_0.7;;;;;;;;;;;;;;
135_901R_45.0;;;;;;;;;;;;;;
924_2329AL_34.8;;;;;;;;;;;;;;
817_1221R_115.1;;;;;;;;;;;;;;
801_920R_100.9;;;;;;;;;;;;;;
817_911R_115.1;;;;;;;;;;;;;;
927_3051AR_905.3;;;;;;;;;;;;;;
517_919L_69.0;;;;;;;;;;;;;;
135_271AL_22.0;;;;;;;;;;;;;;
543_155AL_44.9;;;;;;;;;;;;;;
608_909L_88.2;;;;;;;;;;;;;;
163_1047L_44.6;;;;;;;;;;;;;;
940_389BpV_43.3;;;;;;;;;;;;;;
924_935L_35.9;;;;;;;;;;;;;;
618_21BqV_58.5;;;;;;;;;;;;;;
011_8L_67.8;;;;;;;;;;;;;;
801_960L_100.8;;;;;;;;;;;;;;
545_925V_22.3;;;;;;;;;;;;;;
478_1123BL_0.7;;;;;;;;;;;;;;
940_361BL_43.2;;;;;;;;;;;;;;
607_906V_44.0;;;;;;;;;;;;;;
560_45AV_24.9;;;;;;;;;;;;;;
055_411AL_29.5;;;;;;;;;;;;;;
617_1101AR_59.6;;;;;;;;;;;;;;
129_12L_29.9;;;;;;;;;;;;;;
552_255qV_83.2;;;;;;;;;;;;;;
504_71AL_18.3;;;;;;;;;;;;;;
518_163R_63.6;;;;;;;;;;;;;;
135_2233pV_15.4;;;;;;;;;;;;;;
531_843R_1.5;;;;;;;;;;;;;;
046_225AL_35.9;;;;;;;;;;;;;;
012_325AR_20.1;;;;;;;;;;;;;;
586_2551AL_80.3;;;;;;;;;;;;;;
116_2255L_209.7;;;;;;;;;;;;;;
924_3583AR_35.8;;;;;;;;;;;;;;
513_93AR_25.7;;;;;;;;;;;;;;
803_82AL_103.7;;;;;;;;;;;;;;
586_2517BqV_80.3;;;;;;;;;;;;;;
127_309AL_12.2;;;;;;;;;;;;;;
528_7L_28.1;;;;;;;;;;;;;;
586_231AL_81.0;;;;;;;;;;;;;;
610_147ApV_14.3;;;;;;;;;;;;;;
624_205AR_32.6;;;;;;;;;;;;;;
479_1707R_304.3;;;;;;;;;;;;;;
527_917R_500.7;;;;;;;;;;;;;;
127_501V_74.2;;;;;;;;;;;;;;
823_18AqV_5.0;;;;;;;;;;;;;;
950_211ApV_7.8;;;;;;;;;;;;;;
508_807V_91.0;;;;;;;;;;;;;;
924_3263BqV_34.3;;;;;;;;;;;;;;
476_88V_201.6;;;;;;;;;;;;;;
614_407AL_48.3;;;;;;;;;;;;;;
924_06-07L_35.3;;;;;;;;;;;;;;
032_365R_16.5;;;;;;;;;;;;;;
609_213R_28.8;;;;;;;;;;;;;;
588_867ApV_2.3;;;;;;;;;;;;;;
553_913R_21.5;;;;;;;;;;;;;;
927_953AqV_905.7;;;;;;;;;;;;;;
664_1011R_42.9;;;;;;;;;;;;;;
618_61R_58.9;;;;;;;;;;;;;;
950_339L_17.4;;;;;;;;;;;;;;
135_2021L_40.3;;;;;;;;;;;;;;
478_1239qV_1.7;;;;;;;;;;;;;;
478_1027R_0.1;;;;;;;;;;;;;;
565_65L_16.6;;;;;;;;;;;;;;
553_209AV_21.2;;;;;;;;;;;;;;
527_920R_500.7;;;;;;;;;;;;;;
506_103AR_44.0;;;;;;;;;;;;;;
305_1R_14.8;;;;;;;;;;;;;;
011_62R_69.0;;;;;;;;;;;;;;
531_2757R_35.7;;;;;;;;;;;;;;
586_2521R_80.2;;;;;;;;;;;;;;
506_133BpV_44.1;;;;;;;;;;;;;;
514_77AL_17.4;;;;;;;;;;;;;;
129_55L_30.8;;;;;;;;;;;;;;
132_952V_49.2;;;;;;;;;;;;;;
531_2345R_34.2;;;;;;;;;;;;;;
069_8001R_21.9;;;;;;;;;;;;;;
803_37R_102.6;;;;;;;;;;;;;;
504_907L_17.5;;;;;;;;;;;;;;
163_1031AqV_44.0;;;;;;;;;;;;;;
545_221AL_23.7;;;;;;;;;;;;;;
545_915R_22.0;;;;;;;;;;;;;;
950_113qV_7.0;;;;;;;;;;;;;;
603_181AR_3.9;;;;;;;;;;;;;;
534_1015R_44.9;;;;;;;;;;;;;;
011_317L_69.6;;;;;;;;;;;;;;
105_1211AL_18.3;;;;;;;;;;;;;;
309_8302R_6.1;;;;;;;;;;;;;;
059_241R_80.7;;;;;;;;;;;;;;
603_81AL_2.5;;;;;;;;;;;;;;
475_1V_100.8;;;;;;;;;;;;;;
817_905L_115.3;;;;;;;;;;;;;;
092_701L_42.5;;;;;;;;;;;;;;
543_918L_45.7;;;;;;;;;;;;;;
550_41BpV_25.3;;;;;;;;;;;;;;
560_1215BV_24.7;;;;;;;;;;;;;;
555_349pV_84.3;;;;;;;;;;;;;;
024_213AR_26.5;;;;;;;;;;;;;;
851_EEEV_130.9;;;;;;;;;;;;;;
950_13L_6.4;;;;;;;;;;;;;;
618_127L_51.0;;;;;;;;;;;;;;
534_1049BV_45.6;;;;;;;;;;;;;;
624_255R_32.7;;;;;;;;;;;;;;
525_495AR_79.2;;;;;;;;;;;;;;
506_135BV_44.1;;;;;;;;;;;;;;
618_17AL_58.7;;;;;;;;;;;;;;
520_135BR_0.7;;;;;;;;;;;;;;
927_944BL_905.7;;;;;;;;;;;;;;
127_415AL_49.4;;;;;;;;;;;;;;
531_519R_35.8;;;;;;;;;;;;;;
536_235BqV_60.8;;;;;;;;;;;;;;
606_101BqV_0.9;;;;;;;;;;;;;;
564_1369R_23.8;;;;;;;;;;;;;;
610_141BpV_14.6;;;;;;;;;;;;;;
514_943R_18.1;;;;;;;;;;;;;;
123_65BpV_20.0;;;;;;;;;;;;;;
927_3079AL_905.5;;;;;;;;;;;;;;
603_167AL_3.8;;;;;;;;;;;;;;
527_101BqV_17.4;;;;;;;;;;;;;;
606_53R_0.1;;;;;;;;;;;;;;
603_1007L_3.5;;;;;;;;;;;;;;
803_95V_105.8;;;;;;;;;;;;;;
518_191R_64.6;;;;;;;;;;;;;;
163_953AR_43.9;;;;;;;;;;;;;;
586_63AR_80.4;;;;;;;;;;;;;;
506_653V_44.2;;;;;;;;;;;;;;
474_5R_200.5;;;;;;;;;;;;;;
553_239L_21.3;;;;;;;;;;;;;;
561_89AR_59.7;;;;;;;;;;;;;;
618_907L_50.4;;;;;;;;;;;;;;
485_51BL_100.9;;;;;;;;;;;;;;
514_85AR_17.3;;;;;;;;;;;;;;
026_243AL_26.0;;;;;;;;;;;;;;
564_971R_23.7;;;;;;;;;;;;;;
603_3081R_2.6;;;;;;;;;;;;;;
564_966L_23.7;;;;;;;;;;;;;;
087_1335R_24.8;;;;;;;;;;;;;;
950_341R_17.4;;;;;;;;;;;;;;
534_1109BV_46.4;;;;;;;;;;;;;;
555_215AL_83.3;;;;;;;;;;;;;;
133_1129BV_19.2;;;;;;;;;;;;;;
542_1277BpV_30.0;;;;;;;;;;;;;;
506_636ApV_44.2;;;;;;;;;;;;;;
437_953R_0.9;;;;;;;;;;;;;;
503_113BpV_43.2;;;;;;;;;;;;;;
542_1235BV_29.8;;;;;;;;;;;;;;
105_141BL_31.6;;;;;;;;;;;;;;
518_171V_64.6;;;;;;;;;;;;;;
624_151BV_31.9;;;;;;;;;;;;;;
073_1115V_1.1;;;;;;;;;;;;;;
155_4439L_84.3;;;;;;;;;;;;;;
831_914V_201.0;;;;;;;;;;;;;;
127_503L_73.8;;;;;;;;;;;;;;
539_47BL_79.3;;;;;;;;;;;;;;
560_83AL_24.6;;;;;;;;;;;;;;
927_3039V_905.3;;;;;;;;;;;;;;
924_46-47R_35.3;;;;;;;;;;;;;;
028_1013L_52.9;;;;;;;;;;;;;;
042_901V_20.6;;;;;;;;;;;;;;
822_7211V_102.8;;;;;;;;;;;;;;
805_513R_100.0;;;;;;;;;;;;;;
543_169AL_45.2;;;;;;;;;;;;;;
117_1865R_7.8;;;;;;;;;;;;;;
485_91L_101.1;;;;;;;;;;;;;;
514_107AL_17.1;;;;;;;;;;;;;;
552_255L_83.2;;;;;;;;;;;;;;
054_1275AL_43.6;;;;;;;;;;;;;;
586_2511BL_80.3;;;;;;;;;;;;;;
545_916BL_21.9;;;;;;;;;;;;;;
478_1337AR_2.0;;;;;;;;;;;;;;
623_341R_17.7;;;;;;;;;;;;;;
557_92R_28.0;;;;;;;;;;;;;;
517_79L_69.4;;;;;;;;;;;;;;
478_1161L_0.8;;;;;;;;;;;;;;
544_1077BV_0.3;;;;;;;;;;;;;;
130_12R_61.7;;;;;;;;;;;;;;
950_665R_7.6;;;;;;;;;;;;;;
501_913AR_80.4;;;;;;;;;;;;;;
950_1007R_39.8;;;;;;;;;;;;;;
501_75BL_80.5;;;;;;;;;;;;;;
527_85AR_17.1;;;;;;;;;;;;;;
588_866V_2.3;;;;;;;;;;;;;;
618_187AL_50.9;;;;;;;;;;;;;;
611_2305R_105.3;;;;;;;;;;;;;;
586_55R_80.4;;;;;;;;;;;;;;
618_259R_1.7;;;;;;;;;;;;;;
517_173V_0.2;;;;;;;;;;;;;;
534_1043AL_45.5;;;;;;;;;;;;;;
586_263AR_81.1;;;;;;;;;;;;;;
924_19-20V_35.3;;;;;;;;;;;;;;
950_79pV_41.0;;;;;;;;;;;;;;
433_47L_5.6;;;;;;;;;;;;;;
626_910AqV_32.6;;;;;;;;;;;;;;
618_49AR_58.6;;;;;;;;;;;;;;
520_123AL_0.5;;;;;;;;;;;;;;
614_2135R_47.6;;;;;;;;;;;;;;
586_323BL_81.4;;;;;;;;;;;;;;
950_339R_17.4;;;;;;;;;;;;;;
478_841R_0.6;;;;;;;;;;;;;;
504_51BqV_18.2;;;;;;;;;;;;;;
564_101L_24.4;;;;;;;;;;;;;;
517_931L_69.3;;;;;;;;;;;;;;
817_79R_205.8;;;;;;;;;;;;;;
545_962R_22.7;;;;;;;;;;;;;;
486_917V_76.3;;;;;;;;;;;;;;
542_1229AR_29.7;;;;;;;;;;;;;;
620_33L_41.9;;;;;;;;;;;;;;
478_1335L_2.1;;;;;;;;;;;;;;
517_57L_69.1;;;;;;;;;;;;;;
950_67R_40.8;;;;;;;;;;;;;;
927_3009BV_905.3;;;;;;;;;;;;;;
508_869R_91.1;;;;;;;;;;;;;;
613_907AqV_76.0;;;;;;;;;;;;;;
514_149BV_16.5;;;;;;;;;;;;;;
501_45R_80.3;;;;;;;;;;;;;;
520_129AL_0.6;;;;;;;;;;;;;;
527_59BV_16.9;;;;;;;;;;;;;;
012_343AR_24.2;;;;;;;;;;;;;;
550_145BV_26.3;;;;;;;;;;;;;;
035_904R_51.4;;;;;;;;;;;;;;
504_87BV_18.7;;;;;;;;;;;;;;
470_1102L_302.8;;;;;;;;;;;;;;
