ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
905;057_45R_11.4;Onbekend;0,113;0,238;11-06-2020
906;057_41R_11.2;Onbekend;0,034;0,373;11-06-2020
907;057_41R_11.2;Onbekend;0,373;0,494;11-06-2020
908;618_273BV_49.5;Onbekend;10,717;10,768;11-06-2020
909;055_427AR_37.6;Onbekend;0,862;1,027;11-06-2020
910;055_427AR_37.6;Onbekend;1,027;1,067;11-06-2020
911;055_455V_38.7;Onbekend;0,001;0,043;11-06-2020
912;054_1315BV_47.5;Onbekend;0,876;1,066;11-06-2020
913;054_1315BV_47.5;Clipped Tuned, type Corus 54E1;2,178;3,025;11-06-2020
914;054_1315BV_47.5;Onbekend;3,025;3,096;11-06-2020
915;123_29AL_11.6;Onbekend;2,148;2,157;11-06-2020
916;123_29AL_11.6;Onbekend;2,181;2,269;11-06-2020
917;123_29AL_11.6;Onbekend;2,74;3,297;11-06-2020
918;123_29AL_11.6;Onbekend;4,575;4,748;11-06-2020
919;123_29AL_11.6;Onbekend;7,927;7,93;11-06-2020
920;123_29AL_11.6;Onbekend;7,93;8,241;11-06-2020
921;123_29BV_11.6;Onbekend;2,091;2,1;11-06-2020
922;123_29BV_11.6;Onbekend;2,124;2,212;11-06-2020
923;123_29BV_11.6;Onbekend;2,683;3,24;11-06-2020
924;123_29BV_11.6;Onbekend;4,519;4,691;11-06-2020
925;123_29BV_11.6;Onbekend;7,871;8,183;11-06-2020
926;055_319AL_11.8;Onbekend;3,222;3,363;11-06-2020
927;055_319AL_11.8;Onbekend;3,902;4,099;11-06-2020
928;055_319AL_11.8;Onbekend;4,595;4,701;11-06-2020
929;055_319AL_11.8;Onbekend;4,853;5,154;11-06-2020
930;055_319AL_11.8;Onbekend;5,198;5,643;11-06-2020
931;055_319AL_11.8;Onbekend;5,821;5,964;11-06-2020
932;055_319BV_11.8;Onbekend;1,206;1,33;11-06-2020
933;055_319BV_11.8;Onbekend;3,163;3,304;11-06-2020
934;055_319BV_11.8;Onbekend;3,842;4,04;11-06-2020
935;055_319BV_11.8;Onbekend;4,536;4,643;11-06-2020
936;055_319BV_11.8;Onbekend;4,794;5,095;11-06-2020
937;055_319BV_11.8;Onbekend;5,139;5,584;11-06-2020
938;121_523BV_8.3;Onbekend;6,633;6,816;11-06-2020
939;551_107R_21.8;Onbekend;0,385;0,705;11-06-2020
940;551_115AR_21.8;Onbekend;0,366;0,412;11-06-2020
941;551_111L_21.8;Onbekend;0,541;0,591;11-06-2020
942;551_115BV_21.9;Onbekend;0,264;0,374;11-06-2020
943;551_115BV_21.9;Onbekend;0,429;0,434;11-06-2020
944;551_115BV_21.9;Onbekend;0,434;0,487;11-06-2020
945;517_253AL_0.9;Onbekend;0,066;0,148;11-06-2020
946;517_253AL_0.9;Onbekend;0,275;0,404;11-06-2020
947;517_253AL_0.9;Onbekend;1,437;1,508;11-06-2020
948;121_523AR_8.4;Onbekend;4,573;4,648;11-06-2020
949;121_523AR_8.4;Onbekend;4,491;4,566;11-06-2020
950;121_523BV_8.3;Onbekend;4,481;4,542;11-06-2020
951;121_523BV_8.3;Onbekend;4,389;4,451;11-06-2020
952;517_251R_0.9;Onbekend;0,169;0,419;11-06-2020
953;551_163R_24.0;Onbekend;1,857;1,937;11-06-2020
954;551_163R_24.0;Onbekend;3,211;3,25;11-06-2020
955;551_163R_24.0;Onbekend;4,244;4,273;11-06-2020
956;551_161AR_23.6;Onbekend;2,259;2,339;11-06-2020
957;551_161AR_23.6;Onbekend;3,613;3,652;11-06-2020
958;551_161AR_23.6;Onbekend;4,646;4,675;11-06-2020
959;551_131AL_22.4;Onbekend;0,053;0,071;11-06-2020
960;035_97R_46.1;Onbekend;0,076;0,162;11-06-2020
961;035_111V_46.9;Onbekend;0,112;0,179;11-06-2020
962;035_111V_46.9;Onbekend;0,179;0,937;11-06-2020
963;035_105V_46.9;Onbekend;0,084;0,909;11-06-2020
964;664_123AR_42.5;Glued Tuned, type Corus 54E1;0,035;0,445;11-06-2020
965;664_107AL_42.0;Glued Tuned, type Corus 54E1;0,062;0,123;11-06-2020
966;664_107AL_42.0;Glued Tuned, type Corus 54E1;0,123;0,399;11-06-2020
967;664_107AL_42.0;Glued Tuned, type Corus 54E1;0,399;0,443;11-06-2020
968;664_131AV_42.9;Glued Tuned, type Corus 54E1;0,309;0,34;11-06-2020
969;664_131AV_42.9;Glued Tuned, type Corus 54E1;0,01;0,31;11-06-2020
970;664_131AV_42.9;Glued Tuned, type Corus 54E1;0,002;0,011;11-06-2020
971;664_133R_42.9;Glued Tuned, type Corus 54E1;0,025;0,076;11-06-2020
972;664_131AL_42.9;Glued Tuned, type Corus 54E1;0,036;0,056;11-06-2020
973;664_131AL_42.9;Glued Tuned, type Corus 54E1;0,056;0,232;11-06-2020
974;664_131AL_42.9;Glued Tuned, type Corus 54E1;0,232;0,26;11-06-2020
975;664_141AR_43.1;Glued Tuned, type Corus 54E1;0,035;0,062;11-06-2020
976;664_141AR_43.1;Glued Tuned, type Corus 54E1;0,062;0,213;11-06-2020
977;664_143AR_43.1;Glued Tuned, type Corus 54E1;0,023;0,112;11-06-2020
978;664_143AR_43.1;Glued Tuned, type Corus 54E1;0,112;0,155;11-06-2020
979;664_255R_43.2;Glued Tuned, type Corus 54E1;0,024;0,056;11-06-2020
980;664_255R_43.2;Glued Tuned, type Corus 54E1;0,056;0,115;11-06-2020
981;664_135L_43.0;Glued Tuned, type Corus 54E1;0,032;0,053;11-06-2020
982;163_165AR_43.6;Glued Tuned, type Corus 54E1;0,038;0,113;11-06-2020
983;163_165AR_43.6;Glued Tuned, type Corus 54E1;0,113;0,559;11-06-2020
984;163_165AR_43.6;Glued Tuned, type Corus 54E1;0,559;0,648;11-06-2020
985;163_163BV_43.7;Glued Tuned, type Corus 54E1;0,002;0,015;11-06-2020
986;163_163BV_43.7;Glued Tuned, type Corus 54E1;0,015;0,531;11-06-2020
987;163_163BV_43.7;Glued Tuned, type Corus 54E1;0,531;0,566;11-06-2020
988;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,771;3,238;11-06-2020
989;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,718;2,787;11-06-2020
990;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,913;2,734;11-06-2020
991;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,684;1,929;11-06-2020
992;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,049;1,7;11-06-2020
993;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,319;1,065;11-06-2020
994;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,037;0,335;11-06-2020
995;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,022;0,053;11-06-2020
996;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,771;3,246;11-06-2020
997;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,722;2,795;11-06-2020
998;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,914;2,746;11-06-2020
999;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,686;1,938;11-06-2020
1000;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,053;1,71;11-06-2020
1001;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,322;1,077;11-06-2020
1002;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,036;0,346;11-06-2020
1003;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,022;0,06;11-06-2020
1004;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,801;3,282;11-06-2020
1005;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,752;2,832;11-06-2020
1006;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,945;2,783;11-06-2020
1007;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,717;1,976;11-06-2020
1008;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,086;1,748;11-06-2020
1009;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,354;1,117;11-06-2020
1010;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,064;0,385;11-06-2020
1011;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,051;0,095;11-06-2020
1012;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,789;3,279;11-06-2020
1013;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,74;2,829;11-06-2020
1014;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,934;2,78;11-06-2020
1015;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,706;1,974;11-06-2020
1016;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,078;1,746;11-06-2020
1017;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,345;1,118;11-06-2020
1018;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,051;0,385;11-06-2020
1019;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,039;0,091;11-06-2020
1020;603_183BV_4.1;Clipped Tuned, type Corus 54E1;13,051;16,78;11-06-2020
1021;603_181BV_4.0;Clipped Tuned, type Corus 54E1;13,131;16,851;11-06-2020
1022;144_1501L_151.8;Schrey & Veit, VICON-AMSA 54VS;1,122;1,364;11-06-2020
1023;144_1501L_151.8;Schrey & Veit, VICON-AMSA 54VS;0,818;1,125;11-06-2020
1024;543_213AR_46.2;Clipped Tuned, type Corus 54E1;1,37;1,423;11-06-2020
1025;543_213AR_46.2;Clipped Tuned, type Corus 54E1;1,448;1,472;11-06-2020
1026;543_213AR_46.2;Clipped Tuned, type Corus 54E1;3,632;3,731;11-06-2020
1027;543_213AR_46.2;Clipped Tuned, type Corus 54E1;3,879;3,986;11-06-2020
1028;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,169;4,287;11-06-2020
1029;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,299;4,414;11-06-2020
1030;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,446;4,631;11-06-2020
1031;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,867;4,979;11-06-2020
1032;543_213BV_46.2;Clipped Tuned, type Corus 54E1;0,119;0,166;11-06-2020
1033;606_111V_1.0;Clipped Tuned, type Corus 54E1;2,677;2,782;11-06-2020
1034;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,495;8,509;11-06-2020
1035;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,547;8,567;11-06-2020
1036;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,72;8,778;11-06-2020
1037;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,818;8,961;11-06-2020
1038;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,158;9,218;11-06-2020
1039;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,234;9,259;11-06-2020
1040;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,261;9,315;11-06-2020
1041;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,911;10,016;11-06-2020
1042;606_109V_1.0;Clipped Tuned, type Corus 54E1;2,019;2,119;11-06-2020
1043;606_109V_1.0;Clipped Tuned, type Corus 54E1;2,661;2,766;11-06-2020
1044;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,479;8,496;11-06-2020
1045;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,534;8,551;11-06-2020
1046;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,704;8,772;11-06-2020
1047;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,807;8,945;11-06-2020
1048;606_109V_1.0;Clipped Tuned, type Corus 54E1;9,215;9,299;11-06-2020
1049;543_213BV_46.2;Clipped Tuned, type Corus 54E1;1,322;1,375;11-06-2020
1050;543_213BV_46.2;Clipped Tuned, type Corus 54E1;1,4;1,424;11-06-2020
1051;543_213BV_46.2;Clipped Tuned, type Corus 54E1;4,121;4,239;11-06-2020
1052;543_213BV_46.2;Clipped Tuned, type Corus 54E1;4,251;4,366;11-06-2020
1053;543_213BV_46.2;Clipped Tuned, type Corus 54E1;4,398;4,583;11-06-2020
1054;609_135AL_26.6;Clipped Tuned, type Corus 54E1;11,708;11,76;11-06-2020
1055;609_135AL_26.6;Clipped Tuned, type Corus 54E1;11,665;11,711;11-06-2020
1056;563_189R_57.4;Clipped Tuned, type Corus 54E1;0,059;0,101;11-06-2020
