ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
52865478;817_1249L_200.1;w1249/1247l-sj1249L;S;0,017;0,035;2016-01-05;;
52865479;127_295AL_8.2;w295Al-w295Bl;S;0,048;0,051;2016-01-05;;
52865480;478_1159L_0.8;s811-w1235r;S;0,835;0,868;2016-01-05;;
52865481;478_1159L_0.8;w1159l-s811;S;0,028;0,064;2016-01-05;;
52865484;166_2153L_135.6;w2153l-w2155l;S;0,099;0,146;2016-01-05;;
52865485;161_2539R_21.2;w2539r-w2541r;S;0,048;0,058;2016-01-05;;
52865486;525_441BV_78.2;w441Bv-w477l;S;0,000;0,766;2016-01-05;;
52865487;054_1273AR_43.1;w1273Ar-w1345Bl;S;0,099;9,998;2016-01-05;;
52864726;009_117R_148.2;s442-w129l;S;0,606;0,670;2016-01-05;;
52864727;009_117R_148.2;w117r-s442;S;0,029;0,067;2016-01-05;;
52864728;504_13AV_17.0;sLA-w203l;S;15,899;16,359;2016-01-05;;
52864729;504_13AV_17.0;w13Av-sLA;S;0,000;0,160;2016-01-05;;
52864730;470_89L_202.8;w89l-w95l;S;0,026;0,181;2016-01-05;;
52864731;564_1319L_23.6;w1319l-ti1319L;S;0,029;0,142;2016-01-05;;
52864875;073_1185R_21.0;s302-w1205Av;S;0,556;0,630;2016-01-05;;
52864876;073_1185R_21.0;w1185r-s302;S;0,047;0,238;2016-01-05;;
52864877;618_861R_50.6;w861r-w865v;S;0,029;0,036;2016-01-05;;
52864878;035_135R_52.1;w135r-sj135R;S;0,026;0,102;2016-01-05;;
52864879;032_3L_15.8;w3l-w5l;S;0,028;0,029;2016-01-05;;
52864880;588_353AL_1.2;sMY-w433A/429Bl;S;1,922;2,187;2016-01-05;;
52864881;588_353AL_1.2;w353A/351Bl-sMY;S;0,017;0,145;2016-01-05;;
52864882;519_13AR_45.7;w13Ar-w13Br;S;0,048;0,156;2016-01-05;;
52864883;553_209AL_21.2;w209Al-w231Av;S;0,029;0,039;2016-01-05;;
52864884;132_459R_48.7;s105-w473/475Al;S;0,730;0,757;2016-01-05;;
52864885;132_459R_48.7;w459r-s105;S;0,027;0,057;2016-01-05;;
52864886;115_25AR_5.8;w25A/27r-w25Br;S;0,016;0,028;2016-01-05;;
52864887;950_353BL_17.6;w353Bl-w361Ar;S;0,029;0,076;2016-01-05;;
52865187;084_13BV_10.4;w13Bv-sSL;S;0,000;0,265;2016-01-05;;
52865188;115_127AR_22.3;w127Ar-w129A/127Br;S;0,026;0,041;2016-01-05;;
52865189;118_3L_89.1;s850-w7001A/7001Br;S;1,016;1,248;2016-01-05;;
52865190;118_3L_89.1;w3l-s850;S;0,028;0,060;2016-01-05;;
52865191;028_1031R_53.0;w1031r-w1033r;S;0,039;0,050;2016-01-05;;
52865192;540_147AR_81.2;w147Ar-w147Br;S;0,039;0,044;2016-01-05;;
52865193;510_415R_10.3;w415r-w419r;S;0,048;0,063;2016-01-05;;
52865194;609_247L_28.0;w247l-w249v;S;0,029;0,035;2016-01-05;;
52864693;545_135AR_23.0;w135A/131Br-w137Bl;S;0,017;0,024;2016-01-05;;
52866080;433_64R_4.7;w64r-s40;S;0,029;0,109;2016-01-05;;
52866081;501_25L_80.1;w25/19Bl-w35v;S;0,017;0,030;2016-01-05;;
52866082;586_49L_80.4;w57A/49l-s25;S;0,014;0,039;2016-01-05;;
52866083;093_73AL_9.1;w73Al-w73Bl;S;0,039;0,048;2016-01-05;;
52866084;510_405L_9.8;s91-w417v;S;0,426;0,480;2016-01-05;;
52864732;504_19L_17.2;w19l-w351Al;S;0,048;7,956;2016-01-05;;
52864733;666_4237V_47.9;s523-w4247l;S;0,799;0,999;2016-01-05;;
52864734;666_4237V_47.9;w4237v-s523;S;0,000;0,040;2016-01-05;;
52864735;563_167BV_56.9;s404-w175Av;S;0,352;0,412;2016-01-05;;
52864736;563_167BV_56.9;w167Bv-s404;S;0,000;0,067;2016-01-05;;
52864737;506_632V_44.2;w632v-w634r;S;0,000;0,015;2016-01-05;;
52864738;054_1351AL_53.3;s405-w1371Br;S;0,690;0,725;2016-01-05;;
52864739;054_1351AL_53.3;w1351Al-s405;S;0,029;0,064;2016-01-05;;
52866137;924_2369AL_36.7;kK_DD-KZ-w2375l;S;0,575;0,613;2016-01-05;;
52866138;924_2369AL_36.7;sDD-kK_DD-KZ;S;0,335;0,523;2016-01-05;;
52866139;924_2369AL_36.7;w2369Al-sDD;S;0,029;0,080;2016-01-05;;
52866142;618_19R_58.7;w19r-w43Av;S;0,029;0,037;2016-01-05;;
52866143;516_287AR_2.4;sHG-w305Av;S;7,652;8,364;2016-01-05;;
52866144;516_287AR_2.4;w287Ar-sHG;S;0,029;0,480;2016-01-05;;
52866085;510_405L_9.8;w405l-s91;S;0,027;0,262;2016-01-05;;
52866086;927_9311V_905.6;w9311v-sW8;S;0,000;0,006;2016-01-05;;
52866087;545_85AR_22.3;w85A/83Br-w87/85Br;S;0,017;0,024;2016-01-05;;
52866088;606_35R_37.4;sGA-w441v;S;2,333;2,354;2016-01-05;;
52866089;606_35R_37.4;w35r-sGA;S;0,029;0,092;2016-01-05;;
52866090;139_5007R_177.3;w5007r-w5009Br;S;0,048;0,135;2016-01-05;;
52866091;092_702V_42.2;w702v-sj702V;S;0,000;0,032;2016-01-05;;
52866092;133_1019V_8.7;sRA-w1045Av;S;4,559;4,717;2016-01-05;;
52866093;133_1019V_8.7;w1019v-sRA;S;0,000;0,281;2016-01-05;;
52866094;107_135AL_12.1;sCY-w173v;S;6,474;6,515;2016-01-05;;
52866095;107_135AL_12.1;s174-sCY;S;2,672;2,962;2016-01-05;;
52866096;107_135AL_12.1;s172-s174;S;0,886;1,686;2016-01-05;;
52866097;107_135AL_12.1;w135Al-s172;S;0,029;0,235;2016-01-05;;
52866098;950_215R_11.8;s408-w233Av;S;0,633;0,656;2016-01-05;;
52866099;950_215R_11.8;w215r-s408;S;0,029;0,065;2016-01-05;;
52866100;564_1355L_23.8;w1355l-s22;S;0,034;0,054;2016-01-05;;
52866101;163_161AL_43.5;w161A/261l-w165Br;S;0,016;0,129;2016-01-05;;
52866102;133_1101BV_18.3;w1101Bv-w1103Av;S;0,000;0,024;2016-01-05;;
52866103;017_423L_39.9;s401b-w433r;S;0,647;0,773;2016-01-05;;
52866104;017_423L_39.9;w423l-s401b;S;0,027;0,073;2016-01-05;;
52866106;517_53BV_69.2;s34-w91A/85Bl;S;0,158;0,260;2016-01-05;;
52865542;924_3581V_35.7;w3581v-w3593Av;S;0,000;0,009;2016-01-05;;
52865543;063_33AV_13.7;w33Av-w261Ar;S;0,000;11,079;2016-01-05;;
52865545;531_201AL_35.4;w201A/195Bl-ti201AL;S;0,017;0,037;2016-01-05;;
52865546;950_93V_41.5;w93v-w97A/95r;S;0,000;0,014;2016-01-05;;
52865547;217_119L_49.5;w123A/119l-s407;S;0,017;0,046;2016-01-05;;
52865549;545_189AL_23.4;s83-w211Av;S;0,295;0,318;2016-01-05;;
52866145;924_46-47R_35.3;w46-47r-w3447l;S;0,027;0,942;2016-01-05;;
52866146;603_903BR_3.8;w903A/903Br-w904A/90;S;0,017;0,028;2016-01-05;;
52866149;553_215AL_21.2;w215A/213l-w217A/215;S;0,017;0,024;2016-01-05;;
52866150;468_218V_102.2;w218v-w0219v;S;0,000;0,122;2016-01-05;;
52866152;470_98L_202.6;w98l-w99l;S;0,027;0,490;2016-01-05;;
52866153;527_47BV_16.6;w47Bv-w49v;S;0,000;0,012;2016-01-05;;
52866155;115_123BV_22.5;w123Bv-w125Av;S;0,000;0,018;2016-01-05;;
52866156;076_1621R_11.6;w1621r-w1629v;S;0,029;0,040;2016-01-05;;
52866157;216_11V_12.5;sOA-w1255v;S;5,052;5,140;2016-01-05;;
52866158;057_41BV_11.2;w41Bv-w43v;S;0,000;0,196;2016-01-05;;
52866159;084_3R_9.3;s603-w9Bl;S;0,598;0,654;2016-01-05;;
52866160;084_3R_9.3;w3r-s603;S;0,027;0,096;2016-01-05;;
52866163;950_403V_26.8;w403v-s680;S;0,000;0,014;2016-01-05;;
52865043;618_45L_58.7;s2-w107B/117Ar;S;0,526;0,696;2016-01-05;;
52865044;618_45L_58.7;w45l-s2;S;0,039;0,094;2016-01-05;;
52865045;470_255bL_101.2;w255a/255bl-w268l;S;0,015;0,061;2016-01-05;;
52865047;613_197AL_76.2;w197Al-w197Bl;S;0,028;0,032;2016-01-05;;
52865049;525_431BV_77.9;w431Bv-w435Av;S;0,000;0,009;2016-01-05;;
52865050;550_969L_25.4;s72-w981v;S;0,060;0,110;2016-01-05;;
52865051;536_297AR_61.4;w297Ar-w299/297Br;S;0,029;0,090;2016-01-05;;
52865052;605_21BR_34.0;w21Br-w23v;S;0,029;0,033;2016-01-05;;
52865053;017_351AV_31.8;sVG-w1021Ar;S;4,873;4,978;2016-01-05;;
52865054;017_351AV_31.8;w351Av-sVG;S;0,000;0,175;2016-01-05;;
52865055;552_227AV_82.5;w227Av-w229Al;S;0,000;0,017;2016-01-05;;
52865056;152_4025R_6.8;w4025r-w4027r;S;0,053;0,065;2016-01-05;;
52865550;545_189AL_23.4;w189A/187Bl-s83;S;0,017;0,068;2016-01-05;;
52865551;924_3313R_34.4;w3313r-w3317v;S;0,029;0,032;2016-01-05;;
52864772;950_223AV_17.2;w223Av-w865r;S;0,000;4,078;2016-01-05;;
52864773;433_44L_5.7;w44l-w45v;S;0,029;0,045;2016-01-05;;
52864774;924_3785BV_37.1;w3785Bv-s233;S;0,000;0,010;2016-01-05;;
52864775;620_97AL_42.6;w97Al-w97Bl;S;0,039;0,042;2016-01-05;;
52864776;100_2021AR_2.9;s682-w2101Bl;S;4,565;4,829;2016-01-05;;
52864777;100_2021AR_2.9;s672-s682;S;3,617;3,921;2016-01-05;;
52864778;100_2021AR_2.9;s662-s672;S;2,472;2,473;2016-01-05;;
52864779;100_2021AR_2.9;s652-s662;S;1,171;1,347;2016-01-05;;
52864780;100_2021AR_2.9;w2021Ar-s652;S;0,048;0,145;2016-01-05;;
52864781;087_47AR_22.8;s932-w55Av;S;1,314;1,326;2016-01-05;;
52865195;586_289BV_81.2;w289Bv-w297A/295Bl;S;0,000;0,004;2016-01-05;;
52865196;624_159BL_32.1;w159Bl-sj159BL;S;0,028;0,062;2016-01-05;;
52865197;529_3659L_23.1;w3659l-w3661l;S;0,048;0,060;2016-01-05;;
52865198;801_954L_7.9;w954l-w955l;S;0,029;0,045;2016-01-05;;
52865199;556_1409R_5.5;s2-w1423l;S;0,447;0,511;2016-01-05;;
52865200;556_1409R_5.5;w1409r-s2;S;0,047;0,264;2016-01-05;;
52865202;626_45AL_32.9;w45Al-w47Br;S;0,028;0,032;2016-01-05;;
52865057;560_1235AV_25.0;w1235Av-s10;S;0,000;0,003;2016-01-05;;
52865058;520_155AL_0.8;w155Al-w157A/155Bl;S;0,033;0,040;2016-01-05;;
52865059;133_1125L_19.1;w1125l-w1127Av;S;0,048;0,141;2016-01-05;;
52865061;542_1245AL_29.8;w1245A/1233Bl-w1261A;S;0,017;0,077;2016-01-05;;
52865062;588_389V_2.6;sMB-w417A/413Br;S;0,162;0,276;2016-01-05;;
52865063;508_2151L_92.1;w2151l-w2155l;S;0,039;0,086;2016-01-05;;
52865064;626_25BV_32.4;s1-w47Av;S;0,331;0,521;2016-01-05;;
52865065;626_25BV_32.4;w25Bv-s1;S;0,000;0,033;2016-01-05;;
52865066;135_2063V_42.8;w2063v-w2067v;S;0,000;0,124;2016-01-05;;
52865067;527_113AR_17.3;w113A/111r-w117v;S;0,017;0,034;2016-01-05;;
52865068;618_41BV_58.7;s3-w113/115Al;S;0,531;0,665;2016-01-05;;
52865069;618_41BV_58.7;w41Bv-s3;S;0,000;0,120;2016-01-05;;
52865070;513_91AR_25.7;s505b-w127Bl;S;0,405;0,451;2016-01-05;;
52865071;513_91AR_25.7;w91Ar-s505b;S;0,038;0,078;2016-01-05;;
52865072;512_4481L_89.3;sKJ5-w4741v;S;12,131;12,387;2016-01-05;;
52865073;512_4481L_89.3;sKJ4-sKJ5;S;8,979;11,108;2016-01-05;;
52865488;054_1273AR_43.1;w1273Ar-w1345Bl;S;0,099;9,998;2016-01-05;;
52865489;217_121V_49.5;w121v-w127A/125r;S;0,000;0,008;2016-01-05;;
52865490;201_137AL_37.3;w137Al-w137Bl;S;0,028;0,065;2016-01-05;;
52865491;144_983BV_153.5;w983Bv-w985Av;S;0,000;0,045;2016-01-05;;
52865493;046_251AL_41.3;w251Al-w255Br;S;0,048;0,230;2016-01-05;;
52865495;516_946V_74.7;w946v-w948l;S;0,000;0,043;2016-01-05;;
52865496;519_35L_46.2;s309-w69l;S;0,399;0,441;2016-01-05;;
52865497;519_35L_46.2;w35l-s309;S;0,027;0,064;2016-01-05;;
52865498;533_1139BV_16.0;w1139Bv-w1151Av;S;0,000;0,012;2016-01-05;;
52865499;094_1079AR_2.7;w1079Ar-w1079Br;S;0,047;0,055;2016-01-05;;
52865204;924_3569R_35.4;s164-w3573r;S;0,269;0,309;2016-01-05;;
52865205;924_3569R_35.4;w3569r-s164;S;0,029;0,059;2016-01-05;;
52865206;085_311BR_31.9;w311Br-ti311BR;S;0,029;0,064;2016-01-05;;
52865207;507_235AL_93.6;w235Al-w235Bl;S;0,048;0,059;2016-01-05;;
52865208;543_179L_45.4;kK_177BR-179L-w219l;S;0,065;0,268;2016-01-05;;
52865209;543_179L_45.4;w179l-kK_177BR-179L;S;0,029;0,053;2016-01-05;;
52865210;467_05R_102.3;s3508-w0109v;S;0,145;0,393;2016-01-05;;
52865211;817_55V_402.2;w55v-sj55V;S;0,000;0,906;2016-01-05;;
52865212;817_55V_402.2;w55v-sj55V;S;0,000;0,906;2016-01-05;;
52865213;133_1301BV_10.0;w1301Bv-w1303Av;S;0,000;0,012;2016-01-05;;
52865215;534_1107R_46.4;w1107r-w1109Ar;S;0,047;0,085;2016-01-05;;
52865639;118_1115BV_92.8;w1115Bv-s31a;S;0,000;0,528;2016-01-05;;
52865640;564_1367R_23.8;w1367r-s26;S;0,033;0,089;2016-01-05;;
52865642;017_351BR_31.9;sHG-w1023Al;S;4,975;5,056;2016-01-05;;
52865643;017_351BR_31.9;w351Br-sHG;S;0,048;0,278;2016-01-05;;
52866107;517_53BV_69.2;w53Bv-s34;S;0,000;0,045;2016-01-05;;
52866108;011_68AL_69.0;w68A/68Bl-w81v;S;0,018;0,029;2016-01-05;;
52866109;032_6L_16.0;w6l-w34l;S;0,028;0,030;2016-01-05;;
52866110;519_77AL_46.8;w77A/75l-w77Bl;S;0,017;0,030;2016-01-05;;
52864980;653_5L_101.9;s502-w27Bl;S;0,595;0,679;2016-01-05;;
52864981;653_5L_101.9;w5l-s502;S;0,027;0,163;2016-01-05;;
52864982;519_91AL_47.0;w91Al-w95Br;S;0,038;0,268;2016-01-05;;
52864983;105_473L_29.4;w473l-w477l;S;0,029;0,044;2016-01-05;;
52864984;534_1103AL_46.1;w1103Al-w1113r;S;0,047;0,219;2016-01-05;;
52865500;563_187AR_57.4;w187Ar-w187Br;S;0,048;0,054;2016-01-05;;
52865501;486_87L_204.8;w87l-w89v;S;0,029;0,040;2016-01-05;;
52865502;531_537AR_35.9;w537A/535Br-w537Br;S;0,017;0,031;2016-01-05;;
52865503;924_17-18L_35.3;s117-w3343l;S;0,796;0,886;2016-01-05;;
52865504;087_79BV_25.4;w79Bv-sj79BV;S;0,000;0,604;2016-01-05;;
52865506;588_389L_2.6;w389l-s107;S;0,028;0,065;2016-01-05;;
52865507;533_1111AL_15.3;w1111Al-w1113Bl;S;0,048;0,092;2016-01-05;;
52865509;163_1021L_43.6;w1021l-sj1021L;S;0,029;0,181;2016-01-05;;
52865510;508_2101R_91.4;s3-w2145r;S;0,505;0,629;2016-01-05;;
52865511;508_2101R_91.4;w2101r-s3;S;0,048;0,116;2016-01-05;;
52865512;666_411R_27.5;s91-w439l;S;1,173;1,439;2016-01-05;;
52865513;666_411R_27.5;w411r-s91;S;0,048;0,334;2016-01-05;;
52865515;478_1517R_0.8;s827-w1557l;S;0,842;0,880;2016-01-05;;
52865516;478_1517R_0.8;w1517r-s827;S;0,029;0,063;2016-01-05;;
52865881;940_381V_43.1;w381v-w383r;S;0,000;0,013;2016-01-05;;
52865883;950_65L_40.9;w65l-s724a;S;0,029;0,074;2016-01-05;;
52865884;508_2019L_90.4;w2019l-w2021l;S;0,048;0,054;2016-01-05;;
52866046;155_4403R_83.0;w4403r-s543;S;0,053;0,335;2016-01-05;;
52866047;052_27R_55.7;s352-w40l;S;0,810;0,850;2016-01-05;;
52866048;052_27R_55.7;w27r-s352;S;0,033;0,068;2016-01-05;;
52866049;478_1577R_2.0;w1577r-s877;S;0,029;0,053;2016-01-05;;
52866050;560_1273AR_24.9;w1275B/1273Ar-w1273B;S;0,017;0,029;2016-01-05;;
52866051;586_333AR_81.4;s72-w347Av;S;0,381;0,511;2016-01-05;;
52866052;586_333AR_81.4;w333Ar-s72;S;0,026;0,217;2016-01-05;;
52866053;124_183V_3.3;w183v-w185v;S;0,000;0,020;2016-01-05;;
52866054;924_3735V_36.7;w3735v-w3737r;S;0,000;0,013;2016-01-05;;
52864985;469_339R_602.1;w339r-w340v;S;0,029;0,216;2016-01-05;;
52864986;524_257AR_70.4;s403-w291Av;S;0,849;0,863;2016-01-05;;
52864987;524_257AR_70.4;w257Ar-s403;S;0,047;0,095;2016-01-05;;
52864988;609_127V_27.2;sEE-w129Av;S;0,426;0,447;2016-01-05;;
52864989;609_127V_27.2;w127v-sEE;S;0,000;0,012;2016-01-05;;
52864990;560_71BV_24.7;s904-w435Ar;S;0,918;1,060;2016-01-05;;
52864991;560_71BV_24.7;w71Bv-s904;S;0,000;0,054;2016-01-05;;
52864992;542_1271AR_29.9;w1271A/1261Br-w1271B;S;0,017;0,025;2016-01-05;;
52864993;076_1615R_11.5;s3-w1643r;S;0,490;0,661;2016-01-05;;
52864994;076_1615R_11.5;w1615/1613r-s3;S;0,017;0,086;2016-01-05;;
52864996;815_927R_100.2;s909-ti927R;S;0,069;0,425;2016-01-05;;
52864997;586_375R_81.2;w375r-s60;S;0,032;0,066;2016-01-05;;
52864998;614_2209V_48.4;w2209v-w2225v;S;0,000;0,007;2016-01-05;;
52864999;052_1L_48.1;s341-w15r;S;1,018;1,076;2016-01-05;;
52865000;052_1L_48.1;w1l-s341;S;0,039;0,215;2016-01-05;;
52865001;133_963L_20.6;s212-w1179/1177Br;S;0,478;0,507;2016-01-05;;
52865002;133_963L_20.6;s224a-s212;S;0,050;0,058;2016-01-05;;
52865003;613_175AL_75.3;s824-w193Bl;S;0,650;0,746;2016-01-05;;
52865004;613_175AL_75.3;w175Al-s824;S;0,029;0,065;2016-01-05;;
52864782;087_47AR_22.8;w47Ar-s931;S;0,027;0,057;2016-01-05;;
52864783;011_32V_68.6;w32v-w36l;S;0,000;0,011;2016-01-05;;
52864785;524_267AL_70.5;w267Al-w269l;S;0,043;0,094;2016-01-05;;
52864786;163_1013AR_43.4;w1013A/1013Br-w1015v;S;0,016;0,026;2016-01-05;;
52864787;217_131R_49.6;w131r-s401;S;0,029;0,061;2016-01-05;;
52864788;560_1237BR_24.9;w1237B/1281Ar-w1235B;S;0,016;0,024;2016-01-05;;
52864789;201_921L_37.4;w921l-w922v;S;0,029;0,041;2016-01-05;;
52864790;203_395L_55.1;w395l-s555;S;0,028;0,063;2016-01-05;;
52866055;550_87AL_25.7;w87A/85Bl-w99A/93Br;S;0,017;0,108;2016-01-05;;
52866058;653_33AL_102.6;w33Al-w33Bl;S;0,033;0,036;2016-01-05;;
52866059;146_1001AR_44.5;w1001Ar-w1001Br;S;0,048;0,085;2016-01-05;;
52866060;531_1405AR_34.8;w1405A/1397Br-w1415A;S;0,017;0,028;2016-01-05;;
52866062;085_307L_31.8;s302-w321Br;S;0,764;0,806;2016-01-05;;
52866063;085_307L_31.8;w307l-s302;S;0,029;0,076;2016-01-05;;
52866064;506_524V_43.5;w524v-w525r;S;0,000;0,011;2016-01-05;;
52866065;035_143AL_52.8;w143A/141l-w143Bl;S;0,017;0,046;2016-01-05;;
52866066;586_141BL_80.8;w141Bl-w143Ar;S;0,028;0,032;2016-01-05;;
52866067;133_952R_20.8;s222-w2103r;S;0,463;0,497;2016-01-05;;
52866068;133_952R_20.8;s222a-s222;S;0,043;0,052;2016-01-05;;
52866069;924_1753V_35.6;s231-w3577v;S;0,087;0,118;2016-01-05;;
52866070;560_53BV_24.8;w53Bv-w69Bl;S;0,000;0,134;2016-01-05;;
52865518;588_821L_1.7;w821l-w822v;S;0,027;0,054;2016-01-05;;
52864742;564_215BV_59.9;s320-w229A/227r;S;0,581;0,632;2016-01-05;;
52864743;564_215BV_59.9;w215Bv-s320;S;0,000;0,026;2016-01-05;;
52864744;517_189AL_0.1;w189A/191l-w189Bl;S;0,017;0,023;2016-01-05;;
52864745;560_1215AL_24.8;kK_71AR-1215AL-w1215;S;0,030;0,036;2016-01-05;;
52864746;526_457V_4.2;w457v-w463Br;S;0,000;0,095;2016-01-05;;
52864747;545_970L_23.5;w970l-w971v;S;0,029;0,070;2016-01-05;;
52864748;506_253BV_45.4;w253Bv-w257Av;S;0,000;0,018;2016-01-05;;
52864749;586_361AL_81.1;w361Al-w363Br;S;0,028;0,037;2016-01-05;;
52864750;132_453BV_48.9;w453Bv-w455/457r;S;0,000;0,124;2016-01-05;;
52864753;525_439R_78.1;w439r-w445Br;S;0,048;0,055;2016-01-05;;
52864755;084_9BV_10.0;w9Bv-w13Bl;S;0,000;0,395;2016-01-05;;
52864756;011_81R_69.1;s308-w313r;S;0,672;0,706;2016-01-05;;
52864757;011_81R_69.1;w81r-s308;S;0,027;0,097;2016-01-05;;
52864758;542_1247AR_29.8;w1247A/1243Br-w1261A;S;0,016;0,024;2016-01-05;;
52864759;479_2005L_300.8;s952-w2061r;S;0,883;0,936;2016-01-05;;
52864791;817_1279AR_200.7;w1279Ar-w1279Br;S;0,029;0,040;2016-01-05;;
52864792;815_915L_7.0;w915l-wXXXl;S;0,025;0,101;2016-01-05;;
52864794;545_79AR_22.3;w79A/77r-w87/85Bl;S;0,017;0,104;2016-01-05;;
52866200;618_49BV_58.7;w49Bv-w51Av;S;0,000;0,024;2016-01-05;;
52866201;503_908L_42.9;w908l-w909v;S;0,027;0,036;2016-01-05;;
52866202;817_60R_204.8;s53-w61v;S;1,468;1,527;2016-01-05;;
52866203;817_60R_204.8;w60r-s53;S;0,029;0,222;2016-01-05;;
52866205;823_27L_6.0;w27l-w28l;S;0,029;0,036;2016-01-05;;
52866206;135_241V_15.4;sFE-w255v;S;6,102;6,121;2016-01-05;;
52866207;135_241V_15.4;w241v-sFE;S;0,000;0,500;2016-01-05;;
52865092;116_1355BV_32.8;w1355Bv-w1363v;S;0,000;0,024;2016-01-05;;
52865093;469_336BL_601.9;w336Bl-sj336BL;S;0,015;0,192;2016-01-05;;
52865644;940_75BL_43.8;sDU-w371Bv;S;0,587;0,628;2016-01-05;;
52865645;940_75BL_43.8;w75Bl-sDU;S;0,029;0,068;2016-01-05;;
52865646;485_10L_76.9;s6900-w805l;S;0,055;0,222;2016-01-05;;
52865648;506_45R_43.2;w45/41Br-w63v;S;0,016;0,030;2016-01-05;;
52865649;517_91BL_69.5;w95A/91Bl-w93A/89Br;S;0,016;0,023;2016-01-05;;
52865652;625_349AL_14.8;w349Al-s947;S;0,029;0,059;2016-01-05;;
52865653;002_357AL_51.5;sLD-w373r;S;12,009;12,109;2016-01-05;;
52865654;002_357AL_51.5;w357Al-sLD;S;0,047;0,216;2016-01-05;;
52865655;517_81V_69.4;w81v-s52;S;0,000;0,003;2016-01-05;;
52865656;531_1277AL_34.6;w1277A/1209Bl-w1307B;S;0,017;0,073;2016-01-05;;
52865657;617_1107L_38.8;s502-w1159r;S;0,626;0,690;2016-01-05;;
52865658;617_1107L_38.8;w1107l-s502;S;0,048;0,229;2016-01-05;;
52865659;130_14L_61.8;w14l-ti14L;S;0,028;0,036;2016-01-05;;
52865660;478_1549V_1.9;w1549v-w1583/1585r;S;0,000;0,009;2016-01-05;;
52864760;479_2005L_300.8;w2005l-s952;S;0,029;0,081;2016-01-05;;
52864761;486_22V_0.8;w22v-w36B/36Al;S;0,000;0,012;2016-01-05;;
52864763;135_912V_45.7;w912v-w915A/915Br;S;0,000;0,013;2016-01-05;;
52864764;054_1275BV_43.7;sCC-w1301Bl;S;3,143;3,264;2016-01-05;;
52864765;054_1275BV_43.7;w1275Bv-sCC;S;0,000;0,367;2016-01-05;;
52864843;469_52L_401.3;w52l-w83Bl;S;0,028;0,367;2016-01-05;;
52864844;606_71AR_0.2;w71Ar-w73A/71Br;S;0,032;0,056;2016-01-05;;
52864846;054_1011AR_57.6;w1011Ar-w1011Br;S;0,047;0,085;2016-01-05;;
52864847;550_967R_25.3;w967r-w968v;S;0,029;0,034;2016-01-05;;
52864848;478_1591L_1.9;w1591l-w1597r;S;0,029;0,035;2016-01-05;;
52864849;588_806L_1.6;w806l-w807v;S;0,027;0,045;2016-01-05;;
52864850;542_501R_29.7;w501r-w504v;S;0,029;0,037;2016-01-05;;
52864851;544_1071AL_0.1;w1071Al-w1071Bl;S;0,048;0,059;2016-01-05;;
52864852;553_323AR_22.5;w323Ar-w323Br;S;0,048;0,063;2016-01-05;;
52864853;620_906L_42.4;w906l-w908/909l;S;0,027;0,032;2016-01-05;;
52864855;551_115AR_21.8;s901a-w131Bl;S;0,593;0,647;2016-01-05;;
52864856;551_115AR_21.8;w115Ar-s901a;S;0,048;0,099;2016-01-05;;
52864857;603_181BV_4.0;sOW-w257Bv;S;18,921;18,942;2016-01-05;;
52865156;618_27AR_58.5;w27A/25Br-w29Bl;S;0,017;0,032;2016-01-05;;
52865159;618_131AL_50.9;w131Al-w131Bl;S;0,033;0,041;2016-01-05;;
52865161;468_361R_100.0;w361r-ti361R;S;0,023;0,161;2016-01-05;;
52865162;950_819AR_10.5;w819Ar-w825l;S;0,048;0,261;2016-01-05;;
52865163;028_1017L_52.9;w1017l-w1019l;S;0,039;0,050;2016-01-05;;
52865164;624_189AL_32.3;w189Al-w207Br;S;0,048;0,269;2016-01-05;;
52865165;135_227R_14.8;s904-w241l;S;0,459;0,531;2016-01-05;;
52865166;135_227R_14.8;w227r-s904;S;0,047;0,093;2016-01-05;;
52865168;805_7101R_101.6;w7101r-ti7101R;S;0,029;0,180;2016-01-05;;
52865169;950_1007L_39.8;w1007/1009l-w1019/10;S;0,017;0,022;2016-01-05;;
52865661;017_9AR_49.3;w9Ar-w11Bl;S;0,029;0,213;2016-01-05;;
52865664;520_153AR_0.8;w153A/145Br-w153Br;S;0,015;0,024;2016-01-05;;
52865665;073_1105BV_1.0;w1105Bv-w1111l;S;0,000;0,082;2016-01-05;;
52865666;531_209R_35.5;w209/205Br-w211v;S;0,017;0,021;2016-01-05;;
52865668;478_1183V_0.8;w1183v-w1531v;S;0,000;0,017;2016-01-05;;
52865669;478_1191L_0.7;w1191l-s860;S;0,029;0,053;2016-01-05;;
52864890;927_3321R_904.4;w3321r-w3323v;S;0,029;0,041;2016-01-05;;
52865006;564_958L_24.1;w958l-w978v;S;0,029;0,057;2016-01-05;;
52865007;927_3001V_905.2;w3001v-w3003r;S;0,000;0,012;2016-01-05;;
52865008;203_443V_66.8;sNE-w453r;S;6,586;6,687;2016-01-05;;
52865009;203_443V_66.8;w443v-sNE;S;0,000;0,135;2016-01-05;;
52865010;924_42-45R_35.3;w42-45r-w44-45v;S;0,027;0,031;2016-01-05;;
52865434;817_40R_119.3;w40r-wXXXv;S;0,029;0,519;2016-01-05;;
