SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
555_255BpV_83.5;;;;;;;;;;;;;;
128_5AR_12.2;;;;;;;;;;;;;;
525_973R_78.5;;;;;;;;;;;;;;
501_931V_80.3;;;;;;;;;;;;;;
527_57BV_16.9;;;;;;;;;;;;;;
004_3AR_101.8;;;;;;;;;;;;;;
950_676L_7.3;;;;;;;;;;;;;;
017_421BR_40.0;;;;;;;;;;;;;;
508_2143V_92.2;;;;;;;;;;;;;;
555_221AL_83.4;;;;;;;;;;;;;;
551_135AL_22.6;;;;;;;;;;;;;;
506_215AL_45.0;;;;;;;;;;;;;;
586_61BpV_80.4;;;;;;;;;;;;;;
603_1001L_3.7;;;;;;;;;;;;;;
545_908L_21.8;;;;;;;;;;;;;;
609_81AR_27.9;;;;;;;;;;;;;;
514_31V_17.6;;;;;;;;;;;;;;
508_2151L_92.1;;;;;;;;;;;;;;
539_47BpV_79.3;;;;;;;;;;;;;;
087_45AR_22.6;;;;;;;;;;;;;;
531_863L_1.5;;;;;;;;;;;;;;
522_147BR_57.4;;;;;;;;;;;;;;
550_907L_25.7;;;;;;;;;;;;;;
132_952V_49.2;;;;;;;;;;;;;;
520_59R_0.1;;;;;;;;;;;;;;
503_169pV_42.3;;;;;;;;;;;;;;
560_65pV_24.6;;;;;;;;;;;;;;
586_265L_81.1;;;;;;;;;;;;;;
099_1021AL_6.1;;;;;;;;;;;;;;
542_1239AL_29.7;;;;;;;;;;;;;;
924_3237BqV_34.2;;;;;;;;;;;;;;
550_970L_25.4;;;;;;;;;;;;;;
555_357R_84.1;;;;;;;;;;;;;;
501_27R_80.2;;;;;;;;;;;;;;
527_91AL_17.2;;;;;;;;;;;;;;
011_317L_69.6;;;;;;;;;;;;;;
624_165AR_32.2;;;;;;;;;;;;;;
588_813AL_1.9;;;;;;;;;;;;;;
531_879R_1.6;;;;;;;;;;;;;;
924_39-40L_35.3;;;;;;;;;;;;;;
609_95BL_27.5;;;;;;;;;;;;;;
506_554L_43.5;;;;;;;;;;;;;;
544_1055AL_23.1;;;;;;;;;;;;;;
478_1525L_0.8;;;;;;;;;;;;;;
437_954L_0.9;;;;;;;;;;;;;;
520_65L_0.2;;;;;;;;;;;;;;
618_53BqV_58.9;;;;;;;;;;;;;;
553_275AR_21.8;;;;;;;;;;;;;;
508_2021V_90.5;;;;;;;;;;;;;;
618_855R_50.7;;;;;;;;;;;;;;
536_235BL_60.8;;;;;;;;;;;;;;
501_141AL_80.6;;;;;;;;;;;;;;
054_1013BL_57.7;;;;;;;;;;;;;;
526_433AL_3.4;;;;;;;;;;;;;;
924_3623L_35.9;;;;;;;;;;;;;;
543_181BqV_45.3;;;;;;;;;;;;;;
603_916V_3.3;;;;;;;;;;;;;;
503_908R_42.9;;;;;;;;;;;;;;
613_195AL_76.1;;;;;;;;;;;;;;
011_86L_69.1;;;;;;;;;;;;;;
520_123BV_0.6;;;;;;;;;;;;;;
144_1407L_155.8;;;;;;;;;;;;;;
131_5L_16.7;;;;;;;;;;;;;;
542_1233BL_29.8;;;;;;;;;;;;;;
504_35AV_17.6;;;;;;;;;;;;;;
805_7125R_104.5;;;;;;;;;;;;;;
950_337AR_17.3;;;;;;;;;;;;;;
555_207R_83.2;;;;;;;;;;;;;;
617_1115AL_38.9;;;;;;;;;;;;;;
857_14L_1.3;;;;;;;;;;;;;;
924_46-47V_35.3;;;;;;;;;;;;;;
545_93BR_22.5;;;;;;;;;;;;;;
478_1521L_0.9;;;;;;;;;;;;;;
514_963V_17.1;;;;;;;;;;;;;;
201_925AqV_37.7;;;;;;;;;;;;;;
603_1030L_3.9;;;;;;;;;;;;;;
555_215AL_83.3;;;;;;;;;;;;;;
135_905L_45.1;;;;;;;;;;;;;;
803_48V_103.0;;;;;;;;;;;;;;
531_1473V_1.0;;;;;;;;;;;;;;
550_51V_25.5;;;;;;;;;;;;;;
805_514R_100.0;;;;;;;;;;;;;;
520_113AR_0.6;;;;;;;;;;;;;;
514_95BpV_17.1;;;;;;;;;;;;;;
560_1239L_25.0;;;;;;;;;;;;;;
810_7001AqV_1.2;;;;;;;;;;;;;;
608_59BpV_88.6;;;;;;;;;;;;;;
078_205AL_64.8;;;;;;;;;;;;;;
924_3523V_35.2;;;;;;;;;;;;;;
123_69R_20.1;;;;;;;;;;;;;;
054_1343AR_52.9;;;;;;;;;;;;;;
531_853L_1.3;;;;;;;;;;;;;;
608_33R_87.9;;;;;;;;;;;;;;
501_921R_80.4;;;;;;;;;;;;;;
026_251qV_26.9;;;;;;;;;;;;;;
486_36AqV_0.8;;;;;;;;;;;;;;
531_2785L_35.8;;;;;;;;;;;;;;
950_235AL_12.5;;;;;;;;;;;;;;
803_40L_102.7;;;;;;;;;;;;;;
553_229AR_21.3;;;;;;;;;;;;;;
503_87BV_43.9;;;;;;;;;;;;;;
624_195BV_32.5;;;;;;;;;;;;;;
588_343L_1.1;;;;;;;;;;;;;;
950_81AR_41.0;;;;;;;;;;;;;;
553_225AL_21.3;;;;;;;;;;;;;;
602_215L_77.1;;;;;;;;;;;;;;
924_12-14R_35.3;;;;;;;;;;;;;;
211_105BV_15.0;;;;;;;;;;;;;;
653_29V_102.6;;;;;;;;;;;;;;
534_1015L_44.9;;;;;;;;;;;;;;
560_45AL_24.9;;;;;;;;;;;;;;
527_67BqV_17.0;;;;;;;;;;;;;;
163_273R_44.5;;;;;;;;;;;;;;
608_27BV_87.7;;;;;;;;;;;;;;
478_1331L_2.1;;;;;;;;;;;;;;
550_101AR_25.9;;;;;;;;;;;;;;
514_17L_17.9;;;;;;;;;;;;;;
514_39AqV_17.5;;;;;;;;;;;;;;
927_3053BV_905.4;;;;;;;;;;;;;;
555_263BqV_83.5;;;;;;;;;;;;;;
618_33BpV_58.7;;;;;;;;;;;;;;
527_89AR_17.2;;;;;;;;;;;;;;
618_115BqV_51.0;;;;;;;;;;;;;;
611_2301R_105.0;;;;;;;;;;;;;;
042_759AV_21.1;;;;;;;;;;;;;;
479_2059V_301.7;;;;;;;;;;;;;;
924_3285R_34.4;;;;;;;;;;;;;;
525_976V_78.3;;;;;;;;;;;;;;
545_189AR_23.4;;;;;;;;;;;;;;
124_905L_3.4;;;;;;;;;;;;;;
805_514L_100.0;;;;;;;;;;;;;;
047_31pV_41.9;;;;;;;;;;;;;;
490_115R_104.9;;;;;;;;;;;;;;
950_640L_7.2;;;;;;;;;;;;;;
506_77BL_43.9;;;;;;;;;;;;;;
614_23V_47.4;;;;;;;;;;;;;;
079_183AL_3.0;;;;;;;;;;;;;;
478_1517R_0.8;;;;;;;;;;;;;;
817_52AqV_300.8;;;;;;;;;;;;;;
618_187BqV_50.8;;;;;;;;;;;;;;
536_245BV_60.7;;;;;;;;;;;;;;
514_113AR_16.9;;;;;;;;;;;;;;
501_145AR_80.7;;;;;;;;;;;;;;
525_429AL_77.8;;;;;;;;;;;;;;
938_4511L_0.2;;;;;;;;;;;;;;
550_941R_25.4;;;;;;;;;;;;;;
950_17L_6.4;;;;;;;;;;;;;;
586_903R_80.0;;;;;;;;;;;;;;
564_1361L_23.7;;;;;;;;;;;;;;
124_902L_3.5;;;;;;;;;;;;;;
940_397L_43.4;;;;;;;;;;;;;;
817_81L_205.7;;;;;;;;;;;;;;
508_829V_90.8;;;;;;;;;;;;;;
506_31AqV_43.1;;;;;;;;;;;;;;
534_1041AL_45.5;;;;;;;;;;;;;;
664_121BpV_42.5;;;;;;;;;;;;;;
506_103BpV_44.1;;;;;;;;;;;;;;
121_523AL_8.4;;;;;;;;;;;;;;
603_911R_3.6;;;;;;;;;;;;;;
514_19BV_17.6;;;;;;;;;;;;;;
534_1041AR_45.5;;;;;;;;;;;;;;
586_261AL_81.1;;;;;;;;;;;;;;
470_250L_100.7;;;;;;;;;;;;;;
124_901V_100.0;;;;;;;;;;;;;;
501_121L_80.8;;;;;;;;;;;;;;
470_65L_201.3;;;;;;;;;;;;;;
469_52R_401.3;;;;;;;;;;;;;;
524_281V_71.0;;;;;;;;;;;;;;
519_83AR_47.0;;;;;;;;;;;;;;
603_161L_3.7;;;;;;;;;;;;;;
950_952R_27.8;;;;;;;;;;;;;;
083_257AL_7.8;;;;;;;;;;;;;;
152_4021L_6.7;;;;;;;;;;;;;;
163_1025L_43.8;;;;;;;;;;;;;;
485_41R_101.1;;;;;;;;;;;;;;
543_191BV_45.4;;;;;;;;;;;;;;
603_1031AqV_3.9;;;;;;;;;;;;;;
617_1157AR_39.4;;;;;;;;;;;;;;
468_59L_101.0;;;;;;;;;;;;;;
545_983R_22.9;;;;;;;;;;;;;;
011_58L_68.9;;;;;;;;;;;;;;
506_658R_44.4;;;;;;;;;;;;;;
522_183AR_57.7;;;;;;;;;;;;;;
504_45L_18.1;;;;;;;;;;;;;;
626_35R_32.7;;;;;;;;;;;;;;
468_506R_101.2;;;;;;;;;;;;;;
545_217BpV_23.7;;;;;;;;;;;;;;
564_215AR_59.8;;;;;;;;;;;;;;
105_139AL_31.4;;;;;;;;;;;;;;
817_1277AL_200.6;;;;;;;;;;;;;;
618_121BpV_50.9;;;;;;;;;;;;;;
586_287AR_81.3;;;;;;;;;;;;;;
950_918L_6.5;;;;;;;;;;;;;;
132_475AL_48.0;;;;;;;;;;;;;;
035_145AL_52.9;;;;;;;;;;;;;;
617_1151AqV_39.3;;;;;;;;;;;;;;
536_225AL_60.6;;;;;;;;;;;;;;
924_3351R_34.4;;;;;;;;;;;;;;
478_1159L_0.8;;;;;;;;;;;;;;
586_61AR_80.3;;;;;;;;;;;;;;
545_261BV_22.6;;;;;;;;;;;;;;
143_912BL_17.9;;;;;;;;;;;;;;
520_1003L_36.7;;;;;;;;;;;;;;
528_1AR_27.9;;;;;;;;;;;;;;
609_211L_28.7;;;;;;;;;;;;;;
618_19V_58.7;;;;;;;;;;;;;;
076_1625qV_11.6;;;;;;;;;;;;;;
529_3643L_22.9;;;;;;;;;;;;;;
112_6119L_67.8;;;;;;;;;;;;;;
516_919V_1.8;;;;;;;;;;;;;;
130_6L_60.9;;;;;;;;;;;;;;
527_912R_500.8;;;;;;;;;;;;;;
950_91L_41.5;;;;;;;;;;;;;;
506_201AR_44.5;;;;;;;;;;;;;;
504_35AL_17.6;;;;;;;;;;;;;;
517_99AR_69.4;;;;;;;;;;;;;;
950_205L_11.7;;;;;;;;;;;;;;
926_35V_1.8;;;;;;;;;;;;;;
586_261AR_81.1;;;;;;;;;;;;;;
553_311BqV_22.3;;;;;;;;;;;;;;
545_901BL_22.2;;;;;;;;;;;;;;
664_123AL_42.5;;;;;;;;;;;;;;
609_97AL_27.6;;;;;;;;;;;;;;
564_1333R_23.6;;;;;;;;;;;;;;
664_123BpV_42.6;;;;;;;;;;;;;;
485_10R_76.9;;;;;;;;;;;;;;
950_243R_12.8;;;;;;;;;;;;;;
545_995L_23.7;;;;;;;;;;;;;;
485_99V_101.3;;;;;;;;;;;;;;
518_121L_63.6;;;;;;;;;;;;;;
469_331R_601.5;;;;;;;;;;;;;;
900_578L_200.8;;;;;;;;;;;;;;
470_251L_100.5;;;;;;;;;;;;;;
506_89AR_43.9;;;;;;;;;;;;;;
132_943L_49.2;;;;;;;;;;;;;;
618_903V_50.4;;;;;;;;;;;;;;
534_1033AR_45.1;;;;;;;;;;;;;;
534_1007AL_44.6;;;;;;;;;;;;;;
523_933AL_54.0;;;;;;;;;;;;;;
490_131L_7.8;;;;;;;;;;;;;;
555_359qV_84.3;;;;;;;;;;;;;;
145_957AL_56.5;;;;;;;;;;;;;;
133_950qV_20.9;;;;;;;;;;;;;;
950_950L_40.2;;;;;;;;;;;;;;
588_341AL_1.0;;;;;;;;;;;;;;
076_1657qV_12.3;;;;;;;;;;;;;;
506_95AL_43.9;;;;;;;;;;;;;;
012_301AL_8.3;;;;;;;;;;;;;;
506_559R_43.6;;;;;;;;;;;;;;
950_610ApV_6.4;;;;;;;;;;;;;;
437_263AL_1.1;;;;;;;;;;;;;;
305_38V_16.9;;;;;;;;;;;;;;
617_1201L_40.5;;;;;;;;;;;;;;
564_1335R_23.6;;;;;;;;;;;;;;
802_808L_101.5;;;;;;;;;;;;;;
133_963L_20.6;;;;;;;;;;;;;;
553_309AL_22.2;;;;;;;;;;;;;;
112_467AR_67.1;;;;;;;;;;;;;;
609_81BpV_27.8;;;;;;;;;;;;;;
506_525V_43.6;;;;;;;;;;;;;;
620_75BV_42.3;;;;;;;;;;;;;;
534_1103AL_46.1;;;;;;;;;;;;;;
626_901R_32.4;;;;;;;;;;;;;;
950_807L_41.7;;;;;;;;;;;;;;
534_1083AqV_45.9;;;;;;;;;;;;;;
135_2003L_39.4;;;;;;;;;;;;;;
543_141L_44.8;;;;;;;;;;;;;;
128_55AL_13.2;;;;;;;;;;;;;;
545_137AR_23.0;;;;;;;;;;;;;;
618_127L_51.0;;;;;;;;;;;;;;
163_253BV_43.4;;;;;;;;;;;;;;
143_912AL_17.9;;;;;;;;;;;;;;
564_1305pV_23.5;;;;;;;;;;;;;;
564_977V_24.0;;;;;;;;;;;;;;
950_221L_7.6;;;;;;;;;;;;;;
503_101BV_43.6;;;;;;;;;;;;;;
620_71BpV_42.3;;;;;;;;;;;;;;
531_873L_1.6;;;;;;;;;;;;;;
163_923BpV_43.6;;;;;;;;;;;;;;
606_87AL_0.6;;;;;;;;;;;;;;
124_209L_3.8;;;;;;;;;;;;;;
042_759AL_21.1;;;;;;;;;;;;;;
163_1017R_43.5;;;;;;;;;;;;;;
525_972L_78.5;;;;;;;;;;;;;;
485_57ApV_100.9;;;;;;;;;;;;;;
555_267AR_83.5;;;;;;;;;;;;;;
938_4537R_1.3;;;;;;;;;;;;;;
938_904L_3.0;;;;;;;;;;;;;;
485_52R_100.8;;;;;;;;;;;;;;
623_339L_17.7;;;;;;;;;;;;;;
131_12L_17.3;;;;;;;;;;;;;;
586_2523AR_80.2;;;;;;;;;;;;;;
485_12R_77.4;;;;;;;;;;;;;;
924_972R_34.5;;;;;;;;;;;;;;
011_61AR_68.9;;;;;;;;;;;;;;
517_189BV_0.2;;;;;;;;;;;;;;
133_1107BV_18.4;;;;;;;;;;;;;;
938_4627L_3.5;;;;;;;;;;;;;;
506_99AL_44.0;;;;;;;;;;;;;;
026_233AR_26.0;;;;;;;;;;;;;;
564_1353R_23.8;;;;;;;;;;;;;;
485_39V_450.4;;;;;;;;;;;;;;
555_335qV_84.1;;;;;;;;;;;;;;
479_3L_501.4;;;;;;;;;;;;;;
519_37AR_46.3;;;;;;;;;;;;;;
802_805V_101.3;;;;;;;;;;;;;;
553_253R_21.4;;;;;;;;;;;;;;
950_113pV_7.0;;;;;;;;;;;;;;
519_51AL_46.4;;;;;;;;;;;;;;
542_501V_29.7;;;;;;;;;;;;;;
586_263BV_81.2;;;;;;;;;;;;;;
531_851L_1.5;;;;;;;;;;;;;;
586_2527BqV_80.3;;;;;;;;;;;;;;
116_2395BV_37.6;;;;;;;;;;;;;;
508_821V_90.9;;;;;;;;;;;;;;
133_1183AL_20.1;;;;;;;;;;;;;;
609_13AR_29.2;;;;;;;;;;;;;;
534_1117BR_46.5;;;;;;;;;;;;;;
803_45L_102.9;;;;;;;;;;;;;;
536_289V_61.4;;;;;;;;;;;;;;
924_3739V_36.7;;;;;;;;;;;;;;
531_2551R_34.5;;;;;;;;;;;;;;
506_125AL_43.9;;;;;;;;;;;;;;
469_204L_201.1;;;;;;;;;;;;;;
504_43V_18.1;;;;;;;;;;;;;;
851_13L_100.1;;;;;;;;;;;;;;
517_225AR_0.3;;;;;;;;;;;;;;
478_841R_0.6;;;;;;;;;;;;;;
606_99qV_0.9;;;;;;;;;;;;;;
618_257AL_49.9;;;;;;;;;;;;;;
478_1157V_0.8;;;;;;;;;;;;;;
490_105L_105.5;;;;;;;;;;;;;;
625_273BV_16.0;;;;;;;;;;;;;;
531_2611V_34.5;;;;;;;;;;;;;;
536_307BqV_61.5;;;;;;;;;;;;;;
950_15L_6.4;;;;;;;;;;;;;;
618_185BV_50.8;;;;;;;;;;;;;;
531_519R_35.8;;;;;;;;;;;;;;
924_17-18R_35.3;;;;;;;;;;;;;;
560_43BV_24.9;;;;;;;;;;;;;;
552_229AR_82.5;;;;;;;;;;;;;;
531_1463L_1.2;;;;;;;;;;;;;;
506_103BR_44.1;;;;;;;;;;;;;;
517_201AR_0.1;;;;;;;;;;;;;;
490_110V_7.5;;;;;;;;;;;;;;
130_7L_60.9;;;;;;;;;;;;;;
506_560R_43.6;;;;;;;;;;;;;;
608_59AR_88.5;;;;;;;;;;;;;;
478_1155R_0.7;;;;;;;;;;;;;;
534_1019L_45.0;;;;;;;;;;;;;;
478_1121R_0.7;;;;;;;;;;;;;;
603_1011L_3.6;;;;;;;;;;;;;;
524_251BV_70.5;;;;;;;;;;;;;;
586_281qV_81.2;;;;;;;;;;;;;;
522_151L_57.4;;;;;;;;;;;;;;
606_41BqV_37.6;;;;;;;;;;;;;;
503_117AR_43.2;;;;;;;;;;;;;;
801_957AR_7.8;;;;;;;;;;;;;;
543_135AL_14.9;;;;;;;;;;;;;;
437_955L_0.9;;;;;;;;;;;;;;
550_109AR_26.0;;;;;;;;;;;;;;
606_81BL_0.7;;;;;;;;;;;;;;
503_115AL_43.2;;;;;;;;;;;;;;
803_53AL_103.3;;;;;;;;;;;;;;
950_930V_17.8;;;;;;;;;;;;;;
502_243AL_100.1;;;;;;;;;;;;;;
527_59AL_16.9;;;;;;;;;;;;;;
519_83BqV_47.0;;;;;;;;;;;;;;
603_81BpV_2.5;;;;;;;;;;;;;;
940_397R_43.4;;;;;;;;;;;;;;
603_167AR_3.8;;;;;;;;;;;;;;
625_337AR_14.9;;;;;;;;;;;;;;
900_577R_200.7;;;;;;;;;;;;;;
309_8302R_6.1;;;;;;;;;;;;;;
924_42-45V_35.3;;;;;;;;;;;;;;
502_275AR_101.0;;;;;;;;;;;;;;
503_95V_43.9;;;;;;;;;;;;;;
624_207AR_32.5;;;;;;;;;;;;;;
586_319BqV_81.4;;;;;;;;;;;;;;
603_151BpV_3.4;;;;;;;;;;;;;;
617_1193BV_40.1;;;;;;;;;;;;;;
503_113BpV_43.2;;;;;;;;;;;;;;
618_255V_50.0;;;;;;;;;;;;;;
486_36ApV_0.8;;;;;;;;;;;;;;
135_269AR_22.0;;;;;;;;;;;;;;
924_19-22R_35.3;;;;;;;;;;;;;;
503_905L_43.1;;;;;;;;;;;;;;
522_213qV_58.0;;;;;;;;;;;;;;
950_13L_6.4;;;;;;;;;;;;;;
801_925V_12.3;;;;;;;;;;;;;;
506_603L_43.6;;;;;;;;;;;;;;
021_11AR_86.5;;;;;;;;;;;;;;
950_17R_6.4;;;;;;;;;;;;;;
927_3R_904.3;;;;;;;;;;;;;;
478_1583L_1.9;;;;;;;;;;;;;;
586_61AL_80.3;;;;;;;;;;;;;;
519_37BL_46.4;;;;;;;;;;;;;;
087_21BqV_22.0;;;;;;;;;;;;;;
517_89BpV_69.5;;;;;;;;;;;;;;
503_113AL_43.2;;;;;;;;;;;;;;
520_63R_0.2;;;;;;;;;;;;;;
608_59BqV_88.6;;;;;;;;;;;;;;
127_415AL_49.4;;;;;;;;;;;;;;
528_47L_28.8;;;;;;;;;;;;;;
586_239BV_81.1;;;;;;;;;;;;;;
506_555L_43.5;;;;;;;;;;;;;;
513_139V_26.2;;;;;;;;;;;;;;
586_139BqV_80.8;;;;;;;;;;;;;;
531_2771L_35.6;;;;;;;;;;;;;;
950_921AL_17.3;;;;;;;;;;;;;;
950_927R_17.5;;;;;;;;;;;;;;
624_159BV_32.1;;;;;;;;;;;;;;
011_38R_68.7;;;;;;;;;;;;;;
950_1005L_39.8;;;;;;;;;;;;;;
550_926V_25.7;;;;;;;;;;;;;;
586_257BqV_81.1;;;;;;;;;;;;;;
135_2081L_44.4;;;;;;;;;;;;;;
544_1133AR_1.3;;;;;;;;;;;;;;
950_333pV_17.4;;;;;;;;;;;;;;
588_847L_2.2;;;;;;;;;;;;;;
551_105BR_21.8;;;;;;;;;;;;;;
608_915R_88.4;;;;;;;;;;;;;;
586_2541BqV_80.4;;;;;;;;;;;;;;
501_119L_80.7;;;;;;;;;;;;;;
163_1037V_44.3;;;;;;;;;;;;;;
506_87BV_43.9;;;;;;;;;;;;;;
618_111AL_51.1;;;;;;;;;;;;;;
817_70R_205.1;;;;;;;;;;;;;;
606_99pV_0.9;;;;;;;;;;;;;;
476_81R_103.3;;;;;;;;;;;;;;
555_251AV_83.5;;;;;;;;;;;;;;
564_954L_23.7;;;;;;;;;;;;;;
664_247V_43.3;;;;;;;;;;;;;;
803_42L_102.7;;;;;;;;;;;;;;
478_1613V_3.0;;;;;;;;;;;;;;
433_35V_5.8;;;;;;;;;;;;;;
478_1259BqV_1.8;;;;;;;;;;;;;;
606_71BpV_0.3;;;;;;;;;;;;;;
508_851pV_91.0;;;;;;;;;;;;;;
127_455AL_68.4;;;;;;;;;;;;;;
478_1501V_0.9;;;;;;;;;;;;;;
523_5053AL_177.6;;;;;;;;;;;;;;
607_904V_43.4;;;;;;;;;;;;;;
132_441AR_51.7;;;;;;;;;;;;;;
527_55AR_16.9;;;;;;;;;;;;;;
940_379L_43.2;;;;;;;;;;;;;;
950_353ApV_17.6;;;;;;;;;;;;;;
536_243AR_60.6;;;;;;;;;;;;;;
506_81V_43.9;;;;;;;;;;;;;;
545_906AqV_21.9;;;;;;;;;;;;;;
519_51BV_46.4;;;;;;;;;;;;;;
517_169V_0.2;;;;;;;;;;;;;;
011_81R_69.1;;;;;;;;;;;;;;
603_149BpV_3.4;;;;;;;;;;;;;;
520_149AL_0.7;;;;;;;;;;;;;;
501_145BR_80.8;;;;;;;;;;;;;;
083_251AR_7.4;;;;;;;;;;;;;;
531_2781L_35.7;;;;;;;;;;;;;;
474_5R_200.5;;;;;;;;;;;;;;
519_77AR_46.8;;;;;;;;;;;;;;
478_AV_200.3;;;;;;;;;;;;;;
478_1557V_1.8;;;;;;;;;;;;;;
603_169BpV_3.9;;;;;;;;;;;;;;
542_504R_29.6;;;;;;;;;;;;;;
028_1021R_52.8;;;;;;;;;;;;;;
470_1106R_301.3;;;;;;;;;;;;;;
555_273AL_83.6;;;;;;;;;;;;;;
950_105AL_6.8;;;;;;;;;;;;;;
155_4471V_88.2;;;;;;;;;;;;;;
950_345BqV_17.5;;;;;;;;;;;;;;
606_51BV_0.1;;;;;;;;;;;;;;
626_906V_32.6;;;;;;;;;;;;;;
209_2V_19.0;;;;;;;;;;;;;;
624_199V_32.5;;;;;;;;;;;;;;
803_50AR_103.2;;;;;;;;;;;;;;
607_904R_43.4;;;;;;;;;;;;;;
588_867AR_2.3;;;;;;;;;;;;;;
478_1227AR_1.7;;;;;;;;;;;;;;
950_928L_6.6;;;;;;;;;;;;;;
011_805R_68.2;;;;;;;;;;;;;;
531_505R_35.7;;;;;;;;;;;;;;
613_905R_75.8;;;;;;;;;;;;;;
478_1259AL_1.7;;;;;;;;;;;;;;
534_1005AL_44.5;;;;;;;;;;;;;;
586_385AL_81.1;;;;;;;;;;;;;;
517_33R_69.0;;;;;;;;;;;;;;
560_59BR_24.8;;;;;;;;;;;;;;
900_579L_200.8;;;;;;;;;;;;;;
513_133BqV_26.2;;;;;;;;;;;;;;
940_75BV_43.8;;;;;;;;;;;;;;
817_1261R_200.2;;;;;;;;;;;;;;
950_79R_41.0;;;;;;;;;;;;;;
012_323qV_20.1;;;;;;;;;;;;;;
517_31AL_68.9;;;;;;;;;;;;;;
124_908V_2.8;;;;;;;;;;;;;;
536_297AR_61.4;;;;;;;;;;;;;;
608_903L_88.0;;;;;;;;;;;;;;
486_912ApV_75.8;;;;;;;;;;;;;;
506_205AR_44.6;;;;;;;;;;;;;;
506_569AL_43.6;;;;;;;;;;;;;;
940_369qV_43.2;;;;;;;;;;;;;;
950_271V_13.2;;;;;;;;;;;;;;
618_27BqV_58.6;;;;;;;;;;;;;;
522_147BV_57.4;;;;;;;;;;;;;;
527_41BV_16.6;;;;;;;;;;;;;;
506_603V_43.6;;;;;;;;;;;;;;
506_121BqV_44.2;;;;;;;;;;;;;;
478_1023AL_0.1;;;;;;;;;;;;;;
011_7V_67.8;;;;;;;;;;;;;;
614_2125L_47.5;;;;;;;;;;;;;;
524_263BV_70.4;;;;;;;;;;;;;;
618_43AL_58.7;;;;;;;;;;;;;;
950_213L_11.8;;;;;;;;;;;;;;
132_946L_49.2;;;;;;;;;;;;;;
543_926R_45.6;;;;;;;;;;;;;;
470_187R_305.9;;;;;;;;;;;;;;
544_1109BV_1.0;;;;;;;;;;;;;;
531_513R_35.8;;;;;;;;;;;;;;
950_211ApV_7.8;;;;;;;;;;;;;;
552_255L_83.2;;;;;;;;;;;;;;
550_912AL_25.9;;;;;;;;;;;;;;
950_936L_16.3;;;;;;;;;;;;;;
950_303AR_16.2;;;;;;;;;;;;;;
132_943V_49.2;;;;;;;;;;;;;;
506_41BqV_43.3;;;;;;;;;;;;;;
478_1613L_3.0;;;;;;;;;;;;;;
520_219AL_1.2;;;;;;;;;;;;;;
513_123BqV_26.1;;;;;;;;;;;;;;
614_409L_48.3;;;;;;;;;;;;;;
545_967L_22.8;;;;;;;;;;;;;;
516_907L_1.9;;;;;;;;;;;;;;
606_71AL_0.2;;;;;;;;;;;;;;
504_63BL_18.3;;;;;;;;;;;;;;
588_415AL_2.9;;;;;;;;;;;;;;
519_13AL_45.7;;;;;;;;;;;;;;
817_1215L_115.2;;;;;;;;;;;;;;
073_1107AV_1.1;;;;;;;;;;;;;;
609_83BV_27.8;;;;;;;;;;;;;;
139_317AL_175.2;;;;;;;;;;;;;;
560_51AL_24.9;;;;;;;;;;;;;;
938_4501R_0.1;;;;;;;;;;;;;;
940_377R_43.1;;;;;;;;;;;;;;
588_815ApV_1.9;;;;;;;;;;;;;;
608_37AR_88.0;;;;;;;;;;;;;;
950_661AqV_7.3;;;;;;;;;;;;;;
534_1119AR_46.5;;;;;;;;;;;;;;
927_3025V_905.2;;;;;;;;;;;;;;
506_149qV_44.2;;;;;;;;;;;;;;
610_141AR_14.7;;;;;;;;;;;;;;
618_907L_50.4;;;;;;;;;;;;;;
525_960L_78.7;;;;;;;;;;;;;;
081_961L_74.4;;;;;;;;;;;;;;
525_964L_78.6;;;;;;;;;;;;;;
506_608R_43.5;;;;;;;;;;;;;;
135_917AqV_45.8;;;;;;;;;;;;;;
924_35-36R_35.3;;;;;;;;;;;;;;
550_912AqV_25.9;;;;;;;;;;;;;;
950_1915L_17.3;;;;;;;;;;;;;;
586_257BpV_81.1;;;;;;;;;;;;;;
861_65V_100.5;;;;;;;;;;;;;;
950_956L_40.9;;;;;;;;;;;;;;
550_908R_25.7;;;;;;;;;;;;;;
534_1009AV_44.7;;;;;;;;;;;;;;
433_47R_5.6;;;;;;;;;;;;;;
543_217BV_15.9;;;;;;;;;;;;;;
927_3031qV_905.1;;;;;;;;;;;;;;
950_7L_6.4;;;;;;;;;;;;;;
924_2375R_37.4;;;;;;;;;;;;;;
545_209V_23.6;;;;;;;;;;;;;;
163_1013ApV_43.4;;;;;;;;;;;;;;
478_1649pV_2.2;;;;;;;;;;;;;;
618_47BqV_58.9;;;;;;;;;;;;;;
543_179L_45.4;;;;;;;;;;;;;;
950_201pV_11.7;;;;;;;;;;;;;;
950_273AL_13.8;;;;;;;;;;;;;;
540_169AL_82.0;;;;;;;;;;;;;;
132_952R_49.2;;;;;;;;;;;;;;
501_913AL_80.4;;;;;;;;;;;;;;
950_203R_11.7;;;;;;;;;;;;;;
