VERKANTING_ID;VERK_LRS_VAN;VERK_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DATUM_PUBLICATIE;DATUM_GOEDGEKEURD;ELEMENTTYPE;VERKANTING_VAN;VERKANTING_TOT;OVERGANGSHELLING;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
163#w251L-w1013A/1013BT#43.407080;0;1438;647e4062-b8f1-33f3-5f87-97904d57f741;72276;73714;20211029;20211022;Constant;0;0;0.0;20211201;C;18
163#w923AR-w923B/931AS#43.567982;0;2445;1c4890ef-fd6a-a4ac-7db7-b8300536bd27;34088;36533;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w923AR-w923B/931AS#43.586548;0;35604;1c4890ef-fd6a-a4ac-7db7-b8300536bd27;36533;72137;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w917BV-w927AV#43.509881;0;93277;bc066f5f-1588-b3b7-ea06-2504a3c24f71;5701;98978;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w927AL-w927B/933AQ#43.597088;0;52;f1121b23-a61d-cd5b-4ffd-a2339817c858;34089;34141;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w927AL-w927B/933AQ#43.600268;0;7754;f1121b23-a61d-cd5b-4ffd-a2339817c858;34141;41895;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w953AR-w953BR#43.946984;0;149;3db913b6-3a10-0753-8a85-ab8eae889437;34088;34237;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w953AR-w953BR#43.950539;0;7106;3db913b6-3a10-0753-8a85-ab8eae889437;34237;41343;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w953AR-w953BR#43.954094;0;149;3db913b6-3a10-0753-8a85-ab8eae889437;41343;41492;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w165AL-w165BL#43.663233;0;2439;79075e9a-369b-351b-e610-6e3042501953;34088;36527;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w165AL-w165BL#43.665459;0;2251;79075e9a-369b-351b-e610-6e3042501953;36527;38778;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w165AL-w165BL#43.667686;0;2438;79075e9a-369b-351b-e610-6e3042501953;38778;41216;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w1043A/1043BS-w271/273P#44.470696;0;1167;cd8d8679-c90d-6297-561f-388f9dcc97e8;23010;24177;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w1043A/1043BS-w271/273P#44.454670;0;31106;cd8d8679-c90d-6297-561f-388f9dcc97e8;24177;55283;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w1043A/1043BS-w271/273P#44.438644;0;1167;cd8d8679-c90d-6297-561f-388f9dcc97e8;55283;56450;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w951AL-w951BL#43.947309;0;202;7e3a350b-c77a-2f85-ef38-466c7a5271e8;34088;34290;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w951AL-w951BL#43.949697;0;4640;7e3a350b-c77a-2f85-ef38-466c7a5271e8;34290;38930;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w951AL-w951BL#43.953277;0;2617;7e3a350b-c77a-2f85-ef38-466c7a5271e8;38930;41547;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w1015R-w1017V#43.496663;0;6260;0d522a48-87a6-3496-1ec6-fa8fd096ec90;34064;40324;20211029;20160705;Constant;0;0;0.0;20211201;C;18
163#w1017R-w1019V#43.538682;0;2895;952530ca-6835-0e6d-91eb-8613da8eb663;34064;36959;20211029;20160705;Constant;0;0;0.0;20211201;C;18
163#w1047L-w1049V#44.642745;0;465;d252bc0f-8e7f-a0aa-0844-5fb19e015069;34084;34549;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w1047L-w1049V#44.645718;0;5442;d252bc0f-8e7f-a0aa-0844-5fb19e015069;34549;39991;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w1047L-w1049V#44.648757;0;595;d252bc0f-8e7f-a0aa-0844-5fb19e015069;39991;40586;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w1041V-w1043A/1043BP#44.384871;0;600;8b8e2075-7314-cd37-f900-a23dfc82ec84;4500;5100;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w1041V-w1043A/1043BP#44.387897;0;5539;8b8e2075-7314-cd37-f900-a23dfc82ec84;5100;10639;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w1041V-w1043A/1043BP#44.391349;0;1466;8b8e2075-7314-cd37-f900-a23dfc82ec84;10639;12105;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w981V-w989V#44.741610;0;11600;0fc021a5-2cc7-b2e5-b34d-bf1e5557b10e;4500;16100;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w973V-w985V#44.741804;0;11435;883de89d-9803-6d91-2c4f-6f96c0d1c663;4500;15935;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w249V-w251V#43.328915;0;788;daae700f-ca33-f318-60da-d9a0c493e180;4500;5288;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w249V-w251V#43.330120;0;1684;daae700f-ca33-f318-60da-d9a0c493e180;5288;6972;20211029;20211022;Constant;0;0;0.0;20211201;C;18
161#w2223V-w2511V#9.440956;0;28523;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;3900;32423;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2223V-w2511V#9.490217;0;70003;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;32423;102426;20211029;20200820;Helling;0;-20;-0.28571429;20211201;C;18
161#GP1#9.668060;0;285700;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;102426;388126;20211029;20200820;Constant;-20;-20;0.0;20211201;C;18
161#GP2#9.845903;0;70002;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;388126;458128;20211029;20200820;Helling;-20;0;0.28571429;20211201;C;18
161#GP2#9.937260;0;112720;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;458128;570848;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GP2#10.028617;0;70003;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;570848;640851;20211029;20200820;Helling;0;20;0.28571429;20211201;C;18
161#GP2#10.239984;0;352751;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;640851;993602;20211029;20200820;Constant;20;20;0.0;20211201;C;18
161#GP2#10.451352;0;70003;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;993602;1063605;20211029;20200820;Helling;20;0;-0.28571429;20211201;C;18
161#GP4#12.905410;0;4838338;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;1063605;5901943;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GP5#15.359468;0;70003;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;5901943;5971946;20211029;20200820;Helling;0;30;0.42857143;20211201;C;18
161#GP6#16.947006;0;3105219;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;5971946;9077165;20211029;20200820;Constant;30;30;0.0;20211201;C;18
161#w2223V-w2511V#18.559543;0;120003;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;9077165;9197168;20211029;20200820;Helling;30;0;-0.25;20211201;C;18
161#w2223V-w2511V#18.697542;0;156006;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;9197168;9353174;20211029;20200820;Helling;0;-40;-0.25641024;20211201;C;18
161#GP8#19.329677;0;1108323;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;9353174;10461497;20211029;20200820;Constant;-40;-40;0.0;20211201;C;18
161#GP9#19.961812;0;156005;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;10461497;10617502;20211029;20200820;Helling;-40;0;0.25641026;20211201;C;18
161#GP9#20.084260;0;88902;8a64c377-8dc9-c6f3-b29d-c701ed7856aa;10617502;10706404;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GT3#23.252723;0;3888597;eee97a0e-6e78-4621-500a-d1cc204bacc8;3900;3892497;20211029;20200825;Constant;0;0;0.0;20211201;C;18
161#w2541V-w2671V#25.231637;0;70001;eee97a0e-6e78-4621-500a-d1cc204bacc8;3892497;3962498;20211029;20200825;Helling;0;-30;-0.42857143;20211201;C;18
161#GT5#25.985538;0;1438094;eee97a0e-6e78-4621-500a-d1cc204bacc8;3962498;5400592;20211029;20200825;Constant;-30;-30;0.0;20211201;C;18
161#w2541V-w2671V#26.739439;0;70001;eee97a0e-6e78-4621-500a-d1cc204bacc8;5400592;5470593;20211029;20200825;Helling;-30;0;0.42857143;20211201;C;18
161#w2541V-w2671V#27.411466;0;1274314;eee97a0e-6e78-4621-500a-d1cc204bacc8;5470593;6744907;20211029;20200825;Constant;0;0;0.0;20211201;C;18
161#w2541V-w2671V#28.115987;0;135002;eee97a0e-6e78-4621-500a-d1cc204bacc8;6744907;6879909;20211029;20200825;Helling;0;-50;-0.37037037;20211201;C;18
161#GT7#29.417010;0;2467549;eee97a0e-6e78-4621-500a-d1cc204bacc8;6879909;9347458;20211029;20200826;Constant;-50;-50;0.0;20211201;C;18
161#w2541V-w2671V#30.718033;0;135002;eee97a0e-6e78-4621-500a-d1cc204bacc8;9347458;9482460;20211029;20200826;Helling;-50;0;0.37037092;20211201;C;18
161#w2541V-w2671V#31.188001;0;614578;eee97a0e-6e78-4621-500a-d1cc204bacc8;9482460;10097038;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2541V-w2671V#31.188001;614578;805118;08fbabbe-b9d2-5df9-2b0e-188f548cc61b;10097038;10287578;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#GG3#23.230504;0;3935160;3c8eea40-6f7a-821a-27be-fea7b90506a7;61144;3996304;20211029;20200825;Constant;0;0;0.0;20211201;C;18
161#w2539L-w2673R#25.233501;0;69998;3c8eea40-6f7a-821a-27be-fea7b90506a7;3996304;4066302;20211029;20200825;Helling;0;-30;-0.42857143;20211201;C;18
161#GG5#25.987302;0;1437288;3c8eea40-6f7a-821a-27be-fea7b90506a7;4066302;5503590;20211029;20200825;Constant;-30;-30;0.0;20211201;C;18
161#w2539L-w2673R#26.741103;0;69998;3c8eea40-6f7a-821a-27be-fea7b90506a7;5503590;5573588;20211029;20200825;Helling;-30;0;0.42857143;20211201;C;18
161#w2539L-w2673R#27.414990;0;1277494;3c8eea40-6f7a-821a-27be-fea7b90506a7;5573588;6851082;20211029;20200825;Constant;0;0;0.0;20211201;C;18
161#w2539L-w2673R#28.097878;0;87997;3c8eea40-6f7a-821a-27be-fea7b90506a7;6851082;6939079;20211029;20200825;Helling;0;-50;-0.56818182;20211201;C;18
161#GG7#29.396030;0;2507765;3c8eea40-6f7a-821a-27be-fea7b90506a7;6939079;9446844;20211029;20200825;Constant;-50;-50;0.0;20211201;C;18
161#w2539L-w2673R#30.717640;0;134901;3c8eea40-6f7a-821a-27be-fea7b90506a7;9446844;9581745;20211029;20200826;Helling;-50;0;0.37063118;20211201;C;18
161#w2539L-w2673R#31.211121;0;614743;3c8eea40-6f7a-821a-27be-fea7b90506a7;9581745;10196488;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2539L-w2673R#31.211121;614743;851854;f6162018-cc46-a2e2-53de-3dcf693c9c58;10196488;10433599;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2221V-w2513R#9.440468;0;28177;0a1996f1-5d46-2ced-af3a-d45abfbe7456;3900;32077;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GD1#9.489550;0;70000;0a1996f1-5d46-2ced-af3a-d45abfbe7456;32077;102077;20211029;20200820;Helling;0;-20;-0.28571429;20211201;C;18
161#GD1#9.667363;0;285670;0a1996f1-5d46-2ced-af3a-d45abfbe7456;102077;387747;20211029;20200820;Constant;-20;-20;0.0;20211201;C;18
161#GD2#9.845176;0;70000;0a1996f1-5d46-2ced-af3a-d45abfbe7456;387747;457747;20211029;20200820;Helling;-20;0;0.28571429;20211201;C;18
161#GD2#9.936634;0;112940;0a1996f1-5d46-2ced-af3a-d45abfbe7456;457747;570687;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GD2#10.028092;0;69999;0a1996f1-5d46-2ced-af3a-d45abfbe7456;570687;640686;20211029;20200820;Helling;0;20;0.28571429;20211201;C;18
161#GD2#10.239557;0;352983;0a1996f1-5d46-2ced-af3a-d45abfbe7456;640686;993669;20211029;20200820;Constant;20;20;0.0;20211201;C;18
161#GD2#10.451022;0;70000;0a1996f1-5d46-2ced-af3a-d45abfbe7456;993669;1063669;20211029;20200820;Helling;20;0;-0.28571429;20211201;C;18
161#GD4#12.905395;0;4839361;0a1996f1-5d46-2ced-af3a-d45abfbe7456;1063669;5903030;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GD5#15.359769;0;69999;0a1996f1-5d46-2ced-af3a-d45abfbe7456;5903030;5973029;20211029;20200820;Helling;0;30;0.42857143;20211201;C;18
161#GD6#16.947720;0;3106300;0a1996f1-5d46-2ced-af3a-d45abfbe7456;5973029;9079329;20211029;20200820;Constant;30;30;0.0;20211201;C;18
161#w2221V-w2513R#18.560667;0;119999;0a1996f1-5d46-2ced-af3a-d45abfbe7456;9079329;9199328;20211029;20200820;Helling;30;0;-0.25;20211201;C;18
161#w2221V-w2513R#18.698649;0;155999;0a1996f1-5d46-2ced-af3a-d45abfbe7456;9199328;9355327;20211029;20200820;Helling;0;-40;-0.25641024;20211201;C;18
161#GD8#19.330042;0;1106944;0a1996f1-5d46-2ced-af3a-d45abfbe7456;9355327;10462271;20211029;20200820;Constant;-40;-40;0.0;20211201;C;18
161#GD9#19.961434;0;155999;0a1996f1-5d46-2ced-af3a-d45abfbe7456;10462271;10618270;20211029;20200820;Helling;-40;0;0.25641026;20211201;C;18
161#GD9#20.107232;0;135634;0a1996f1-5d46-2ced-af3a-d45abfbe7456;10618270;10753904;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#GA1#3.197241;0;130;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;61142;61272;20211029;20200827;Constant;0;0;0.0;20211201;C;18
161#GA1#3.200778;0;6950;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;61272;68222;20211029;20200827;Constant;0;0;0.0;20211201;C;18
161#GA1#3.294168;0;180006;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;68222;248228;20211029;20200827;Helling;0;100;0.55555556;20211201;C;18
161#GA2#4.642439;0;2519056;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;248228;2767284;20211029;20200827;Constant;100;100;0.0;20211201;C;18
161#GA3#5.990709;0;180006;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;2767284;2947290;20211029;20200827;Helling;100;0;-0.55555556;20211201;C;18
161#GA3#6.559280;0;958199;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;2947290;3905489;20211029;20200827;Constant;0;0;0.0;20211201;C;18
161#GA4#7.092882;0;110004;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;3905489;4015493;20211029;20200827;Helling;0;-50;-0.45454545;20211201;C;18
161#GA4#7.501549;0;708094;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;4015493;4723587;20211029;20200827;Constant;-50;-50;0.0;20211201;C;18
161#GA5#7.910216;0;110004;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;4723587;4833591;20211029;20200827;Helling;-50;0;0.45454545;20211201;C;18
161#GA5#8.116948;0;303847;5d1b38c3-5ec4-97ed-4654-78eb3bef3ab4;4833591;5137438;20211029;20200827;Constant;0;0;0.0;20211201;C;18
135#GM1#42.942818;0;123;b0ef5bb3-1dd5-24bb-5060-c3eefb68bf37;61144;61267;20211029;20200827;Constant;0;0;0.0;20211201;C;18
135#GM1#43.076797;0;257202;b0ef5bb3-1dd5-24bb-5060-c3eefb68bf37;61267;318469;20211029;20200827;Constant;0;0;0.0;20211201;C;18
135#GM1#43.076797;257202;268517;e8c56caf-0259-12e2-2870-d1d7e80360b8;318469;329784;20211029;20200827;Constant;0;0;0.0;20211201;C;18
161#GM1#3.296337;0;179992;e8c56caf-0259-12e2-2870-d1d7e80360b8;329784;509776;20211029;20200827;Helling;0;100;0.55555556;20211201;C;18
161#GM2#4.642002;0;2511225;e8c56caf-0259-12e2-2870-d1d7e80360b8;509776;3021001;20211029;20200827;Constant;100;100;0.0;20211201;C;18
161#GM3#5.987668;0;179993;e8c56caf-0259-12e2-2870-d1d7e80360b8;3021001;3200994;20211029;20200827;Helling;100;0;-0.55555556;20211201;C;18
161#GM3#6.559225;0;963074;e8c56caf-0259-12e2-2870-d1d7e80360b8;3200994;4164068;20211029;20200827;Constant;0;0;0.0;20211201;C;18
161#GM4#7.090783;0;99996;e8c56caf-0259-12e2-2870-d1d7e80360b8;4164068;4264064;20211029;20200827;Helling;0;-50;-0.5;20211201;C;18
161#GM4#7.500178;0;718760;e8c56caf-0259-12e2-2870-d1d7e80360b8;4264064;4982824;20211029;20200827;Constant;-50;-50;0.0;20211201;C;18
161#GM5#7.909572;0;99995;e8c56caf-0259-12e2-2870-d1d7e80360b8;4982824;5082819;20211029;20200827;Helling;-50;0;0.5;20211201;C;18
161#GM5#8.114202;0;309246;e8c56caf-0259-12e2-2870-d1d7e80360b8;5082819;5392065;20211029;20200827;Constant;0;0;0.0;20211201;C;18
161#w2677V-w2701V#31.887108;0;66500;21f4e0c9-3c3d-9b45-e177-f89030d01772;3901;70401;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2677V-w2701V#32.000373;0;160026;21f4e0c9-3c3d-9b45-e177-f89030d01772;70401;230427;20211029;20200826;Helling;0;90;0.5625;20211201;C;18
161#GT9#32.476419;0;792054;21f4e0c9-3c3d-9b45-e177-f89030d01772;230427;1022481;20211029;20200826;Constant;90;90;0.0;20211201;C;18
161#GT9#32.896455;0;48008;21f4e0c9-3c3d-9b45-e177-f89030d01772;1022481;1070489;20211029;20200826;Helling;90;60;-0.625;20211201;C;18
161#GT10#33.939990;0;2039036;21f4e0c9-3c3d-9b45-e177-f89030d01772;1070489;3109525;20211029;20200826;Constant;60;60;0.0;20211201;C;18
161#w2677V-w2701V#35.031534;0;144024;21f4e0c9-3c3d-9b45-e177-f89030d01772;3109525;3253549;20211029;20200826;Helling;60;0;-0.41666667;20211201;C;18
161#w2677V-w2701V#35.188836;0;170577;21f4e0c9-3c3d-9b45-e177-f89030d01772;3253549;3424126;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2675L-w2703R#31.864018;0;113203;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;61145;174348;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2675L-w2703R#32.000266;0;159985;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;174348;334333;20211029;20200826;Helling;0;90;0.5625;20211201;C;18
161#GG9#32.454762;0;751309;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;334333;1085642;20211029;20200826;Constant;90;90;0.0;20211201;C;18
161#GG9#32.853405;0;47996;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;1085642;1133638;20211029;20200826;Helling;90;60;-0.625;20211201;C;18
161#GG10#33.912797;0;2076154;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;1133638;3209792;20211029;20200826;Constant;60;60;0.0;20211201;C;18
161#w2675L-w2703R#35.028042;0;159985;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;3209792;3369777;20211029;20200826;Helling;60;0;-0.375;20211201;C;18
161#w2675L-w2703R#35.214085;0;213044;3a9c9e7f-aa5d-fffa-3f9c-88e72c9f14f7;3369777;3582821;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#2204#8.847594;0;1028271;86446ab9-a7d9-e824-70c6-446ed267eb47;60916;1089187;20211029;20200824;Constant;0;0;0.0;20211201;C;18
161#2201#8.847513;0;1028264;a5849088-4ac4-2e66-2f53-2ab5dc2539db;60916;1089180;20211029;20200824;Constant;0;0;0.0;20211201;C;18
161#2203#8.847601;0;1027484;9a1fd40c-afa1-ccb3-9515-95e116eaff48;61145;1088629;20211029;20200824;Constant;0;0;0.0;20211201;C;18
161#2202#8.847506;0;1027477;88708adb-bbf0-578c-4d63-373ad570836c;61145;1088622;20211029;20200824;Constant;0;0;0.0;20211201;C;18
161#2504#20.667956;0;428600;d93e9167-c7fd-f83f-ef2f-f72c1d460360;60916;489516;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#2501#20.668002;0;428349;39c6460a-1df1-6731-53a1-3bc85566f384;60916;489265;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2521L-w2533R#20.667972;0;427751;4264a0a1-aca2-2474-7b63-ea990b798b47;61145;488896;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2519R-w2531L#20.667990;0;427496;f0f978b7-b3ce-915a-98b2-aeb81e9b26c7;61145;488641;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2511R-w2517L#20.249471;0;111453;635a8049-7bc7-6aec-4775-0d4386f78a09;61145;172598;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2531V-w2537R#21.025192;0;156866;f379a87c-a332-db0c-6372-0639de7f74ee;3899;160765;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2535R-w2541L#21.182996;0;121511;f9bfff62-52df-c5f7-5daa-cf6048cbdef5;61146;182657;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2671R-w2677L#31.722188;0;133249;1c801508-67dc-1c79-d05b-96c92b6b964b;61145;194394;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2701R-w2707L#35.405674;0;132995;e7fa49ff-cad4-9ea1-5d7c-5aabb95c453f;61145;194140;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2533V-w2535V#21.002043;0;110297;d32f0797-f7ad-23cd-91ce-3b6fa2ed6dff;3900;114197;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2515L-w2519V#20.356601;0;65245;658e2910-57d6-1959-18a8-8a2f6dec3107;61145;126390;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2703V-w2705V#35.405597;0;40428;b6eadff5-5016-fabc-2a2e-b264857d4508;3900;44328;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2673V-w2675V#31.722323;0;40382;86c32405-773f-190f-f566-7242ba1229b5;3900;44282;20211029;20200826;Constant;0;0;0.0;20211201;C;18
161#w2537V-w2539V#21.183048;0;28777;f76e4f8e-59f9-8d9f-60dc-a5589d8bf958;3900;32677;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2517V-w2521V#20.379649;0;18827;3855970a-880c-6201-598d-8f06b826b03e;3900;22727;20211029;20200820;Constant;0;0;0.0;20211201;C;18
161#w2513V-w2515V#20.249530;0;18786;d60e7bfc-c019-53df-f5ad-0dcb386f032b;3899;22685;20211029;20200820;Constant;0;0;0.0;20211201;C;18
158#w4741L-w4747R#101.725796;0;68;b83b0064-6422-8747-7e6d-3c7057d8df8e;68168;68236;20211029;20140320;Constant;0;0;0.0;20211201;C;18
158#w4741L-w4747R#101.792583;0;133506;b83b0064-6422-8747-7e6d-3c7057d8df8e;68236;201742;20211029;20140320;Constant;0;0;0.0;20211201;C;18
158#w4741L-w4747R#101.859369;0;68;b83b0064-6422-8747-7e6d-3c7057d8df8e;201742;201810;20211029;20140320;Constant;0;0;0.0;20211201;C;18
158#w4743V-w4745V#101.792638;0;19346;18c025d2-c1f6-7945-008a-861c91871ac5;8050;27396;20211029;20140320;Constant;0;0;0.0;20211201;C;18
155#w4317V-w4343R#64.687034;0;43348;791e8544-da64-dec6-d9e6-4ba1c603948f;8051;51399;20211029;20140312;Constant;0;0;0.0;20211201;C;18
155#w4317V-w4343R#64.758126;0;99860;791e8544-da64-dec6-d9e6-4ba1c603948f;51399;151259;20211029;20140312;Helling;0;30;0.30042059;20211201;C;18
155#KF1#65.458357;0;1310693;791e8544-da64-dec6-d9e6-4ba1c603948f;151259;1461952;20211029;20140312;Constant;30;30;0.0;20211201;C;18
155#KF1#66.158587;0;99859;791e8544-da64-dec6-d9e6-4ba1c603948f;1461952;1561811;20211029;20140312;Helling;30;0;-0.30042059;20211201;C;18
155#KF1#66.457663;0;502602;791e8544-da64-dec6-d9e6-4ba1c603948f;1561811;2064413;20211029;20140312;Constant;0;0;0.0;20211201;C;18
155#w4317V-w4343R#66.794554;0;176035;791e8544-da64-dec6-d9e6-4ba1c603948f;2064413;2240448;20211029;20140312;Helling;0;45;0.25562953;20211201;C;18
155#w4317V-w4343R#67.016522;0;271100;791e8544-da64-dec6-d9e6-4ba1c603948f;2240448;2511548;20211029;20140312;Constant;45;45;0.0;20211201;C;18
155#w4317V-w4343R#67.238490;0;176035;791e8544-da64-dec6-d9e6-4ba1c603948f;2511548;2687583;20211029;20140312;Helling;45;0;-0.25562953;20211201;C;18
155#w4317V-w4343R#67.460163;0;270505;791e8544-da64-dec6-d9e6-4ba1c603948f;2687583;2958088;20211029;20140312;Constant;0;0;0.0;20211201;C;18
155#w4317V-w4343R#67.668911;0;149999;791e8544-da64-dec6-d9e6-4ba1c603948f;2958088;3108087;20211029;20140312;Helling;0;-45;-0.3;20211201;C;18
155#w4317V-w4343R#67.949730;0;415686;791e8544-da64-dec6-d9e6-4ba1c603948f;3108087;3523773;20211029;20140312;Constant;-45;-45;0.0;20211201;C;18
155#KF2#68.230549;0;150000;791e8544-da64-dec6-d9e6-4ba1c603948f;3523773;3673773;20211029;20140312;Helling;-45;0;0.3;20211201;C;18
155#KF2#68.755868;0;908207;791e8544-da64-dec6-d9e6-4ba1c603948f;3673773;4581980;20211029;20140312;Constant;0;0;0.0;20211201;C;18
155#KF2#69.281186;0;149999;791e8544-da64-dec6-d9e6-4ba1c603948f;4581980;4731979;20211029;20140312;Helling;0;-45;-0.3;20211201;C;18
155#KF2#69.434306;0;158448;791e8544-da64-dec6-d9e6-4ba1c603948f;4731979;4890427;20211029;20140312;Constant;-45;-45;0.0;20211201;C;18
155#KF2#69.661734;0;299685;791e8544-da64-dec6-d9e6-4ba1c603948f;4890427;5190112;20211029;20140312;Helling;-45;45;0.30031433;20211201;C;18
155#w4317V-w4343R#69.936603;0;254014;791e8544-da64-dec6-d9e6-4ba1c603948f;5190112;5444126;20211029;20140312;Constant;45;45;0.0;20211201;C;18
155#w4317V-w4343R#70.137008;0;149684;791e8544-da64-dec6-d9e6-4ba1c603948f;5444126;5593810;20211029;20140312;Helling;45;0;-0.30063133;20211201;C;18
155#w4317V-w4343R#70.270885;0;120000;791e8544-da64-dec6-d9e6-4ba1c603948f;5593810;5713810;20211029;20140312;Helling;0;-35;-0.29166667;20211201;C;18
155#w4317V-w4343R#70.769960;0;885342;791e8544-da64-dec6-d9e6-4ba1c603948f;5713810;6599152;20211029;20140312;Constant;-35;-35;0.0;20211201;C;18
155#w4317V-w4343R#71.269035;0;120000;791e8544-da64-dec6-d9e6-4ba1c603948f;6599152;6719152;20211029;20140312;Helling;-35;0;0.29166667;20211201;C;18
155#w4317V-w4343R#71.402912;0;149684;791e8544-da64-dec6-d9e6-4ba1c603948f;6719152;6868836;20211029;20140312;Helling;0;45;0.30063133;20211201;C;18
155#KF3#71.966892;0;986403;791e8544-da64-dec6-d9e6-4ba1c603948f;6868836;7855239;20211029;20140312;Constant;45;45;0.0;20211201;C;18
155#KF3#72.530872;0;149684;791e8544-da64-dec6-d9e6-4ba1c603948f;7855239;8004923;20211029;20140312;Helling;45;0;-0.30063133;20211201;C;18
155#w4317V-w4343R#72.805430;0;403388;791e8544-da64-dec6-d9e6-4ba1c603948f;8004923;8408311;20211029;20140312;Constant;0;0;0.0;20211201;C;18
