PUIC;REF_OBJECT_BEGIN_NAAM;REF_OBJECT_BEGIN_PUIC;KANTCODE_SPOORTAK_BEGIN;REF_OBJECT_EIND_NAAM;REF_OBJECT_EIND_PUIC;KANTCODE_SPOORTAK_EIND;LRS_VAN;LRS_TOT;LENGTE_GEOM;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
325f90bb-f8c0-4f3b-a710-76a8cea7eead;51A;7c1573cc-f25e-4ba9-aed5-2fb55efb7278;V;SJ_51AV;6734f8de-ae43-4a34-8de4-9eb3821abb25;;0;376783;376783;20211201;C;18
325f90f7-cac2-4173-bbb6-72d8e722ccb8;301;0d5625c3-10ea-41d9-b350-93e6fcc20394;V;303/305A;3c34d96b-3586-4438-9881-700dcef49ec1;Q;0;27108;27108;20211201;C;18
3263ac44-01e7-42a9-b281-0b3c9ff7b32d;970;49e14ace-c468-40dc-ab11-99f3d7284cc4;R;971;b9c829ca-2f36-44b9-a6e3-a73f805632e1;V;0;36202;36202;20211201;C;18
326762d9-ef52-4917-a91e-f6070bf165f1;221A;71718046-f1fc-4f54-ad2d-940c0cdd1052;L;221B;2259a5a9-548c-49ae-9307-25420ee8b7c4;L;0;65940;65940;20211201;C;18
32701cea-9bb0-4931-a24b-0ce1021576e6;1001/1003;025299f7-0ca2-4d42-ab3e-b311f426bbb8;Q;1005;c8ce4b42-2642-439a-8982-2b5df00399d3;V;0;28052;28052;20211201;C;18
32759a02-d1dd-4a89-b600-fa8e90632ad2;927;a12e3639-52b1-48a1-9375-094851515601;R;930;177d7fa7-830b-4666-b476-a10c0cf41e12;V;0;387133;387133;20211201;C;18
3276234a-843b-46eb-9d98-c07bc56c12d9;55;cc33e51e-f5a3-40fa-9b72-684f6a88b2f7;L;57;2e2d7d3d-0b80-4823-b84d-43aa5b0da725;V;0;31053;31053;20211201;C;18
327d0433-f044-4d21-9f0f-7a649dcb77d3;257B;ffca9dea-ce45-4ca8-aa49-a7d064fa889a;V;259A;6e781e73-2288-48dd-be34-3052131b3d38;V;0;15619;15619;20211201;C;18
3284de41-f98f-4da6-a92f-653b565fec37;1319;5af6733e-c954-4a8a-8e29-ae19aaedd5f8;R;SJ_1319R;e6728718-cdd7-4a46-8c1d-fa16752baa4c;;0;428397;428397;20211201;C;18
3289c0fe-058a-4d3d-8fc7-54b398e78ea9;4439;d72e8493-d620-4f7e-a458-0ff9a3d1688b;R;4451;f4d9b799-68b4-4c1a-896c-28bf67e83491;R;0;3753065;3753065;20211201;C;18
3290c0ec-fd85-4201-a5f4-909c8741bb66;211A;935b1762-3295-402c-8696-6b1b7aaae7e1;R;211B;34be90e5-ae36-474b-ac3c-705827695580;R;0;69195;69195;20211201;C;18
329448f4-48c8-4828-9839-d4dc53e4f364;20;e6ef3260-342a-4bd7-8ecd-78ec24785642;L;35;af6ac1f6-9adb-46f8-8e53-1cf4cf7cd73e;V;0;37517;37517;20211201;C;18
329629f9-8d31-414f-81ea-91198107c542;2663;1cfc9aed-11df-4427-ada0-73f6af1409dd;R;2665;2f813f9c-31fb-4438-9f92-009500aa839b;V;0;61206;61206;20211201;C;18
32a65f61-fc49-4a31-9f85-acbb5135158e;933A/933B;8a3a896b-44f9-4ae3-b15b-e78b936f7ac1;P;ES_933BP;57d00ac0-f28c-4fcd-8645-ada9e1d62e21;;0;54897;54897;20211201;C;18
32aacf9f-a779-4532-8068-8158d78c75de;187;7d9a0382-36fe-49a6-85f5-4117a828252a;V;189;ecd987f9-2b11-4c7d-a136-7e1c63a85235;L;0;64276;64276;20211201;C;18
32acbcfa-d574-4d3f-a8c7-b13536251ff5;255;7e02d2ad-449e-4b5a-a841-a97233222f0e;L;285B;7b8e9b67-5a2f-493c-a406-7239584aabe2;R;0;1345801;1345801;20211201;C;18
32ada5b7-563a-4831-bd57-7c79f0f1c819;X0172;0c532e83-6bc6-4e6d-87ba-f6532838c4a2;L;ES_X0172L;180778f7-622e-4bcf-bcc4-ebfe155d1819;;0;48778;48778;20211201;C;18
32b03de5-59bc-4379-acaa-82473b77db17;903;e1a1161f-7d75-4016-8712-a6dd80b3bcd8;R;SJ_903R;95c593ec-aee0-4995-8c23-edbb9a591ac5;;0;268871;268871;20211201;C;18
32b26a6e-a0ab-4a41-8db4-496358377768;309A;9e82cda0-028e-4231-b5f2-45e20b3c75bd;R;309B;2b331355-479c-4a95-8a9c-318a32d545a8;R;0;70711;70711;20211201;C;18
32b4fe37-e423-4675-b6f0-0d00adc0f60e;2115;2e5c8b3c-463d-4467-b4c0-dd35052e2af2;R;2117;9730f13e-e73e-48dc-8b09-36c00797ae3a;R;0;210872;210872;20211201;C;18
32b80cb8-f1da-4ecd-8e71-d8141fe63453;941A/941B;30d67d32-0312-4212-bc67-23f41a515787;T;942;297bb995-735b-4e12-be61-85363d81d971;V;0;30878;30878;20211201;C;18
32c0f80f-719c-4725-ba23-10c135cf2024;323A;7c8a31c2-8e39-452b-9af1-ac6d9bb75705;R;323B;6d4570b1-452c-49b4-b3d7-53260ea9c8d1;R;0;107491;107491;20211201;C;18
32c9c341-b1ee-4e14-838a-25e2c6035952;35;5e817dfe-8267-4cac-9e02-30866a91d2a2;R;40;c442e79d-557b-45b1-9c2f-f4b035f0e8b3;V;0;112357;112357;20211201;C;18
32ce4266-0257-4cb7-b8f7-f6d9b2656906;912A/912B;ab15672d-f693-4660-bf41-d96fd674113f;Q;913;dcf81c9b-9f3c-499f-8226-3997ea3689e7;L;0;60068;60068;20211201;C;18
32d24b5b-2939-4111-ba54-ef1bfc3e6c46;203;71a55e0c-42a5-483c-9371-c61410868827;V;205;7af1781f-e7c7-496e-b337-28787a7ed525;V;0;10367;10367;20211201;C;18
32d41c7d-d616-4a9a-aaec-6463c68cddba;939;2f1b49e5-7494-4283-b656-82770bcc4576;L;SJ_939L;156ca13e-3683-41e9-a6d8-3650b0fbf1dc;;0;167984;167984;20211201;C;18
32d8018f-feec-41e2-9e54-518dbabc2821;636A/636B;635696d2-ccf8-405b-bff7-44ba881966d7;T;638;eab238fe-5029-4ee3-b6be-7b5104f98026;L;0;50897;50897;20211201;C;18
32e059b9-9c9e-4344-8fc3-7a2cd93cd1c2;50;98e6df41-f917-4bf8-a271-56082c84f3e6;R;58;1f908218-ac1c-40a8-bc0b-166eeebf4f38;V;0;327232;327232;20211201;C;18
32e186ac-6302-4996-8637-37081b284971;32A;c403e14c-cd62-47cc-9a6b-5fde9a77d4b5;L;53B;6f5f4f7d-dd7f-4b91-ac8a-05e52e0fc5b8;R;0;1478624;1478624;20211201;C;18
32e1a94d-d859-46a1-8328-e40cc077e77c;X0075;bf92419e-2382-49b7-8afc-50b083571762;V;ES_X0075V;20803a56-0cca-4154-b194-e3b51459dcf8;;0;34233;34233;20211201;C;18
32e9b974-cd47-4528-a782-52275349e792;271B;dd4727a1-6259-4495-9f80-44cc7d73a8ae;V;319;2c025826-81a9-4b57-bdb1-63fb8d0723be;L;0;617471;617471;20211201;C;18
32eaa81a-8ea8-41fa-9339-b24d917d67a9;X0053;b19513d1-faee-4639-b093-a2e320dd0b4d;L;1020;b8e21d6f-6465-4ade-96ba-31d76a400652;L;0;79749;79749;20211201;C;18
32f029d0-28f3-461c-b73e-ef2efa835a22;335;ffb49c52-e816-4849-8805-7d434460a77a;R;334;2a3ec56c-33e7-49fe-9d75-8b22c788f349;R;0;60850;60850;20211201;C;18
32f057d3-b379-47f0-b140-50f1d2a59707;351B;4fc07af0-7d88-46a5-9904-f06b2757d8c2;V;395A;2e1fbb70-ddd2-4752-ae07-c82ff0d66b49;V;0;2497045;2497045;20211201;C;18
32f12171-6952-45fb-a71a-0ee8dd68fcd5;1217A/1219B;320bea7e-821e-4bc0-8b8e-f0527e7bb5a3;Q;1241;0f3e92fc-be6a-44d8-9e68-932dc118e443;R;0;50944;50944;20211201;C;18
32fb3c8e-aa75-4914-bdd1-c11125a04019;8033;ac59e97b-1a01-4458-bdf0-d0744243e0dd;R;SJ_8033R;17853c26-51eb-435b-b5f9-5afd63f6a31b;;0;50826;50826;20211201;C;18
32fdf067-2c23-47bd-bd81-648115323939;361;037b4f3c-f805-40c3-a69f-1a6838421337;L;373;57dc68ac-8240-4676-a2ff-d26eef15f599;R;0;898209;898209;20211201;C;18
3300191b-c76c-4af8-9f53-d3b3e22bca33;1339;a1d4cc5a-db72-48c9-a2ab-d5b2c090099b;R;1361;93080e82-af80-4107-8280-da6ca39bdcd4;L;0;895303;895303;20211201;C;18
33081f03-53d8-41a5-aff5-a5fbd5a36d80;295;9249bd83-41f3-4bb5-84db-d80d294b512b;R;SJ_295R;ea2bf473-cd10-421e-99e7-2283fbc1e048;;0;240887;240887;20211201;C;18
33092dbf-7abd-49e5-a831-1c8a3b3941f5;2333A;16970ca5-d876-4fcd-8cf4-638670b95023;R;2353B;7a87500b-3328-497f-a459-e2ccbf603f4e;L;0;615195;615195;20211201;C;18
330fa4c5-028f-4ec0-ad58-4f49e0ec973f;1;e0fdf25c-3145-42f9-be5c-06c6b6435912;R;3;382abd64-f4ab-452a-b67f-c8367d71f65c;L;0;414215;414215;20211201;C;18
3312a025-0f8f-42d3-b207-2696adbdd0c5;169/171A;1a654d17-70bb-4ce1-a11d-b13d6fb9d3ec;P;929A/929B;bda172b7-046c-4387-99fa-b9c5fdecb7b3;P;0;87333;87333;20211201;C;18
3319ab2f-4a0a-4a6c-ab9d-bd2f0f593b97;2005;c6df920a-9194-4139-b272-bb0064cb07b5;R;2043;e9d8a65d-f2d9-4ce2-9e51-fb76eb7e4ca1;R;0;1001653;1001653;20211201;C;18
3325bbcb-7b58-4d3b-805c-d3db2efd62e1;3861;41f66895-04b2-4452-a089-2d126ef34b76;V;3867;377af06a-8d90-40e6-a4c0-24c3eec8d547;V;0;50531;50531;20211201;C;18
33260f43-ef41-4bd9-ae62-287b8af22a3c;187/195A;48c6ac43-f2ab-4140-981a-e4b1f9b080fe;T;195B;cd2bec92-bf2b-470f-a01e-623c097bf17d;L;0;51219;51219;20211201;C;18
3326ad81-7dfa-4ff7-9337-46e7a974eb60;817;378bcee0-25dc-4ebe-8ef9-16f4fe33b491;L;871;845b1372-4335-45e5-a5b5-cccbe353d6a8;L;0;247956;247956;20211201;C;18
33302f76-4fde-490a-9bbd-f9791d5e0da7;2049;c99e659e-b256-4350-9bd4-fdaaee245570;L;2051;3bdfbb91-fcb7-434f-bced-0e104938e9bf;L;0;61555;61555;20211201;C;18
3334f1a2-292e-4431-b799-803ce82dc72f;201A;6baf9a3d-2ce9-4f61-89f5-b251165856d7;R;227B;00ea4a98-d2cc-4625-89ee-97493ec6cbcf;L;0;1484821;1484821;20211201;C;18
333845ff-92fc-45e1-af4f-ad2692e15f99;32;048444a6-fd6a-4a4b-939a-b347d41285d3;R;SJ_32R;c3f5518c-9da7-48b0-945c-b7af6239a95a;;0;230808;230808;20211201;C;18
33386229-e9a4-4145-a0e8-d8ef4e8d2258;ES_X0533;b6b63d06-4130-4575-a950-98c6ea91f742;;ES_X0788;af06b9ae-6fe7-4a34-aa2f-89e580ebefa9;;0;2001530;2001530;20211201;C;18
333e114b-da22-4493-95b0-8afd58b77bae;25B/27A;05215289-0e54-4e78-9076-5ebd2cde05a4;T;K31;e04d45be-6abd-4d81-9f21-e87cd16f6711;T;0;24709;24709;20211201;C;18
3348fa7d-5ab7-4f2f-889e-7c29a1b62cc4;77A;9622ff66-d6f8-42de-8c69-43f3d6817cb1;R;77B;6fb4be2f-1845-4cc0-9958-27b0adc48d74;R;0;62085;62085;20211201;C;18
334cb5ca-2f4d-4afc-8f55-580fdf2e7e8d;K361;15038f04-48f0-4e68-89e2-bc5990d85085;P;361B/365A;86fa8b60-f309-4c51-a841-819f609e21d3;P;0;43386;43386;20211201;C;18
334d491b-8f0b-4c16-b8db-79274d5c7804;5001A;1ea7b07e-bfbf-4f00-9d89-247095258825;R;5001B;f32502ca-748d-4227-a6ca-a4fee60e31b9;R;0;118290;118290;20211201;C;18
334e9162-1cc3-4965-92b3-6fa96dc97b7e;2703;e425bcb8-504f-4e32-9b76-76db56eb3616;V;2711/2713;26533cab-1050-44f4-84a2-e7d5de020b89;S;0;24027;24027;20211201;C;18
334eda03-c246-4db1-bd75-b5c83126285c;404;565cf3dc-4ee6-4826-ab5d-12fa487c93b5;V;412;9afbf7c9-97a8-4cf7-832e-65a73b1d7f2b;L;0;197279;197279;20211201;C;18
334f9a01-dc22-445d-836d-64aaee829d29;9007;200fac41-f33c-49ce-b70c-3a30be59fd67;R;SJ_9007R;76e4ac66-867a-40ab-b5e2-23af3c4e6671;;0;174144;174144;20211201;C;18
3354bd1f-72f4-4b70-b825-372bc2a03430;X0265;e5ab4d9b-c0e7-4cf4-bb50-6873562e870a;L;ES_X0265L;00f88ab0-64ff-4552-9ece-a4a5e8917eaa;;0;86989;86989;20211201;C;18
335b78b9-b33e-4e07-b6e8-c07479c86bee;101A;c6b140c1-5867-4797-a683-71a57ffc4b8e;L;111B;35ce2f69-2c74-4906-9545-157af2440627;R;0;249005;249005;20211201;C;18
335d3194-a867-4bf1-8463-ac28e40feb45;221;3d671633-7da6-4373-bc30-c8159ddc1379;V;229;97074571-c4f2-45df-9eb2-269640247c89;V;0;2120499;2120499;20211201;C;18
335fe531-d42a-4436-844c-7e435aafd6e8;4201;55e5e10f-5431-4971-9bb4-057446959e35;V;4203;8e72e5f0-16ad-4018-8dab-6ae86da302c6;V;0;25519;25519;20211201;C;18
335fed23-b8e4-49d1-bdf8-03457f84bf1f;77A;1495da5a-6ac7-482c-a3be-c4c2c4d99c9c;R;77B;27e3ebd8-e6dd-4427-8a56-6f32cdd5b401;R;0;62758;62758;20211201;C;18
3365be16-9d0c-4d74-9438-9737b27a8418;1035;fe8b8496-c02a-44b6-9040-50b3a5f7770a;V;1037;197d441f-fce6-4239-bac8-106c10cfed13;R;0;35766;35766;20211201;C;18
336894a8-a2c5-4813-866c-9567744ad8b5;968/969;dce7eca1-c372-4474-8627-9a1b0cc46aa4;S;979;5eed82c6-c56b-4934-91e7-31a5f82db724;R;0;134245;134245;20211201;C;18
3368d8e5-982f-4dc6-af6c-8a077416920f;125;285e3d26-c858-4922-a7f3-acea1e8f60c4;L;133;6288c945-9fd7-47e3-8cde-e8f40bb89bdb;R;0;548328;548328;20211201;C;18
336cecd8-8c44-4b9a-bef0-e4d1c62f6d97;241B;f32b1405-a1d4-46ac-b4f1-a35e252698da;V;243A;f84a0c4b-4e5b-489e-98b2-b2ea2cbf3abb;V;0;14566;14566;20211201;C;18
336fa830-2b40-4e65-8c23-4362e946d6d4;27;4905f5f9-a37d-4f24-86ff-0be57b4b4245;L;29B;d6873162-f12c-4606-8271-7df8f96d453a;L;0;116868;116868;20211201;C;18
3375bbbf-a561-46da-9ec6-8ec5c8476cc3;231B/243A;37025574-e3c7-4502-bae1-08a44e3f932a;T;243B/245A;90d59735-e751-4da9-b0aa-ef42f096ca80;Q;0;37032;37032;20211201;C;18
33773c5a-5521-499a-a957-85d38adfe79c;523A;f49a1e33-47dd-45fa-8be3-ec63e988d6fc;L;523B;423813b6-6f27-4b31-8f41-20f717e6785a;L;0;100004;100004;20211201;C;18
33778b0d-b211-4003-b525-10243d9ded03;2;8ee67674-9695-4822-9c6c-d2facf2cfa66;V;4;0e91288e-c437-4389-a936-2d251ddc4611;L;0;33846;33846;20211201;C;18
337a9df3-0342-4749-bc65-a62ce2494add;15;d496d026-cec0-488e-866b-8729fdd463ee;V;16;7a1cd1fa-9179-4e86-ad0f-99b4408e15dd;L;0;36928;36928;20211201;C;18
337b9695-d5aa-4a00-afa1-fd8c4c1dd9d0;907;1cbfb5b5-d4a1-4500-9ce1-0ccdff90ab5c;R;908;0983ef16-c9e6-4cee-8078-a8b6d2a0d162;V;0;61671;61671;20211201;C;18
337df073-b160-4e57-a97b-2bab5308cdaa;1055A;1d30ac48-de68-4fc0-8412-62b1f828bda0;L;1055B;4a111cef-e69b-4155-be8d-24e3e7144cc1;L;0;57214;57214;20211201;C;18
3380fe1e-8dc6-4bdb-9fcf-63014af8f3e3;233A;fcb1a3f4-905d-4775-aba7-d19a64c5b5dd;L;235A;bccb0d50-56aa-485e-993d-efcc2ec0af08;V;0;129219;129219;20211201;C;18
33904008-594b-4385-9f8b-494bc5a9b2e4;315;663f1820-6b34-4b13-ae6b-29bba5a7b511;V;317A;a8596519-34df-4073-9f81-21cecd9354ac;V;0;32714;32714;20211201;C;18
3392e8f6-275b-4f4d-8ad7-cc8bd4cf85a1;616;2570a138-7aad-4e92-bf73-ea240ea153f7;V;617;b8a381a6-a9ef-4270-b3f3-29f4560ef6c7;R;0;33054;33054;20211201;C;18
33975cc6-940c-42e3-b6d1-5e9dfffa25e7;1023;e0b37124-674e-4376-860a-d56bb160bc21;R;1027A/1027B;13eeaea2-1f6f-47a1-abed-af4b2fe9ddc3;T;0;437779;437779;20211201;C;18
3398a492-52b9-44bc-930f-3aaa379db52e;109A;2bbfa43f-8fa5-483c-bd34-4becdfbcd050;L;111;e4da804a-b51f-4c48-b5b9-04b668f985e3;V;0;51971;51971;20211201;C;18
339f7523-1919-462c-ad53-59e0695102dc;8;f150d0d9-66c7-4a57-8264-ba37b002a131;R;9;cae73490-442c-463d-b258-03959518bbb5;L;0;868214;868214;20211201;C;18
33a1458e-39cf-4eba-a369-ccc981667658;1279A;8d1f91a2-a97f-4c9a-83f1-4d752fab66f0;R;1279B;ba698140-2d83-4a6b-8a22-84651932628c;R;0;66454;66454;20211201;C;18
33b3a233-c5b9-4ee9-be6e-52a10cad75d5;908;200f6802-f36f-487a-b061-946c85d943b2;R;909;6fc2fe76-caad-493e-9404-c84793828be1;V;0;37697;37697;20211201;C;18
33b478fc-6bd7-479b-be24-89db43845061;407A/407B;80fdd3d1-814e-4b76-b617-4be5c24afd0f;P;409;1582d5eb-d124-47d7-bb76-d7aa3587466f;V;0;30330;30330;20211201;C;18
33b48c99-5600-4d46-ab15-b88f868fccb4;865;470f5979-f211-4266-8ce9-eccd670a80b0;R;SJ_865R;5fbf0d99-b0e0-4661-8825-ba4bf4bc2b42;;0;519651;519651;20211201;C;18
33bb87cd-7a92-4d8a-b5e6-491e5141bd9b;481;d197d262-db4a-4801-bba9-ff774c827b25;L;1301A;b0b7d947-9806-49b4-ac20-4a008a1dc394;L;0;955922;955922;20211201;C;18
33c47cbd-53db-460b-8846-283ccbc26ba1;830;4aeba792-15f7-4cbe-ba68-638b58bdd762;R;844;8be50b0a-c172-448c-bd9e-2a36984600e1;R;0;236103;236103;20211201;C;18
33cb404e-284d-430a-8bff-7e0f8db1add2;829;7d689b51-3b4d-45e9-895e-4a8bad87fa67;L;K825;98d048bb-8686-43cc-81d9-2cef09980453;T;0;44932;44932;20211201;C;18
33cd51d5-a2d7-4499-beb5-4318ba7df6cf;4239/4241;1ddfe359-96ad-4b83-a9aa-ac060535cfec;S;4259;fac258a6-0d09-428c-b522-6665bfeed886;V;0;25817;25817;20211201;C;18
33e83233-e43d-4541-89f1-30b50929e2dd;121/123A;5ef93077-07c1-4d55-9fe1-e167a9877460;P;970;13858365-5f32-44a0-81c9-2b5474c2f382;V;0;61632;61632;20211201;C;18
33ed3bf0-91f2-474e-b774-ebad9171168a;942;5f161dd1-b47c-43d5-9deb-5af93f156a00;R;SJ_942R;1fae281c-533c-45f7-9f75-a910cd582286;;0;220496;220496;20211201;C;18
33eeee74-264c-409b-80c1-dd3e3ad74f8d;65;c15ca64e-6a47-41fb-942b-5bdbdebcca63;R;970;11557c59-9c7a-46da-b6e9-fd4a18607bcc;V;0;215283;215283;20211201;C;18
33f0b0d2-8366-495a-b3a5-0687430bceb4;TI_X0907;a675f200-17ec-4516-a1be-cf3aadb7ac39;;ES_X0907;9c566c7e-842c-4e3c-a09c-ebe4b5cb39d1;;0;351175;351175;20211201;C;18
33f52b94-8f1b-4ec8-a827-6560231bb4db;95B/99A;7b0896f5-38d4-4410-b8f8-4d2c0cb956b6;P;K95B;c5f649eb-f357-423f-b8f7-0c66a1042e00;P;0;44127;44127;20211201;C;18
33f80ef7-319d-41ba-951f-7124e8f95b68;ES_X0528;f17472c3-ed31-4bc8-b677-6b8c803a6243;;ES_X0784;6dd4bbca-da9d-4439-8b50-c485daed34e6;;0;660679;660679;20211201;C;18
33f8d84f-b0e2-4302-958e-0a135c86aa75;1335/1337;de93043a-b69a-4616-8691-83ec4c4bcf4e;S;1345;26aae32e-31d0-4d75-92f3-1c23267f3d1c;L;0;50925;50925;20211201;C;18
33fcbad0-0419-490c-bf8c-2bb9d0c8b309;85A;1191d024-1f44-4890-b9c1-8a2ed2d7e1ea;R;87;b2984273-f3a9-459c-8650-99613f4dc05b;R;0;57089;57089;20211201;C;18
33fe1ab3-d805-49b8-b6b8-ee26a180ac35;2347;1cf5d3a4-a0d0-4f4d-aad2-3da9d169ddf6;L;2423;78152995-f94b-4534-ad75-6a37a861bbc7;V;0;736972;736972;20211201;C;18
33ffc625-1fd9-41da-b4d0-a6e74f18fbd7;47B;e7930051-8669-49e6-9bbb-ea9d2cccf18d;V;49;ab656ae8-1ef2-4369-88b1-7ea1e3042710;V;0;13709;13709;20211201;C;18
340f158a-ab19-44d5-836d-eecc072310d9;972;799a63ea-836e-4d20-8b60-cfa743e747bc;V;973;2f891424-8fca-443a-9c16-a3edec7c472d;V;0;33871;33871;20211201;C;18
340fd0dc-2be0-495a-aa48-a8de03d345b7;958;37b72056-20db-416f-b91e-56ec1d5b2fad;L;SJ_958L;3f72819a-8318-4a3c-b2fe-6afa2ec2ed9e;;0;548874;548874;20211201;C;18
341046c5-a5ad-424a-af69-a81e7793a225;1035;395b37b7-63bc-4f09-8573-88dd8994cb17;L;1037;9f0e3b3f-9a55-47da-ac62-90da74a52320;V;0;53351;53351;20211201;C;18
34132627-46d5-4c5b-b527-defd5c3110b4;902A/902B;20b643ae-4285-49d1-b22d-83d7709fb949;P;903;b84a727e-234e-493d-a76d-884be52f6d08;V;0;23893;23893;20211201;C;18
3413a478-4e01-4bd8-aa26-d6c1ae891539;1;df5ac270-c441-4ade-9fd5-cf2d7e1d05df;V;35;1f29c72b-36d6-4fe4-9a3d-9b76545a624c;V;0;22439;22439;20211201;C;18
3422c14b-4cb2-4780-a80f-ac1c477807bb;43A;0161a4f7-0647-454e-b220-47c1098b2ab3;L;61;9434b102-fcb4-421f-8015-f93a72ec288e;R;0;7899833;7899833;20211201;C;18
34247fd7-3f29-496a-a574-b000085028d3;451A;472016a7-a1df-42ca-8baf-6f78d4f0ec58;R;453;9de404dd-d697-4f4c-bca9-28190f4df75b;R;0;91052;91052;20211201;C;18
342a846e-28e8-4a87-9455-7bbd4d77f06e;107B/117A;38ecd03a-924a-4ba3-b8b8-7ec9932061a8;T;K115;05439b24-17b0-4ddf-a206-f0ce59467ecd;P;0;20425;20425;20211201;C;18
342f4fbd-901f-4659-ace3-03eb05af7aaa;4051;ecb79aef-c739-407a-8145-91774b8995a4;V;4087;76347787-70ca-4644-a3c1-00d4a53a9ce9;L;0;132231;132231;20211201;C;18
3431d7a0-2d25-428a-8472-7d030cc8ecbe;63B/69A;62c4165b-dbcc-4c6b-bfe7-bdb5e2ab43cb;P;69B;b27f6b2d-61e4-4921-912e-f522d11d846c;R;0;51661;51661;20211201;C;18
3432f110-8db7-457a-9931-562f2b2f4f1a;23B;73eabd49-b638-43cb-8243-01d0f0aeba1f;V;27A;5f4001bf-d4c5-4765-af36-22d32a7b8bb2;V;0;15252;15252;20211201;C;18
3435590a-ee6c-4ae6-a499-4c6d58c2f8f1;113B/115;6555bc03-be6c-4ca0-9343-8799b4b37280;T;119B/121;e6a754b7-add9-42f0-b9bd-2d959a9882c4;Q;0;37684;37684;20211201;C;18
3436304c-0f14-438d-89a9-ffb263afeba3;1067A;591f894a-eef5-44ad-beea-a79b5fe1453f;R;1067B;bc7ff9f8-7bff-4123-861c-b40b166e0e85;R;0;100011;100011;20211201;C;18
343883d4-7a00-4dea-9552-348a684b0d5f;51;7c800706-e37b-43f3-88ce-acee4c204e58;L;604;aecb8fc6-50b0-4e30-8156-2e6c553fba7c;V;0;49912;49912;20211201;C;18
34398f4f-eb07-44bb-b329-146e12ee4046;1;ecb0c16a-e7f3-4b32-ab49-bff8d7572c7b;V;375A;5eef56e5-b667-45ee-94e4-d798104368f5;L;0;15138148;15138148;20211201;C;18
343f8c6e-f0fd-4916-9a31-5abc09298d5b;215B/217A;b63cb361-cfda-4f90-8892-7f0cb547a9fc;T;217B/219A;6ed7dd14-0d3f-43b1-abcd-58bc2e74b1ec;Q;0;40713;40713;20211201;C;18
3448dc00-3d51-49d3-8133-74e62406b3c2;79;364a0f70-49ea-429d-ac2e-2266ce213f5c;R;80;9938d328-d69f-4a1e-a757-608b5a078dc4;V;0;36539;36539;20211201;C;18
344c497e-b164-4e39-a28d-baff0d975df2;911A;1188cbb1-b68f-4f1e-b4e3-bf82f3b8bf8f;V;907Aa;70b58b54-230c-442a-b729-4b1fb09317b5;T;0;67628;67628;20211201;C;18
344c7b85-48b3-423d-927d-8ca492a478b4;215/217A;79b2f4fc-f794-4668-aba7-f68fd015360e;P;985;6e6d71b4-297b-430e-a316-e925879330a6;R;0;170796;170796;20211201;C;18
344d3b68-c536-4e46-994d-f0c8ff1034ca;912A/912B;aca67e2e-5961-4818-be21-ba7117ed8b2d;Q;919;43bbc6b4-23f9-4d98-be20-51dc858f0f2b;L;0;45730;45730;20211201;C;18
344e4eb7-9b7a-46bd-92f6-1391cf2f05c9;1617;758bc832-81f3-4fdb-a74a-90980088476f;V;1635;f5665b29-287e-425b-a82c-373ff669f8e2;L;0;313910;313910;20211201;C;18
3450911a-b843-4a85-9dc4-dbc8a0d040ce;1005;b1f53fd0-b1b5-4d4e-b638-09543fe7b3ea;L;1009;0badca43-6dc0-4114-998a-68e9420460bf;V;0;91520;91520;20211201;C;18
345986e3-d99c-43dc-aa81-61ef59d282f7;52;fe0b04a5-7aad-4d1a-a150-3d302953f604;R;ES_52R;c21cfd6e-27fc-4c9e-bb5b-68964ba29df6;;0;31995;31995;20211201;C;18
3460e1d3-9a1c-4b4b-b066-9a6b1dced521;183B;0e1b641f-68af-4cff-ab90-a2bf68830751;L;187A;605580c5-240b-4843-803b-898a457983e7;R;0;88390;88390;20211201;C;18
3462d9d4-9eed-4890-8967-bb38c47cac07;41;6528b0cf-8ebf-43e9-b9d5-d5506d1c8da3;L;X0150;e1f31a4d-9fd2-41ef-a05b-57af6e5b7fa8;V;0;229186;229186;20211201;C;18
346428ba-2369-4fa8-8513-ef85a1922d37;X0228;6f9b995e-3654-47cd-ad4b-6559f77782a2;V;ES_X0228V;e0763289-62a1-4dd3-b641-583daa2b011c;;0;294;294;20211201;C;18
346666a2-702d-4963-b4ee-553743bed53a;24;f963f0a4-fc4d-4f6e-871b-f5f8c5adecf8;L;SJ_24L;9446862a-1ed4-4060-8843-ddd9f4eceeaf;;0;276836;276836;20211201;C;18
346836a1-95a0-4587-ad85-4edba00dd53a;79B;4106f87e-de10-45bc-af33-7e41a6c0f493;V;91B;a000c01a-ed2e-43a6-bf93-cb70eda44845;R;0;253514;253514;20211201;C;18
346a9e53-4327-4dbc-a9ef-698db0463437;411;79e38fe2-0c5c-40d7-a6d5-90506e22bbb9;R;ES_411R;3497af1f-6715-42c8-a4ad-f15f93522504;;0;55664;55664;20211201;C;18
3473445c-5e72-4382-aa39-f999f0bb2246;20H;7d8a4c62-78be-4eb7-90c0-c882a03c1c60;V;24H;8e047bb7-ad9d-4108-9c67-787edeb46239;R;0;419430;419430;20211201;C;18
3475b44c-2e51-4dd4-9578-e338766f8ef0;11A;e55e6680-c3c4-4bd6-b468-4063153370ed;R;11B;ded1e63a-b507-41f7-8299-5a4e67a79b04;R;0;56266;56266;20211201;C;18
