SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
950_1019L_39.9;;;;;;;;;;;;;;
613_195BV_76.2;;;;;;;;;;;;;;
555_337BL_84.2;;;;;;;;;;;;;;
803_46V_103.0;;;;;;;;;;;;;;
470_114V_304.3;;;;;;;;;;;;;;
534_1055AV_45.5;;;;;;;;;;;;;;
608_27AR_87.7;;;;;;;;;;;;;;
618_21BqV_58.5;;;;;;;;;;;;;;
603_105AL_2.9;;;;;;;;;;;;;;
606_49qV_0.1;;;;;;;;;;;;;;
536_249AR_60.8;;;;;;;;;;;;;;
603_91L_2.6;;;;;;;;;;;;;;
588_824L_1.8;;;;;;;;;;;;;;
217_119R_49.5;;;;;;;;;;;;;;
620_57L_42.2;;;;;;;;;;;;;;
533_1111BL_15.4;;;;;;;;;;;;;;
513_47BV_24.7;;;;;;;;;;;;;;
485_97ApV_101.1;;;;;;;;;;;;;;
517_209AR_0.2;;;;;;;;;;;;;;
486_919V_76.3;;;;;;;;;;;;;;
555_285AL_83.6;;;;;;;;;;;;;;
924_3637L_35.9;;;;;;;;;;;;;;
076_1627L_11.5;;;;;;;;;;;;;;
550_974R_25.6;;;;;;;;;;;;;;
054_9003R_53.9;;;;;;;;;;;;;;
478_1583R_1.9;;;;;;;;;;;;;;
586_373R_81.2;;;;;;;;;;;;;;
026_233BpV_26.0;;;;;;;;;;;;;;
588_815AL_1.9;;;;;;;;;;;;;;
476_92L_201.8;;;;;;;;;;;;;;
536_251AL_61.0;;;;;;;;;;;;;;
817_1247qV_200.2;;;;;;;;;;;;;;
120_9AR_7.7;;;;;;;;;;;;;;
305_51L_18.2;;;;;;;;;;;;;;
560_61qV_24.8;;;;;;;;;;;;;;
531_1167AR_101.7;;;;;;;;;;;;;;
831_901V_101.9;;;;;;;;;;;;;;
504_29BL_17.5;;;;;;;;;;;;;;
545_962R_22.7;;;;;;;;;;;;;;
486_923V_76.3;;;;;;;;;;;;;;
586_363AL_81.1;;;;;;;;;;;;;;
094_1069AR_3.3;;;;;;;;;;;;;;
542_1247AL_29.8;;;;;;;;;;;;;;
555_520L_83.3;;;;;;;;;;;;;;
486_921L_76.2;;;;;;;;;;;;;;
586_2507BpV_80.2;;;;;;;;;;;;;;
586_331BpV_81.5;;;;;;;;;;;;;;
950_9qV_6.4;;;;;;;;;;;;;;
550_968L_25.4;;;;;;;;;;;;;;
553_215AL_21.2;;;;;;;;;;;;;;
926_2064R_0.8;;;;;;;;;;;;;;
514_65AL_17.4;;;;;;;;;;;;;;
501_135L_80.7;;;;;;;;;;;;;;
508_2053R_91.2;;;;;;;;;;;;;;
506_610V_43.8;;;;;;;;;;;;;;
609_135AR_26.6;;;;;;;;;;;;;;
531_1227BR_34.6;;;;;;;;;;;;;;
522_203AR_57.9;;;;;;;;;;;;;;
504_87BV_18.7;;;;;;;;;;;;;;
624_159BL_32.1;;;;;;;;;;;;;;
008_929R_22.2;;;;;;;;;;;;;;
803_42R_102.7;;;;;;;;;;;;;;
127_542L_49.8;;;;;;;;;;;;;;
950_105qV_41.8;;;;;;;;;;;;;;
618_57AL_58.8;;;;;;;;;;;;;;
618_191BR_50.7;;;;;;;;;;;;;;
553_223L_21.3;;;;;;;;;;;;;;
940_367L_43.2;;;;;;;;;;;;;;
203_431BR_66.1;;;;;;;;;;;;;;
604_9AR_47.4;;;;;;;;;;;;;;
502_275BV_101.1;;;;;;;;;;;;;;
618_107AR_51.3;;;;;;;;;;;;;;
520_1004L_1.0;;;;;;;;;;;;;;
490_134R_302.3;;;;;;;;;;;;;;
531_175BL_35.4;;;;;;;;;;;;;;
613_905L_75.8;;;;;;;;;;;;;;
437_957L_0.8;;;;;;;;;;;;;;
801_954R_7.9;;;;;;;;;;;;;;
542_1191AR_29.4;;;;;;;;;;;;;;
201_137BV_37.4;;;;;;;;;;;;;;
517_221AR_0.2;;;;;;;;;;;;;;
011_307L_69.8;;;;;;;;;;;;;;
503_83AL_14.0;;;;;;;;;;;;;;
525_439R_78.1;;;;;;;;;;;;;;
542_1251pV_29.9;;;;;;;;;;;;;;
545_968R_22.8;;;;;;;;;;;;;;
531_201BpV_35.5;;;;;;;;;;;;;;
817_1265R_200.3;;;;;;;;;;;;;;
527_921L_17.6;;;;;;;;;;;;;;
817_963V_200.3;;;;;;;;;;;;;;
506_127BV_44.1;;;;;;;;;;;;;;
506_23V_42.9;;;;;;;;;;;;;;
553_203V_21.2;;;;;;;;;;;;;;
011_16L_68.0;;;;;;;;;;;;;;
527_61AR_16.9;;;;;;;;;;;;;;
618_27AL_58.5;;;;;;;;;;;;;;
560_41AR_25.0;;;;;;;;;;;;;;
503_123L_43.1;;;;;;;;;;;;;;
614_2115L_47.4;;;;;;;;;;;;;;
531_883V_33.6;;;;;;;;;;;;;;
555_271L_83.5;;;;;;;;;;;;;;
624_221BV_32.9;;;;;;;;;;;;;;
545_153AR_23.0;;;;;;;;;;;;;;
625_265AR_15.6;;;;;;;;;;;;;;
817_1207AR_115.7;;;;;;;;;;;;;;
534_1033BV_45.2;;;;;;;;;;;;;;
509_14BR_35.2;;;;;;;;;;;;;;
514_95BqV_17.1;;;;;;;;;;;;;;
485_51BL_100.9;;;;;;;;;;;;;;
924_10-11R_35.3;;;;;;;;;;;;;;
478_1145pV_0.7;;;;;;;;;;;;;;
087_79AR_25.4;;;;;;;;;;;;;;
618_259L_1.7;;;;;;;;;;;;;;
924_339R_36.0;;;;;;;;;;;;;;
536_297BqV_61.5;;;;;;;;;;;;;;
586_2521R_80.2;;;;;;;;;;;;;;
618_871AL_50.4;;;;;;;;;;;;;;
123_67R_20.0;;;;;;;;;;;;;;
543_918L_45.7;;;;;;;;;;;;;;
950_921AR_17.3;;;;;;;;;;;;;;
588_802L_1.6;;;;;;;;;;;;;;
545_157AL_23.0;;;;;;;;;;;;;;
514_71R_65.4;;;;;;;;;;;;;;
950_610AR_6.4;;;;;;;;;;;;;;
555_291AR_83.6;;;;;;;;;;;;;;
543_155AL_44.9;;;;;;;;;;;;;;
485_45R_101.0;;;;;;;;;;;;;;
133_2101L_20.3;;;;;;;;;;;;;;
924_3289L_34.3;;;;;;;;;;;;;;
531_1273BpV_34.5;;;;;;;;;;;;;;
802_802L_100.7;;;;;;;;;;;;;;
209_4L_19.0;;;;;;;;;;;;;;
531_1269BpV_34.7;;;;;;;;;;;;;;
544_1115AL_1.1;;;;;;;;;;;;;;
950_9pV_6.4;;;;;;;;;;;;;;
560_1275ApV_24.9;;;;;;;;;;;;;;
506_77AL_43.8;;;;;;;;;;;;;;
924_3243AR_34.1;;;;;;;;;;;;;;
545_901AqV_22.2;;;;;;;;;;;;;;
063_33AL_13.7;;;;;;;;;;;;;;
605_21BV_34.0;;;;;;;;;;;;;;
614_2215R_48.3;;;;;;;;;;;;;;
526_453AR_3.9;;;;;;;;;;;;;;
950_353AL_17.6;;;;;;;;;;;;;;
606_911L_0.4;;;;;;;;;;;;;;
503_167BV_42.3;;;;;;;;;;;;;;
513_123BpV_26.1;;;;;;;;;;;;;;
531_1215BV_34.5;;;;;;;;;;;;;;
603_119L_3.3;;;;;;;;;;;;;;
534_1017BV_45.1;;;;;;;;;;;;;;
519_47L_46.4;;;;;;;;;;;;;;
618_193AR_50.7;;;;;;;;;;;;;;
084_13AR_10.4;;;;;;;;;;;;;;
035_933R_52.7;;;;;;;;;;;;;;
516_279L_1.7;;;;;;;;;;;;;;
624_223AL_32.8;;;;;;;;;;;;;;
116_1349AR_31.9;;;;;;;;;;;;;;
305_2L_14.9;;;;;;;;;;;;;;
618_259R_1.7;;;;;;;;;;;;;;
545_994L_22.1;;;;;;;;;;;;;;
624_189BV_32.4;;;;;;;;;;;;;;
133_1165BV_19.8;;;;;;;;;;;;;;
607_73L_43.8;;;;;;;;;;;;;;
517_85BqV_69.5;;;;;;;;;;;;;;
506_149R_44.2;;;;;;;;;;;;;;
467_127L_103.6;;;;;;;;;;;;;;
588_826R_1.7;;;;;;;;;;;;;;
950_W4-5BR_8.9;;;;;;;;;;;;;;
606_41AL_37.5;;;;;;;;;;;;;;
618_863V_50.5;;;;;;;;;;;;;;
011_12L_67.9;;;;;;;;;;;;;;
130_14L_61.8;;;;;;;;;;;;;;
927_3051BL_905.4;;;;;;;;;;;;;;
950_661AL_7.3;;;;;;;;;;;;;;
950_207AL_7.8;;;;;;;;;;;;;;
927_25R_904.5;;;;;;;;;;;;;;
817_1275R_200.3;;;;;;;;;;;;;;
127_540R_49.7;;;;;;;;;;;;;;
555_235AL_83.6;;;;;;;;;;;;;;
803_53AR_103.3;;;;;;;;;;;;;;
938_4585R_2.3;;;;;;;;;;;;;;
927_3325AR_904.7;;;;;;;;;;;;;;
531_519L_35.8;;;;;;;;;;;;;;
135_915AR_45.7;;;;;;;;;;;;;;
506_163L_44.2;;;;;;;;;;;;;;
527_119BpV_17.4;;;;;;;;;;;;;;
924_3583BL_35.8;;;;;;;;;;;;;;
588_830L_1.8;;;;;;;;;;;;;;
553_275BV_21.9;;;;;;;;;;;;;;
485_96L_101.1;;;;;;;;;;;;;;
119_123AR_21.3;;;;;;;;;;;;;;
801_927R_300.8;;;;;;;;;;;;;;
527_77BV_17.2;;;;;;;;;;;;;;
609_281R_27.6;;;;;;;;;;;;;;
924_2325AR_34.7;;;;;;;;;;;;;;
625_309AR_14.4;;;;;;;;;;;;;;
536_229BpV_60.6;;;;;;;;;;;;;;
603_109BL_3.0;;;;;;;;;;;;;;
822_29L_300.6;;;;;;;;;;;;;;
550_85AR_25.7;;;;;;;;;;;;;;
508_907R_90.9;;;;;;;;;;;;;;
123_87AL_20.7;;;;;;;;;;;;;;
924_27-34R_35.4;;;;;;;;;;;;;;
927_13L_904.4;;;;;;;;;;;;;;
129_36L_30.5;;;;;;;;;;;;;;
128_27L_12.7;;;;;;;;;;;;;;
478_1605V_2.2;;;;;;;;;;;;;;
564_1341qV_23.7;;;;;;;;;;;;;;
478_1185R_0.7;;;;;;;;;;;;;;
515_309AR_50.9;;;;;;;;;;;;;;
163_1041V_44.4;;;;;;;;;;;;;;
502_281BV_101.3;;;;;;;;;;;;;;
520_135BqV_0.7;;;;;;;;;;;;;;
506_127AR_44.0;;;;;;;;;;;;;;
550_71AR_25.7;;;;;;;;;;;;;;
163_957AL_44.2;;;;;;;;;;;;;;
926_2070L_0.8;;;;;;;;;;;;;;
517_91BqV_69.5;;;;;;;;;;;;;;
011_16R_68.0;;;;;;;;;;;;;;
924_2327R_34.7;;;;;;;;;;;;;;
516_275L_1.5;;;;;;;;;;;;;;
520_822L_1.0;;;;;;;;;;;;;;
624_151BV_31.9;;;;;;;;;;;;;;
950_213L_7.8;;;;;;;;;;;;;;
534_1049BV_45.6;;;;;;;;;;;;;;
586_2567BL_80.8;;;;;;;;;;;;;;
626_5AL_31.9;;;;;;;;;;;;;;
506_243AL_45.1;;;;;;;;;;;;;;
469_333L_601.6;;;;;;;;;;;;;;
938_4589V_2.4;;;;;;;;;;;;;;
818_2R_100.0;;;;;;;;;;;;;;
618_913L_50.3;;;;;;;;;;;;;;
606_908R_0.3;;;;;;;;;;;;;;
924_1755L_35.5;;;;;;;;;;;;;;
950_922R_6.6;;;;;;;;;;;;;;
618_73BqV_51.3;;;;;;;;;;;;;;
478_1339BqV_2.1;;;;;;;;;;;;;;
486_905V_75.3;;;;;;;;;;;;;;
470_89L_202.8;;;;;;;;;;;;;;
135_904AL_45.0;;;;;;;;;;;;;;
586_2511AL_80.2;;;;;;;;;;;;;;
924_349AL_36.2;;;;;;;;;;;;;;
478_1511L_0.8;;;;;;;;;;;;;;
618_871BV_50.3;;;;;;;;;;;;;;
479_10V_502.4;;;;;;;;;;;;;;
478_1355V_3.0;;;;;;;;;;;;;;
525_497AR_79.2;;;;;;;;;;;;;;
560_1237BqV_24.9;;;;;;;;;;;;;;
123_61AR_19.8;;;;;;;;;;;;;;
503_117BpV_43.1;;;;;;;;;;;;;;
927_982V_906.4;;;;;;;;;;;;;;
545_963R_22.7;;;;;;;;;;;;;;
054_9005V_53.6;;;;;;;;;;;;;;
534_1095BV_46.0;;;;;;;;;;;;;;
543_173AR_45.3;;;;;;;;;;;;;;
603_155AL_3.4;;;;;;;;;;;;;;
606_103AR_0.9;;;;;;;;;;;;;;
950_349L_17.5;;;;;;;;;;;;;;
469_335V_601.9;;;;;;;;;;;;;;
534_1041BV_45.6;;;;;;;;;;;;;;
531_1227ApV_34.5;;;;;;;;;;;;;;
531_1269BqV_34.7;;;;;;;;;;;;;;
555_377R_84.3;;;;;;;;;;;;;;
608_37BL_88.1;;;;;;;;;;;;;;
478_1653qV_2.2;;;;;;;;;;;;;;
508_2107L_91.5;;;;;;;;;;;;;;
536_247AL_60.8;;;;;;;;;;;;;;
132_473qV_47.9;;;;;;;;;;;;;;
522_161L_57.5;;;;;;;;;;;;;;
542_510V_30.2;;;;;;;;;;;;;;
015_1075L_100.4;;;;;;;;;;;;;;
543_933R_45.7;;;;;;;;;;;;;;
523_5051AR_177.6;;;;;;;;;;;;;;
586_2535BV_80.3;;;;;;;;;;;;;;
433_36ApV_5.8;;;;;;;;;;;;;;
924_355AL_36.2;;;;;;;;;;;;;;
514_906V_18.0;;;;;;;;;;;;;;
614_401BL_48.7;;;;;;;;;;;;;;
469_339L_602.1;;;;;;;;;;;;;;
115_907L_5.8;;;;;;;;;;;;;;
950_439R_28.0;;;;;;;;;;;;;;
520_61L_0.2;;;;;;;;;;;;;;
625_279L_15.4;;;;;;;;;;;;;;
504_63BpV_18.3;;;;;;;;;;;;;;
501_932AqV_80.4;;;;;;;;;;;;;;
132_950V_49.2;;;;;;;;;;;;;;
478_1611R_2.9;;;;;;;;;;;;;;
490_132L_301.6;;;;;;;;;;;;;;
478_1237V_1.7;;;;;;;;;;;;;;
531_137AL_35.1;;;;;;;;;;;;;;
618_75L_51.3;;;;;;;;;;;;;;
513_131AL_26.0;;;;;;;;;;;;;;
026_233BqV_26.0;;;;;;;;;;;;;;
524_293AR_71.3;;;;;;;;;;;;;;
129_49V_30.7;;;;;;;;;;;;;;
467_012L_101.9;;;;;;;;;;;;;;
474_960L_101.5;;;;;;;;;;;;;;
133_1163AL_19.7;;;;;;;;;;;;;;
805_512L_100.0;;;;;;;;;;;;;;
520_157BR_0.9;;;;;;;;;;;;;;
506_135AL_44.0;;;;;;;;;;;;;;
560_51AV_24.9;;;;;;;;;;;;;;
209_101L_17.9;;;;;;;;;;;;;;
501_125V_80.9;;;;;;;;;;;;;;
504_29AL_17.4;;;;;;;;;;;;;;
115_51AL_11.4;;;;;;;;;;;;;;
133_1155BpV_19.3;;;;;;;;;;;;;;
503_89BqV_43.9;;;;;;;;;;;;;;
924_3597BV_35.9;;;;;;;;;;;;;;
504_901V_17.3;;;;;;;;;;;;;;
127_541V_49.8;;;;;;;;;;;;;;
542_1261BL_29.9;;;;;;;;;;;;;;
586_2507BL_80.2;;;;;;;;;;;;;;
545_211AL_23.7;;;;;;;;;;;;;;
076_81V_11.5;;;;;;;;;;;;;;
520_135BpV_0.7;;;;;;;;;;;;;;
950_55AV_40.7;;;;;;;;;;;;;;
555_339AL_84.1;;;;;;;;;;;;;;
513_161AL_44.1;;;;;;;;;;;;;;
514_73L_17.4;;;;;;;;;;;;;;
586_159BpV_80.8;;;;;;;;;;;;;;
587_479R_6.9;;;;;;;;;;;;;;
545_79BqV_22.3;;;;;;;;;;;;;;
519_51AR_46.4;;;;;;;;;;;;;;
485_97AL_101.1;;;;;;;;;;;;;;
606_107AL_0.9;;;;;;;;;;;;;;
586_2515BqV_80.3;;;;;;;;;;;;;;
516_903R_1.9;;;;;;;;;;;;;;
504_65BV_18.3;;;;;;;;;;;;;;
506_157AR_44.2;;;;;;;;;;;;;;
604_7AL_47.4;;;;;;;;;;;;;;
522_207AL_58.0;;;;;;;;;;;;;;
803_47R_103.0;;;;;;;;;;;;;;
950_115L_7.1;;;;;;;;;;;;;;
163_1015R_43.5;;;;;;;;;;;;;;
129_12qV_29.9;;;;;;;;;;;;;;
545_920ApV_21.7;;;;;;;;;;;;;;
508_913R_90.8;;;;;;;;;;;;;;
133_964R_20.7;;;;;;;;;;;;;;
550_61R_25.4;;;;;;;;;;;;;;
801_910V_102.4;;;;;;;;;;;;;;
603_155AR_3.4;;;;;;;;;;;;;;
564_968qV_23.7;;;;;;;;;;;;;;
132_475AR_48.0;;;;;;;;;;;;;;
009_131AR_149.4;;;;;;;;;;;;;;
115_9BpV_5.5;;;;;;;;;;;;;;
517_195V_0.2;;;;;;;;;;;;;;
514_906R_18.0;;;;;;;;;;;;;;
131_9R_16.9;;;;;;;;;;;;;;
553_229AL_21.3;;;;;;;;;;;;;;
519_87BV_47.0;;;;;;;;;;;;;;
115_9AL_5.5;;;;;;;;;;;;;;
531_1229V_34.5;;;;;;;;;;;;;;
588_812R_1.9;;;;;;;;;;;;;;
517_111L_69.3;;;;;;;;;;;;;;
478_1221V_1.7;;;;;;;;;;;;;;
586_2503BL_80.2;;;;;;;;;;;;;;
486_915BR_76.0;;;;;;;;;;;;;;
608_31BV_87.9;;;;;;;;;;;;;;
817_77L_205.6;;;;;;;;;;;;;;
814_952V_100.7;;;;;;;;;;;;;;
609_79AR_27.9;;;;;;;;;;;;;;
555_173BV_83.3;;;;;;;;;;;;;;
817_76V_205.6;;;;;;;;;;;;;;
542_501R_29.7;;;;;;;;;;;;;;
531_203AL_35.5;;;;;;;;;;;;;;
614_16L_47.3;;;;;;;;;;;;;;
588_804R_1.6;;;;;;;;;;;;;;
617_1155BV_39.5;;;;;;;;;;;;;;
940_379R_43.2;;;;;;;;;;;;;;
560_1235AV_25.0;;;;;;;;;;;;;;
486_35L_0.4;;;;;;;;;;;;;;
545_135AL_23.0;;;;;;;;;;;;;;
603_159AL_3.6;;;;;;;;;;;;;;
565_65R_16.6;;;;;;;;;;;;;;
900_580L_200.8;;;;;;;;;;;;;;
950_950R_29.3;;;;;;;;;;;;;;
508_2007L_90.2;;;;;;;;;;;;;;
531_1395BL_34.8;;;;;;;;;;;;;;
560_81R_24.6;;;;;;;;;;;;;;
501_133pV_80.7;;;;;;;;;;;;;;
542_1241V_29.8;;;;;;;;;;;;;;
517_113R_69.4;;;;;;;;;;;;;;
531_837R_33.5;;;;;;;;;;;;;;
015_1097V_100.8;;;;;;;;;;;;;;
560_43BV_24.9;;;;;;;;;;;;;;
552_229AR_82.5;;;;;;;;;;;;;;
506_103BR_44.1;;;;;;;;;;;;;;
130_7L_60.9;;;;;;;;;;;;;;
073_1113V_1.1;;;;;;;;;;;;;;
950_665R_7.6;;;;;;;;;;;;;;
539_47BqV_79.3;;;;;;;;;;;;;;
478_1503L_0.9;;;;;;;;;;;;;;
950_641V_7.0;;;;;;;;;;;;;;
927_3051BqV_905.4;;;;;;;;;;;;;;
620_908R_42.4;;;;;;;;;;;;;;
506_205AL_44.6;;;;;;;;;;;;;;
520_972V_1.0;;;;;;;;;;;;;;
924_3597AL_35.8;;;;;;;;;;;;;;
518_115R_63.5;;;;;;;;;;;;;;
618_23AR_58.5;;;;;;;;;;;;;;
531_871R_33.4;;;;;;;;;;;;;;
543_933V_45.7;;;;;;;;;;;;;;
603_131BpV_3.2;;;;;;;;;;;;;;
516_905L_2.0;;;;;;;;;;;;;;
545_905R_22.0;;;;;;;;;;;;;;
105_91AL_23.1;;;;;;;;;;;;;;
555_211BV_83.4;;;;;;;;;;;;;;
517_55AR_69.1;;;;;;;;;;;;;;
550_972R_25.6;;;;;;;;;;;;;;
163_249V_43.3;;;;;;;;;;;;;;
028_1025R_52.8;;;;;;;;;;;;;;
476_91L_201.8;;;;;;;;;;;;;;
564_952L_23.6;;;;;;;;;;;;;;
837_1R_300.8;;;;;;;;;;;;;;
586_239AR_81.0;;;;;;;;;;;;;;
950_33R_6.2;;;;;;;;;;;;;;
624_213AR_32.7;;;;;;;;;;;;;;
485_2L_100.3;;;;;;;;;;;;;;
506_89AL_43.9;;;;;;;;;;;;;;
820_951V_200.0;;;;;;;;;;;;;;
924_3273AL_34.2;;;;;;;;;;;;;;
534_1107R_46.4;;;;;;;;;;;;;;
433_80V_5.5;;;;;;;;;;;;;;
105_495AR_30.0;;;;;;;;;;;;;;
618_869AL_50.5;;;;;;;;;;;;;;
545_945L_22.4;;;;;;;;;;;;;;
586_147AR_80.7;;;;;;;;;;;;;;
133_1121AR_19.0;;;;;;;;;;;;;;
437_963R_0.9;;;;;;;;;;;;;;
609_121BV_27.3;;;;;;;;;;;;;;
563_187AR_57.4;;;;;;;;;;;;;;
564_966qV_23.7;;;;;;;;;;;;;;
603_41L_48.2;;;;;;;;;;;;;;
950_1951V_26.6;;;;;;;;;;;;;;
603_904BL_3.8;;;;;;;;;;;;;;
513_137AL_26.1;;;;;;;;;;;;;;
550_99AL_25.8;;;;;;;;;;;;;;
509_14BV_35.2;;;;;;;;;;;;;;
531_869L_33.5;;;;;;;;;;;;;;
586_151BpV_80.8;;;;;;;;;;;;;;
924_345AqV_36.0;;;;;;;;;;;;;;
527_83V_17.2;;;;;;;;;;;;;;
654_407qV_49.7;;;;;;;;;;;;;;
924_33-34L_35.3;;;;;;;;;;;;;;
831_913L_200.8;;;;;;;;;;;;;;
564_968R_23.7;;;;;;;;;;;;;;
017_11AR_49.5;;;;;;;;;;;;;;
506_571BR_43.7;;;;;;;;;;;;;;
011_68AR_69.0;;;;;;;;;;;;;;
586_91AR_80.4;;;;;;;;;;;;;;
817_905R_115.3;;;;;;;;;;;;;;
525_1309BL_180.7;;;;;;;;;;;;;;
543_929L_45.6;;;;;;;;;;;;;;
927_9AL_904.3;;;;;;;;;;;;;;
588_351BqV_1.3;;;;;;;;;;;;;;
211_105AL_14.9;;;;;;;;;;;;;;
564_1355R_23.8;;;;;;;;;;;;;;
614_2229L_48.4;;;;;;;;;;;;;;
508_2105V_91.5;;;;;;;;;;;;;;
508_2137L_92.0;;;;;;;;;;;;;;
924_980R_34.3;;;;;;;;;;;;;;
486_914AqV_76.0;;;;;;;;;;;;;;
144_1373L_155.8;;;;;;;;;;;;;;
506_560R_43.6;;;;;;;;;;;;;;
478_1155R_0.7;;;;;;;;;;;;;;
506_159BqV_44.3;;;;;;;;;;;;;;
534_1019L_45.0;;;;;;;;;;;;;;
478_1121R_0.7;;;;;;;;;;;;;;
603_1011L_3.6;;;;;;;;;;;;;;
524_251BV_70.5;;;;;;;;;;;;;;
522_151L_57.4;;;;;;;;;;;;;;
606_41BqV_37.6;;;;;;;;;;;;;;
503_117AR_43.2;;;;;;;;;;;;;;
801_957AR_7.8;;;;;;;;;;;;;;
437_955L_0.9;;;;;;;;;;;;;;
926_2077L_0.7;;;;;;;;;;;;;;
950_921AL_17.3;;;;;;;;;;;;;;
950_927R_17.5;;;;;;;;;;;;;;
624_159BV_32.1;;;;;;;;;;;;;;
926_2071R_0.8;;;;;;;;;;;;;;
550_926V_25.7;;;;;;;;;;;;;;
531_505AR_35.6;;;;;;;;;;;;;;
506_562R_43.6;;;;;;;;;;;;;;
468_85V_102.8;;;;;;;;;;;;;;
606_67AL_0.2;;;;;;;;;;;;;;
217_69AR_35.1;;;;;;;;;;;;;;
519_5L_45.9;;;;;;;;;;;;;;
922_913R_17.9;;;;;;;;;;;;;;
026_231BqV_26.0;;;;;;;;;;;;;;
938_901R_2.7;;;;;;;;;;;;;;
588_349AR_1.1;;;;;;;;;;;;;;
545_935R_22.4;;;;;;;;;;;;;;
543_149AL_44.9;;;;;;;;;;;;;;
940_381V_43.1;;;;;;;;;;;;;;
543_177BR_45.5;;;;;;;;;;;;;;
008_931V_22.4;;;;;;;;;;;;;;
950_643R_7.2;;;;;;;;;;;;;;
011_28R_68.5;;;;;;;;;;;;;;
520_820V_0.9;;;;;;;;;;;;;;
625_275R_15.5;;;;;;;;;;;;;;
588_844V_2.1;;;;;;;;;;;;;;
564_1335qV_23.6;;;;;;;;;;;;;;
486_957L_75.0;;;;;;;;;;;;;;
924_349AR_36.2;;;;;;;;;;;;;;
603_901L_4.1;;;;;;;;;;;;;;
503_119AR_43.2;;;;;;;;;;;;;;
950_321L_17.1;;;;;;;;;;;;;;
516_902L_1.8;;;;;;;;;;;;;;
032_365R_16.5;;;;;;;;;;;;;;
586_2527AL_80.2;;;;;;;;;;;;;;
524_257AR_70.4;;;;;;;;;;;;;;
013_231AL_88.0;;;;;;;;;;;;;;
817_50R_300.0;;;;;;;;;;;;;;
116_1369AL_32.8;;;;;;;;;;;;;;
545_964R_22.7;;;;;;;;;;;;;;
586_361BqV_81.1;;;;;;;;;;;;;;
506_620V_43.9;;;;;;;;;;;;;;
950_125L_7.1;;;;;;;;;;;;;;
531_2721R_35.4;;;;;;;;;;;;;;
531_1203BpV_34.5;;;;;;;;;;;;;;
624_149BV_31.8;;;;;;;;;;;;;;
520_971R_0.6;;;;;;;;;;;;;;
805_7123V_104.4;;;;;;;;;;;;;;
502_251BpV_100.5;;;;;;;;;;;;;;
517_973L_69.6;;;;;;;;;;;;;;
543_181BL_45.3;;;;;;;;;;;;;;
927_27R_904.5;;;;;;;;;;;;;;
626_23AR_32.3;;;;;;;;;;;;;;
814_980V_201.1;;;;;;;;;;;;;;
664_873AR_41.8;;;;;;;;;;;;;;
163_1029AL_43.9;;;;;;;;;;;;;;
516_289R_2.4;;;;;;;;;;;;;;
924_13-14R_35.3;;;;;;;;;;;;;;
553_235BpV_21.4;;;;;;;;;;;;;;
501_913BL_80.4;;;;;;;;;;;;;;
121_2347V_232.9;;;;;;;;;;;;;;
531_847L_33.5;;;;;;;;;;;;;;
544_1055BV_23.2;;;;;;;;;;;;;;
467_016R_101.9;;;;;;;;;;;;;;
437_967L_0.8;;;;;;;;;;;;;;
810_7001BL_1.3;;;;;;;;;;;;;;
534_1031BV_45.2;;;;;;;;;;;;;;
540_147AR_81.2;;;;;;;;;;;;;;
531_1257AqV_34.5;;;;;;;;;;;;;;
520_133R_0.6;;;;;;;;;;;;;;
555_213BqV_83.3;;;;;;;;;;;;;;
470_201V_305.3;;;;;;;;;;;;;;
163_1039AR_44.3;;;;;;;;;;;;;;
618_123L_51.0;;;;;;;;;;;;;;
588_806R_1.6;;;;;;;;;;;;;;
518_103BR_63.3;;;;;;;;;;;;;;
542_1195AR_29.4;;;;;;;;;;;;;;
522_225AR_58.1;;;;;;;;;;;;;;
900_580R_200.8;;;;;;;;;;;;;;
926_2064L_0.8;;;;;;;;;;;;;;
478_1243L_1.8;;;;;;;;;;;;;;
550_980V_25.8;;;;;;;;;;;;;;
927_3075BqV_905.5;;;;;;;;;;;;;;
588_824R_1.8;;;;;;;;;;;;;;
950_77AR_41.0;;;;;;;;;;;;;;
163_253AR_43.4;;;;;;;;;;;;;;
543_149BL_45.0;;;;;;;;;;;;;;
135_2025R_40.4;;;;;;;;;;;;;;
814_970R_201.6;;;;;;;;;;;;;;
926_2033L_1.1;;;;;;;;;;;;;;
545_925V_22.3;;;;;;;;;;;;;;
555_525BL_83.2;;;;;;;;;;;;;;
553_213qV_21.2;;;;;;;;;;;;;;
817_1279AR_200.7;;;;;;;;;;;;;;
560_1273AR_24.9;;;;;;;;;;;;;;
938_902R_2.7;;;;;;;;;;;;;;
606_905L_0.2;;;;;;;;;;;;;;
624_145AR_31.6;;;;;;;;;;;;;;
924_3291L_34.3;;;;;;;;;;;;;;
527_67AR_16.9;;;;;;;;;;;;;;
624_201V_32.5;;;;;;;;;;;;;;
553_221R_21.3;;;;;;;;;;;;;;
143_902L_17.5;;;;;;;;;;;;;;
