NAAM_ID;NAAM_LRS_VAN;NAAM_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;OBJECT_NAAM;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
486#w959V-w958R#74.898955;0;3529;018498d9-49c0-a514-1aaf-8618c7717959;37595;34066;w959V-w958R;959;958;WISSEL_GW;WISSEL_GW;20220614;C;19
516#24#74.900667;0;457679;b1b9413f-6774-835c-98ae-610bc993e209;34065;491744;24;940;947;WISSEL_GW;WISSEL_GW;20220614;C;19
950#325#6.910179;0;504974;dd5df2ea-a459-5f4a-b65f-cf397d7b69a7;34088;539062;325;644;927;WISSEL_GW;WISSEL_GW;20220614;C;19
119#w123AV-w121BV#21.270844;0;28899;a7924126-9b73-9534-1068-2ae80b0289db;33398;4499;w123AV-w121BV;123A;121B;WISSEL_GW;WISSEL_GW;20220614;C;19
540#w409R-w401V#54.116395;0;233744;6ef0eb62-c5b2-ae2a-668f-0fe2b974f9f4;237644;3900;w409R-w401V;409;401;WISSEL_GW;WISSEL_GW;20220614;C;19
161#w2513V-w2515V#20.249530;0;18786;d60e7bfc-c019-53df-f5ad-0dcb386f032b;3899;22685;w2513V-w2515V;2513;2515;WISSEL_GW;WISSEL_GW;20220614;C;19
528#w35AL-w53R#28.786756;0;298907;5f1db080-94c3-9511-87fa-7fbc62987d83;36493;335400;w35AL-w53R;35A;53;WISSEL_GW;WISSEL_GW;20220614;C;19
003#w2217V-w2225V#84.070817;0;126577;66c38024-05c1-cfe7-8e67-c09d5a6c16ab;3900;130477;w2217V-w2225V;2217;2225;WISSEL_GW;WISSEL_GW;20220614;C;19
924#138#34.833670;0;863428;da6c090f-5605-6891-417e-ee36180ca359;34066;897494;138;984;37-38;WISSEL_GW;WISSEL_GW;20220614;C;19
098#w3881L-w3883L#29.160280;0;11808;a0a4c270-8f94-e033-5aa9-664f0588d99d;36493;48301;w3881L-w3883L;3881;3883;WISSEL_GW;WISSEL_GW;20220614;C;19
526#w15B/17AT-w3/5Q#4.183826;0;32175;e41a5413-5d3c-f4b6-eb90-0c08f08d727e;116396;84221;w15B/17AT-w3/5Q;15B/17A;3/5;WISSEL_EW;WISSEL_HEW;20220614;C;19
604#w4089L-w4093V#47.487224;0;16917;7998ddd3-9844-9a7f-133e-677425337afe;36470;53387;w4089L-w4093V;4089;4093;WISSEL_GW;WISSEL_GW;20220614;C;19
514#w39A/41T-w19AL#17.580736;0;123727;c959fefc-fef5-0373-c985-913d98308194;157791;34064;w39A/41T-w19AL;39A/41;19A;WISSEL_EW;WISSEL_GW;20220614;C;19
073#w1105AR-w1115R#1.044466;0;47487;94d6c727-e94b-8a28-d19f-90dfecb7feb2;36469;83956;w1105AR-w1115R;1105A;1115;WISSEL_GW;WISSEL_GW;20220614;C;19
129#4c#30.658524;0;123919;012bbcff-b06b-63a0-5595-8a0cd70b59ab;34089;158008;4c;37;51;WISSEL_GW;WISSEL_GW;20220614;C;19
817#561#200.152445;0;100932;2dcd320b-5c1a-32ed-a931-d610616252f5;118773;219705;561;935;SJ_935R;WISSEL_GW;STOOTJUK;20220614;C;19
011#408a#68.290400;0;474155;4ce50259-4dab-1aad-0f24-eb4955c6f5cb;33987;508142;408a;16;29;WISSEL_GW;WISSEL_GW;20220614;C;19
801#w904L-w903L#8.363096;0;28887;77c913f3-2823-08ce-7822-349080f33e3b;62975;34088;w904L-w903L;904;903;WISSEL_GW;WISSEL_GW;20220614;C;19
839#w901L-SJ_901L#100.307057;0;124274;9eb7a5e3-a126-8701-f408-5eea36330726;76115;200389;w901L-SJ_901L;901;SJ_901L;WISSEL_GW;STOOTJUK;20220614;C;19
525#29#78.282103;0;369370;ec6940a3-3e67-2bef-71cf-8fcadd7ecbbb;34088;403458;29;973;985;WISSEL_GW;WISSEL_GW;20220614;C;19
614#w2103L-w2007V#23.549944;0;99212;11e71f09-ff63-a918-37ba-19097e478fb1;498350;399138;w2103L-w2007V;2103;2007;WISSEL_GW;WISSEL_GW;20220614;C;19
028#ES_X0543-ES_X0798#53.598948;0;183493;99ec19bc-5af4-5899-d5ba-97b1e2c8151c;0;183493;ES_X0543-ES_X0798;ES_X0543;ES_X0798;EINDESPOOR;EINDESPOOR;20220614;C;19
555#w501L-w503V#82.923825;0;33960;d72e7619-c618-9819-6e18-54a285ebbf55;35793;69753;w501L-w503V;501;503;WISSEL_GW;WISSEL_GW;20220614;C;19
614#w2103V-w2111V#47.325572;0;3909;bc5ccf53-f5f7-0d43-3abd-80748f424ab7;3900;7809;w2103V-w2111V;2103;2111;WISSEL_GW;WISSEL_GW;20220614;C;19
527#w79B/81AP-w97R#17.227198;0;25267;089882d3-d388-3d27-3d27-8821d7e889e7;23009;48276;w79B/81AP-w97R;79B/81A;97;WISSEL_EW;WISSEL_GW;20220614;C;19
522#11b#57.586454;0;138025;4e4b1ac3-6e7b-c608-c512-f9f5be7e4a68;34065;172090;11b;902;SJ_902R;WISSEL_GW;STOOTJUK;20220614;C;19
924#w3445R-s144#34.393687;0;77739;deb6be43-efbc-8351-28de-0a3e26a0bf99;34089;111828;w3445R-s144;3445;;WISSEL_GW;Bordsein;20220614;C;19
924#144#34.851808;0;843494;deb6be43-efbc-8351-28de-0a3e26a0bf99;111828;955322;144;;44-45;Bordsein;WISSEL_GW;20220614;C;19
135#3#45.382112;0;491141;a224037e-9ead-3450-c417-adfafe2c89cf;36516;527657;3;906;911;WISSEL_GW;WISSEL_GW;20220614;C;19
543#w179L-wK177Q#45.425746;0;9768;3e63a8cb-85fa-6145-33b7-31fe3ed5b018;36493;46261;w179L-wK177Q;179;K177;WISSEL_GW;KRUISING;20220614;C;19
938#w4633V-w4635L#3.614940;0;324;66e902da-6a41-b379-636f-2d6aa51f357e;3900;4224;w4633V-w4635L;4633;4635;WISSEL_GW;WISSEL_GW;20220614;C;19
950#w847BV-w851AV#11.884396;0;181214;1460bbbb-653d-7e68-6ed2-4f53dbd3e59a;3900;185114;w847BV-w851AV;847B;851A;WISSEL_GW;WISSEL_GW;20220614;C;19
520#w133/135AP-w139/141AS#0.653917;0;19432;4c188eb2-8fb5-a6a7-18a0-72c57cca99d6;25991;45423;w133/135AP-w139/141AS;133/135A;139/141A;WISSEL_EW;WISSEL_EW;20220614;C;19
506#48a#43.496054;0;304287;81db0fb4-b38c-4f47-ef9a-0742db9c1f11;34064;338351;48a;74;565;Lichtsein;WISSEL_GW;20220614;C;19
433#29#6.027233;0;290331;d7520a5a-ba7e-8c40-ca5d-d60a7475ac31;34065;324396;29;14;34;WISSEL_GW;WISSEL_GW;20220614;C;19
822#ES_31V-w31V#103.234865;0;27130;63bb5152-a23a-1a12-c479-f04549e85c4f;146145;119015;ES_31V-w31V;ES_31V;31;EINDESPOOR;WISSEL_GW;20220614;C;19
817#549#120.421981;0;295125;954cd0c1-81a6-f6cc-6e2f-3017e9552207;4500;299625;549;45;549;WISSEL_GW;Bordsein;20220614;C;19
506#63#43.968749;0;506886;7ef479b8-68ab-bfad-fe2a-fb0c0d222cc6;34066;540952;63;572;653;WISSEL_GW;WISSEL_GW;20220614;C;19
924#w3781B/3785AT-w3785BL#37.081157;0;7763;6a37cf43-96f2-4a6d-cc3a-b9b887a2774c;23010;30773;w3781B/3785AT-w3785BL;3781B/3785A;3785B;WISSEL_EW;WISSEL_GW;20220614;C;19
531#260#1.649576;0;337461;75b479ed-2441-f933-7a29-b78636a9e601;36470;373931;260;837;SJ_837L;WISSEL_GW;STOOTJUK;20220614;C;19
035#813a#51.708915;0;404807;92f6ba5c-09e1-9840-938e-6827a383e34c;34089;438896;813a;907;910;WISSEL_GW;WISSEL_GW;20220614;C;19
927#w946L-w947V#905.765062;0;1250;a8b43b45-6258-ee10-69c4-3d520b8ece25;32006;33256;w946L-w947V;946;947;WISSEL_GW;WISSEL_GW;20220614;C;19
534#w1009BV-w1023AV#44.836128;0;159537;2b94383b-e9ed-a67c-10e2-1453c8f616d3;4499;164036;w1009BV-w1023AV;1009B;1023A;WISSEL_GW;WISSEL_GW;20220614;C;19
066#w1BV-w3V#25.772286;0;11629;d70dfa5f-73f6-7b71-1910-6ff297137025;3900;15529;w1BV-w3V;1B;3;WISSEL_GW;WISSEL_GW;20220614;C;19
543#w161BV-w183B/185Q#45.266363;0;151277;267f5762-a672-9be1-bb7e-874180308c62;3560;154837;w161BV-w183B/185Q;161B;183B/185;WISSEL_GW;WISSEL_EW;20220614;C;19
508#33c#91.179808;0;235567;768c063b-404b-4fd2-665f-c5bcf29ec3a8;23011;258578;33c;;SJ_861T;Bordsein;STOOTJUK;20220614;C;19
144#w1411V-w1403V#155.864692;0;175054;11ac8621-eef7-0d0c-0247-3a7a728d24fd;178654;3600;w1411V-w1403V;1411;1403;WISSEL_GW;WISSEL_GW;20220614;C;19
552#w2307R-w2309V#83.502802;0;379;6ebde5d4-f060-e970-9c0c-90a4e8071e17;36469;36848;w2307R-w2309V;2307;2309;WISSEL_GW;WISSEL_GW;20220614;C;19
938#w4531V-w4533V#1.199583;0;4218;77c43001-4443-3997-b0fc-4a23d5bdc45f;3900;8118;w4531V-w4533V;4531;4533;WISSEL_GW;WISSEL_GW;20220614;C;19
545#w199V-w203BR#23.462913;0;30817;29d147e7-5b9a-bf9d-f894-d7bed100108b;3899;34716;w199V-w203BR;199;203B;WISSEL_GW;WISSEL_GW;20220614;C;19
124#w205L-w209V#3.745444;0;139934;d9eb3081-d24f-cb98-92f7-06c4672a3511;36470;176404;w205L-w209V;205;209;WISSEL_GW;WISSEL_GW;20220614;C;19
478#873#1.904657;0;87561;eeb85e03-69c0-a3e6-47a3-75e588f3de56;34088;121649;873;1278;SJ_1267R;Lichtsein;STOOTJUK;20220614;C;19
