NAAM;PUIC;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;GEOCODE_KM_VAN;NR_BEGIN;PUIC_BEGIN;OBJECTTYPE_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;GEOCODE_KM_TOT;NR_EIND;PUIC_EIND;OBJECTTYPE_EIND;KANTCODE_EIND;LRS_VAN;LRS_TOT;LENGTE_GEOM;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
2519BL;7215e5f8-740f-47b5-a5ce-d3e0137e9196;586;;Amsterdam Centraal;80.25827;2519B;929ecedb-190a-4fdf-a2f8-21bf0da02a67;WISSEL_GW;L;586;;Amsterdam Centraal;80.090208;ES_2519BL;c354cfa1-26ab-4cde-9cdc-aa3c838cbc8e;EINDESPOOR;;36471;203586;167115;20221206;C;20
269V;45ca9302-9e9c-4c11-a63a-f1c506c757e8;524;b;Zaandam;70.643357;269;8633ef77-144e-457f-8038-5cab2dc37a45;WISSEL_GW;V;524;b;Zaandam;71.343042;293A;d1e750a1-c1f6-4796-afa3-ce31a3742484;WISSEL_GW;V;3900;702551;698652;20221206;C;20
31AQ;d75c22d2-7930-4b41-820b-77dca1674031;506;b;Amersfoort;43.160543;31A/33;b17cfaaf-9983-42dd-b211-d5749765e2bf;WISSEL_EW;Q;506;b;Amersfoort;43.161028;37A;d51d6f1f-41a3-49bc-a55c-6299282fb6bd;WISSEL_GW;V;23010;23497;487;20221206;C;20
K25AT;b89a3f47-aed7-4967-bf8a-d508b845ab06;506;b;Amersfoort;43.137964;39B/43;7a3db4f2-9aa3-43a8-a537-bc6d3054d89e;WISSEL_EW;Q;506;b;Amersfoort;43.198101;K25A;ac8c7a14-66fc-4a4a-8758-eb0f2f054b3d;KRUISING;T;86834;25990;60844;20221206;C;20
71L;5011c71d-f420-43c4-969c-be556357bee0;506;b;Amersfoort;43.293403;71;bc166dba-de6a-4eea-ace7-b689fdde9b4b;WISSEL_GW;L;506;b;Amersfoort;43.293914;73;5784bb5d-159b-4c3b-ab5f-deab677f1e62;WISSEL_GW;V;34088;34613;526;20221206;C;20
5V;df71cf2d-5c73-44f7-b94f-9dae6324586a;032;;Blauwkapel - Lunetten;15.852819;5;46172cb6-c000-438e-b30b-26787d8cf2b0;WISSEL_GW;V;032;;Blauwkapel - Lunetten;15.917051;34;49a27574-7b7c-4c89-9aa3-5424cc282fd8;WISSEL_GW;V;3900;68340;64440;20221206;C;20
1015R;0f8a25ff-3b2c-4ad3-8b7a-7c5243d2d22f;546;b;Blauwkapel;4.457954;1015;f3255964-430d-439b-af93-c0881135eaa7;WISSEL_GW;R;546;b;Blauwkapel;3.976684;1045/1047B;0a9a1dba-b4ac-4ad9-a96a-3aaa3ac38488;WISSEL_HEW;S;34065;513099;479035;20221206;C;20
3291R;e0f0f604-81ab-4c7a-9431-294e2e15fb38;924;a;Kijfhoek;34.348096;3291;ca441ae8-d353-4a31-a0ae-8c6e58470ae3;WISSEL_GW;R;924;a;Kijfhoek;35.114235;3515;6f125706-613d-4b45-803a-00a1ac76c4a5;WISSEL_GW;L;36470;809986;773516;20221206;C;20
3623R;2a14b634-c3e1-47aa-b54d-c8a6661e2026;924;a;Kijfhoek;35.915687;3623;e3cb3174-13b3-4187-9270-68b38c2b0b10;WISSEL_GW;R;924;a;Kijfhoek;36.724621;3723;ff5c8d65-147c-462d-9323-3ccbf4b13580;WISSEL_GW;R;36491;853641;817150;20221206;C;20
3611P;655d7588-8a8a-48e8-91df-25f05b4b3926;924;a;Kijfhoek;35.874418;3599B/3611;ef66b061-ad49-4eda-a070-fc83704bc773;WISSEL_EW;P;924;a;Kijfhoek;36.684114;3721;de4689c9-6abb-4baf-8421-587d579373b2;WISSEL_GW;R;23010;842129;819119;20221206;C;20
817L;a43ff3c0-613f-4ce0-af79-cffa18f01980;508;;Arnhem;90.81163;817;350062e6-a48b-4d84-a02f-07285ddd3808;WISSEL_GW;L;508;;Arnhem;90.608833;ES_817L;02eea4e3-51e8-4d68-96c1-3e3b59839cd8;EINDESPOOR;;36493;245707;209214;20221206;C;20
2521L;31fa80b2-3e76-42e2-9100-61bde0fc9fd8;161;;Lelystad Industrieterrein - Hattemerbroek;20.45408;2521;4bdcae66-191f-40b8-b76a-c87c2af2d5d1;WISSEL_GW;L;161;;Lelystad Industrieterrein - Hattemerbroek;20.881863;2533;e74ab484-9662-4ba5-a813-870f541b5c30;WISSEL_GW;R;61145;488896;427751;20221206;C;20
77BV;f8cad704-35bd-4ac2-be49-e71c0dd35314;506;b;Amersfoort;43.874949;77B;6fb4be2f-1845-4cc0-9958-27b0adc48d74;WISSEL_GW;V;506;b;Amersfoort;43.876084;615;22b1127c-467b-4b04-8ce1-d9c9095177c3;WISSEL_GW;R;4500;6748;2248;20221206;C;20
907AV;ba4dfe49-52b7-4c14-8ee2-74dcf2a8bca5;664;b;Rotterdam Lombardijen;43.162844;907A;e4219bad-5cda-4a5e-8555-6dba1b5e1990;WISSEL_GW;V;664;b;Rotterdam Lombardijen;43.157909;907Aa;70b58b54-230c-442a-b729-4b1fb09317b5;KRUISING;S;4501;9471;4970;20221206;C;20
907AR;7f71b2e3-3b4f-46dd-b6bc-8bd76d670534;664;b;Rotterdam Lombardijen;43.225356;907A;e4219bad-5cda-4a5e-8555-6dba1b5e1990;WISSEL_GW;R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43.527912;923A;a2c4b04d-e5a4-48db-897a-cbe6efeb735c;WISSEL_GW;V;58131;360001;301870;20221206;C;20
879V;988a4cdf-51b0-46ee-aa2c-7c016fa5c211;664;b;Rotterdam Lombardijen;42.066641;879;2686138f-9411-4987-9452-4ae25df7f839;WISSEL_GW;V;163;;Rotterdam Lombardijen - Rotterdam Centraal;43.345664;919A;5142a414-9965-40e9-adf4-bda954c6b288;WISSEL_GW;V;3900;1298158;1294258;20221206;C;20
911BV;dec2852f-aa61-4910-a247-388c789ca9ff;664;b;Rotterdam Lombardijen;43.282061;911B;1d82bac5-9362-414a-b29f-bba050cd9210;WISSEL_GW;V;163;;Rotterdam Lombardijen - Rotterdam Centraal;43.33469;917B;c98f68c2-00e9-4041-86a2-7d14f01420f7;WISSEL_GW;R;4499;59888;55388;20221206;C;20
3253AT;91f8a42a-48bc-4fbf-b874-a6f0ef9435db;924;a;Kijfhoek;34.178277;3237B/3253A;86fa289c-a65c-4df4-9638-679414e54cf5;WISSEL_EW;T;924;a;Kijfhoek;34.321615;3349;a8306eb4-0223-4c92-9598-f57dee8a1e40;WISSEL_GW;V;25990;177414;151424;20221206;C;20
609R;d61d0ddb-f48f-4065-9adb-8913cec3793b;506;b;Amersfoort;43.567862;609;03cfe399-52d5-4d3e-a817-283c23f19f89;WISSEL_GW;R;506;b;Amersfoort;43.884349;614;995b8517-2e41-435e-832e-b72cbfcc13e7;WISSEL_GW;R;34083;389429;355346;20221206;C;20
127AT;a93d81a6-8b76-489f-ad6f-f45b77400140;217;;Hoorn - Enkhuizen;49.578019;125/127A;d833659d-8404-4526-9932-bb4974105938;WISSEL_EW;T;217;;Hoorn - Enkhuizen;49.641098;131;e0bb2249-8d1d-4020-9618-144a66d54664;WISSEL_GW;V;23010;86075;63065;20221206;C;20
123AP;b03d4d76-77df-49a3-8dcd-125e0c7765e6;217;;Hoorn - Enkhuizen;49.48511;119/123A;d108de06-827e-419b-b978-d525f89a9dcf;WISSEL_EW;P;217;;Hoorn - Enkhuizen;49.581241;127B;3a87cd9d-4f79-42f2-bd63-b0adfd2399c2;WISSEL_GW;L;25989;121533;95543;20221206;C;20
618R;0e6144de-aa92-474e-b141-85162d4b15ac;506;b;Amersfoort;43.63943;618;c2b5c880-d97e-4b9b-ae70-f7322eaaf136;WISSEL_GW;R;506;b;Amersfoort;43.809241;619;dbcc1499-5cd5-490b-83ea-3957489a14f2;WISSEL_GW;L;34065;205161;171095;20221206;C;20
618L;2c8a5278-2a4f-47fa-9650-f6d1550addbf;506;b;Amersfoort;43.639491;618;c2b5c880-d97e-4b9b-ae70-f7322eaaf136;WISSEL_GW;L;506;b;Amersfoort;43.809175;619;dbcc1499-5cd5-490b-83ea-3957489a14f2;WISSEL_GW;R;34089;202674;168585;20221206;C;20
333BV;de9e2ad6-9c99-4350-bb58-b061283d52e7;017;;Amersfoort Aansl. - Hattemerbroek;24.636903;333B;09e34fe2-f728-4f88-bee6-96f279ef6185;WISSEL_GW;V;017;;Amersfoort Aansl. - Hattemerbroek;26.79775;1023A;1b718326-40d3-462c-bb69-0d3415fe22b1;WISSEL_GW;V;4501;2165167;2160666;20221206;C;20
1153AT;bafeec99-870e-4798-bb56-82f1ea208353;542;a;Dordrecht;29.018358;1151/1153A;95c0176d-02b8-4a20-b6f5-220053cad2e9;WISSEL_EW;T;542;a;Dordrecht;29.040522;1155B;943dd957-da86-488e-a256-e007baa61cf5;WISSEL_GW;R;23010;44994;21985;20221206;C;20
7117L;b38da491-df71-420d-8080-16702ada0c57;805;a;Dordrecht Zeehaventerrein;103.082257;7117;b9680b4e-f7ef-45b9-ad9c-cdf4229ccab1;WISSEL_GW;L;805;a;Dordrecht Zeehaventerrein;103.787255;7121;d9e994bd-e15d-47b9-9221-99806dd5932a;WISSEL_GW;R;31700;731154;699454;20221206;C;20
333AR;01152b44-ac6b-458e-854d-c5f1a13dc170;017;;Amersfoort Aansl. - Hattemerbroek;24.519331;333A;7890355d-dddf-4b28-92a4-f047f4463810;WISSEL_GW;R;017;;Amersfoort Aansl. - Hattemerbroek;24.583611;335;f4f8ca42-ef38-49a8-9461-7e7107efe051;WISSEL_GW;R;58132;122498;64366;20221206;C;20
564R;816841d8-1915-4b9c-85fa-8e7676457208;506;b;Amersfoort;43.660297;564;f65bbabc-017f-404b-bac5-92a08c046356;WISSEL_GW;R;506;b;Amersfoort;44.128238;632;8f993dae-9310-4cf5-8eaf-2f09f4b4b12d;WISSEL_GW;L;36469;541162;504693;20221206;C;20
4071V;f283d7b5-7087-41cb-8029-dc15cf3902f2;926;;Zwolle Rangeerterrein;0.866038;4071;56acea45-820a-498d-9dda-0d006793475b;WISSEL_GW;V;926;;Zwolle Rangeerterrein;0.871808;4073;d062cfae-6480-447b-8684-5c25a3d71f92;WISSEL_GW;V;3901;9982;6081;20221206;C;20
1067BR;022726aa-8ca3-4af9-ab07-f7e02d2a62b8;094;;Utrecht Centraal - Blauwkapel;3.418409;1067B;2a427088-c58a-4852-9a71-240486fdb1fb;WISSEL_GW;R;094;;Utrecht Centraal - Blauwkapel;3.312529;1069A;982aaa76-f613-4248-a60f-56df515a3a6d;WISSEL_GW;L;58127;163861;105734;20221206;C;20
41AL;7b81b949-6fab-422d-8955-39832e4a43c0;528;b;Hilversum;28.699626;41A;1a40bfd6-c6e3-4ee9-98b0-3a580f425eca;WISSEL_GW;L;528;b;Hilversum;28.720198;41B/43A;f64c783a-025b-4577-81c5-38f162ee9235;WISSEL_EW;Q;34088;55221;21132;20221206;C;20
9L;4771d33e-9d1e-41a8-9fc5-b07f05e8ec6e;528;b;Hilversum;28.200801;9;9ab51b41-9c18-415d-8935-2c9034821aa2;WISSEL_GW;L;528;b;Hilversum;28.696072;39A;68cd2247-5cc3-4b26-92f4-8c2af6ef0587;WISSEL_GW;V;61145;555348;494203;20221206;C;20
7L;22a57908-787b-4bc9-ae3c-2703efc3e833;528;b;Hilversum;28.163399;7;0a6eb754-ad00-4391-af7b-95a3c5dd571b;WISSEL_GW;L;528;b;Hilversum;28.562686;31;b42d49f8-652b-492d-b41d-2843bb7dbe02;WISSEL_GW;V;49822;449824;400002;20221206;C;20
1R;8e0b6215-13e4-4cd5-ae1e-a4683025e19b;586;;Amsterdam Centraal;79.950171;1;8d93c368-b501-4fdf-aab4-5ab8490f435f;WISSEL_GW;R;586;;Amsterdam Centraal;80.204231;7B;5879f09f-c874-4b83-82c0-78d0b7a391d8;WISSEL_GW;R;49805;301944;252140;20221206;C;20
1V;a27e695e-4fc8-48ed-b7de-5bbc10229285;586;;Amsterdam Centraal;79.896494;1;8d93c368-b501-4fdf-aab4-5ab8490f435f;WISSEL_GW;V;525;b;Amsterdam Singelgracht Aansl.;79.325744;497B;c937d262-ad8a-4094-95b0-501a40eb09a9;WISSEL_GW;V;3900;572755;568856;20221206;C;20
189L;bc690c2c-ff05-4271-a613-c7f15acd7acf;563;;Den Haag Mariahoeve;57.413934;189;2eeb2ce2-ce14-4bc2-bff8-f1cbbbfd62b9;WISSEL_GW;L;563;;Den Haag Mariahoeve;57.639501;191;634878ef-500b-4eae-aca2-f64789985955;WISSEL_GW;L;58138;286756;228618;20221206;C;20
603V;b56b099e-1aef-415c-aabf-c749302605b9;506;b;Amersfoort;43.595727;603;cfcc501a-475a-49d9-a867-4ff62715aa54;WISSEL_GW;V;506;b;Amersfoort;43.529665;605;a31a41e5-e370-48ff-9b91-81a83960676e;WISSEL_GW;R;4499;71197;66698;20221206;C;20
263AV;dd9bdbf5-a84e-42e9-bf07-42f43fde6213;437;a;Arnhem Goederenstation - Velperbroek Aansl.;1.097129;263A;634f0915-868c-45a4-a8a0-36534f5f2f0b;WISSEL_GW;V;437;a;Arnhem Goederenstation - Velperbroek Aansl.;1.06123;951;e505437f-eb8e-4aec-9509-c7afbbf39f45;WISSEL_GW;L;4500;41568;37068;20221206;C;20
263AR;0f564afd-5655-498f-8b6d-0a4656bfe97a;437;a;Arnhem Goederenstation - Velperbroek Aansl.;1.136287;263A;634f0915-868c-45a4-a8a0-36534f5f2f0b;WISSEL_GW;R;507;b;Velperbroek Aansl.;94.932965;271;6709afe9-b933-4087-988b-617bc4658c06;WISSEL_GW;L;34064;493784;459721;20221206;C;20
2519R;bde0d2ff-4b7b-41f0-9c24-33146320c720;161;;Lelystad Industrieterrein - Hattemerbroek;20.454278;2519;dda97f17-3e70-4b6e-b535-e087911fe3b8;WISSEL_GW;R;161;;Lelystad Industrieterrein - Hattemerbroek;20.881702;2531;717e9508-dbeb-4a90-9211-46b826850930;WISSEL_GW;L;61145;488641;427496;20221206;C;20
2541V;b5a041a0-4303-45d3-9397-86aec542838e;161;;Lelystad Industrieterrein - Hattemerbroek;21.308802;2541;f6840400-bd5c-481c-bd85-253cbf69e737;WISSEL_GW;V;161;;Lelystad Industrieterrein - Hattemerbroek;31.590519;2671;864d641d-a583-4ba3-bd9e-03847ffd036e;WISSEL_GW;V;3900;10287578;10283678;20221206;C;20
69T;455d72e9-0e00-49be-95d5-9a7e2ceaf4a1;586;;Amsterdam Centraal;80.449302;63B/69;826c5281-815b-4c68-bbcc-27e61a8c6e85;WISSEL_EW;T;586;;Amsterdam Centraal;80.488277;95/97A;7e8ff9fe-d502-46a6-ac3f-5f778371ddb8;WISSEL_EW;Q;23011;62733;39722;20221206;C;20
67BV;9cc74b2d-db94-4e78-b3f1-4509eaccc251;586;;Amsterdam Centraal;80.369595;67B;a6bbe51b-5ce3-4289-bd4b-fcaee40ee006;WISSEL_GW;V;586;;Amsterdam Centraal;80.631409;ES_67BV;b821c44b-e829-4495-8f42-f40aee83bb5f;EINDESPOOR;;3900;268157;264257;20221206;C;20
47AL;64c4da9a-de0b-44da-a091-1f3716e12377;527;c;Haarlem;16.575131;47A;856090d1-e3ee-4357-8c44-7b191057f305;WISSEL_GW;L;527;c;Haarlem;16.851944;57A;f861cc60-bd8b-4d61-b8f3-a31112c372c4;WISSEL_GW;V;36470;332844;296374;20221206;C;20
4315R;6fbbb833-2826-45db-9aa2-82575e66c8a2;155;b;Meteren Aansl. - Ressen = Bemmel;64.608378;4315;e36da195-68c2-4076-9534-f596b7979fbc;WISSEL_GW;R;155;b;Meteren Aansl. - Ressen = Bemmel;72.927148;4341;84e8a9a2-d971-4fcf-a77e-162c4c9936b3;WISSEL_GW;V;68167;8444523;8376356;20221206;C;20
323V;0e211f60-14e8-4aa7-8ea0-9d69995f1943;042;;Vork - Kesteren;21.224503;323;e256133e-72b5-42ae-9e9f-eeb283ec68e6;WISSEL_GW;V;043;;Kesteren - Geldermalsen;32.743943;343;14ed2779-fd6c-4be8-bef0-594608ed335a;WISSEL_GW;V;4500;11561419;11556920;20221206;C;20
13-14L;17ef5a81-e6c6-4dbf-a610-c1046b5d7703;924;a;Kijfhoek;35.265313;13-14;ac84f429-6531-437e-be7e-646fb28a915d;WISSEL_GW;L;924;a;Kijfhoek;34.367865;3335;5f1b619c-ba45-4f36-9597-59c512cd9b71;WISSEL_GW;R;34065;938377;904312;20221206;C;20
11BV;9c1daaa6-ccba-48bf-a746-5c7f0a481e7f;017;;Amersfoort Aansl. - Hattemerbroek;49.515059;11B;ded1e63a-b507-41f7-8299-5a4e67a79b04;WISSEL_GW;V;017;;Amersfoort Aansl. - Hattemerbroek;61.390321;27;4905f5f9-a37d-4f24-86ff-0be57b4b4245;WISSEL_GW;V;4500;11888049;11883549;20221206;C;20
9BV;d058f4d7-1dce-4758-9281-bcfc522e2732;017;;Amersfoort Aansl. - Hattemerbroek;49.376513;9B;05055fcc-a489-4112-b11f-e12d0924f1c6;WISSEL_GW;V;017;;Amersfoort Aansl. - Hattemerbroek;49.449696;11A;e55e6680-c3c4-4bd6-b468-4063153370ed;WISSEL_GW;V;4500;77811;73311;20221206;C;20
9BR;3abf9a6e-a564-414d-aa3a-3140d177bfae;017;;Amersfoort Aansl. - Hattemerbroek;49.338432;9B;05055fcc-a489-4112-b11f-e12d0924f1c6;WISSEL_GW;R;017;;Amersfoort Aansl. - Hattemerbroek;40.872492;435A;353ab6a2-b5f0-47c6-a75f-d2d9f70eb0ec;WISSEL_GW;L;34065;8502951;8468886;20221206;C;20
351BV;a1d210f0-af1a-48bf-b5ea-33b8bc517f1b;017;;Amersfoort Aansl. - Hattemerbroek;31.893695;351B;383ca4f9-b61a-4eb6-83d2-3b7051a60a9d;WISSEL_GW;V;017;;Amersfoort Aansl. - Hattemerbroek;32.033944;353A;03503594-b225-4334-90da-72ae4edcf36f;WISSEL_GW;V;4499;144517;140018;20221206;C;20
61R;cb8f3834-a998-480f-b546-abc8fe703fd2;506;b;Amersfoort;43.408914;61;6cbe4ac2-b09a-4097-80ea-1f5b73f77b43;WISSEL_GW;R;506;b;Amersfoort;43.834456;77A;9622ff66-d6f8-42de-8c69-43f3d6817cb1;WISSEL_GW;V;34065;453695;419630;20221206;C;20
77V;bf83dac1-afab-47da-8cf2-5cc70c7efd58;607;b;Winterswijk;44.041366;77;b36c7d01-bf5f-4664-8fcb-1849286a95bd;WISSEL_GW;V;212;;Winterswijk - Zevenaar;11.849064;95;057ba648-d27a-4950-85cf-0876019ba4f1;WISSEL_GW;V;3900;11700010;11696110;20221206;C;20
495L;908eda1b-3ba3-49f3-ab05-13488343bcab;526;b;Amsterdam Muiderpoort;104.311739;495;a409dd1b-e8d1-47f5-9c82-643387ce96d6;WISSEL_GW;L;589;b;Duivendrecht;4.825605;3201;d8dd8a0b-d32d-44c3-a739-35345d198558;WISSEL_GW;L;61164;4949545;4888381;20221206;C;20
285L;c7bed12e-e239-4bc5-a109-289fe0bb2d58;625;b;Lage Zwaluwe;15.271552;285;dfc94c67-f89e-467c-9e9a-1db2ae6c8bad;WISSEL_GW;L;625;b;Lage Zwaluwe;14.842974;349A;3ed390cd-dc39-41b7-b191-43debe8abed1;WISSEL_GW;V;34065;466452;432387;20221206;C;20
111AV;0179dcac-c459-43d7-b4ad-b3eedad44da7;586;;Amsterdam Centraal;80.516932;111A;daa5483b-92b6-4163-aff6-41bdcae05a40;WISSEL_GW;V;586;;Amsterdam Centraal;80.424514;2545B/2561A;ce55f490-8078-46ce-a511-4645212afeb8;WISSEL_EW;T;4500;98303;93803;20221206;C;20
55S;ea24c63f-caea-48ab-84bb-49742fd695ab;586;;Amsterdam Centraal;80.338383;55/59A;a392f3f8-9d30-4c5b-8a50-02c437dee852;WISSEL_EW;S;586;;Amsterdam Centraal;80.053768;903;7d46c392-9731-45ff-b7e5-3080b9171c01;WISSEL_GW;L;20589;304108;283519;20221206;C;20
19-20R;58a772f1-c967-418f-864e-40e2e68e5b29;924;a;Kijfhoek;35.260087;19-20;9d76edf8-4373-43b6-90e8-5a57fb44b76c;WISSEL_GW;R;924;a;Kijfhoek;34.47427;3355;108d1a5f-6c52-4be1-8888-a003ead7a167;WISSEL_GW;R;34089;823165;789076;20221206;C;20
23-24R;60dcca58-bd9e-4950-90f9-43751b180e31;924;a;Kijfhoek;35.262322;23-24;8f1d8208-8187-4384-b2c6-67d302610a3e;WISSEL_GW;R;924;a;Kijfhoek;34.53058;3361;eb869980-f5ec-4cf5-885b-1bb312417066;WISSEL_GW;L;34662;767909;733247;20221206;C;20
4461V;b1f6f31d-c4c0-46c8-81ef-1603aeaac99d;155;b;Meteren Aansl. - Ressen = Bemmel;88.448107;4461;476f4fec-4c06-4e0b-89f8-6452e9a493c2;WISSEL_GW;V;512;b;Ressen = Bemmel;89.454781;4485;b55e3aff-7fae-4a75-b0b6-cee38e7adcaf;WISSEL_GW;L;8050;1014793;1006743;20221206;C;20
905R;9e9a365a-9b20-47f7-9226-086f01aa85f8;938;;CUP Valburg;3.226155;905;ffa5c46d-88cb-40a0-a9c7-28edce3b0972;WISSEL_GW;R;938;;CUP Valburg;3.316699;ES_905R;519ac3f7-99d6-4cdc-bc30-6081b263b808;EINDESPOOR;;36470;126731;90261;20221206;C;20
5V;ecdd369e-0ab8-4e60-8e2c-d4f59b0a269b;626;c;Hoorn;32.517173;5;635a9e77-b702-4d1f-b104-8eef61edd890;WISSEL_GW;V;626;c;Hoorn;32.537464;906;0808141c-899f-4d2c-9235-55a20a0dd0bf;WISSEL_GW;L;4499;25350;20850;20221206;C;20
3R;e7cd8995-d0b4-4083-8a36-5da68de7bc8f;032;;Blauwkapel - Lunetten;15.83022;3;9e83a19e-8b3e-49b1-9667-590e92d302a7;WISSEL_GW;R;032;;Blauwkapel - Lunetten;16.017426;7;d4f71059-9e8d-4f91-8bd8-bd57415cd723;WISSEL_GW;V;36470;224864;188394;20221206;C;20
1065L;6b97cb4d-56d2-43e0-9787-cf902e9d22a7;133;a;Amsterdam Riekerpolder - Warmond;13.987049;1065;d5a9b801-7ce8-4e67-b665-d77f06ee7bb2;WISSEL_GW;L;133;a;Amsterdam Riekerpolder - Warmond;14.553545;1071;cebad8ec-b83b-46eb-83f7-da9f0b506cc9;WISSEL_GW;R;49412;619791;570378;20221206;C;20
1109R;a62c2236-994b-47f9-8343-a5a6f2456637;133;a;Amsterdam Riekerpolder - Warmond;18.356318;1109;1e053750-b705-4b80-bc18-7efdad7da274;WISSEL_GW;R;133;a;Amsterdam Riekerpolder - Warmond;18.501709;1117B;783b170c-5681-4de9-a1c8-95a83322be3e;WISSEL_GW;R;125998;270235;144237;20221206;C;20
1111R;2f5b3fcc-e395-4bf4-9ab0-6f22975933a2;133;a;Amsterdam Riekerpolder - Warmond;18.35443;1111;4eef11be-5eb8-4afc-bc97-a212b9828c63;WISSEL_GW;R;133;a;Amsterdam Riekerpolder - Warmond;19.599264;1131B;b70b04b2-7757-4c57-941d-2d2ce5992349;WISSEL_GW;L;125980;1379665;1253685;20221206;C;20
245V;9639b0e5-0b3d-415d-9c02-4b0a861b0e29;664;b;Rotterdam Lombardijen;43.243722;245;b9f1d3dd-1d86-460c-a2c8-58f481300fbb;WISSEL_GW;V;664;b;Rotterdam Lombardijen;43.250527;247;28023854-0435-4849-94f1-168d2f0edc54;WISSEL_GW;R;4500;11322;6822;20221206;C;20
907BR;0c10d940-fe5a-46ad-919b-9d536e460a29;664;b;Rotterdam Lombardijen;43.212848;907B;797bf4fa-cea6-458d-8117-5fff06dffa4b;WISSEL_GW;R;664;b;Rotterdam Lombardijen;43.120308;916Aa;b26b158e-7f8d-44b6-8fe9-902b3cbd07f6;KRUISING;Q;58132;151182;93050;20221206;C;20
129V;d7b5ab17-f6ec-4860-84e7-4c4458751774;035;;Lunetten - De Haar Aansl.;48.113378;129;00f45101-d472-4635-9c89-ea32f9d9229f;WISSEL_GW;V;035;;Lunetten - De Haar Aansl.;52.029093;131B;673314c0-e88d-4b33-b4d2-da89938e1269;WISSEL_GW;L;3900;3920986;3917086;20221206;C;20
91R;d06cdab8-6034-4bb9-bc37-8e6d03c5d188;485;d;Amsterdam Hemhaven (gebied);101.094248;91;2e7ab718-471a-4b84-aec5-1e9cff40a90e;WISSEL_GW;R;485;d;Amsterdam Hemhaven (gebied);101.223241;99;ba09a5b8-bb3a-425a-b872-faeeba19ed38;WISSEL_GW;R;34065;162152;128087;20221206;C;20
40V;4e6999d3-91af-4dae-b1f8-bf80b07ad141;485;d;Amsterdam Hemhaven (gebied);100.94846;40;bd4fdd21-e516-4d1f-9c40-4753faf56153;WISSEL_GW;V;485;d;Amsterdam Hemhaven (gebied);101.110976;42;1f7dca4e-dcce-4cc3-b43d-89719eb42d25;WISSEL_GW;L;4499;166882;162383;20221206;C;20
4047V;27c23b72-e7ce-42ff-82cb-b8ed03198f86;926;;Zwolle Rangeerterrein;0.91388;4047;65674a93-d6c9-4dd4-9163-ae4261a665b2;WISSEL_GW;V;926;;Zwolle Rangeerterrein;0.916409;4051;ecb79aef-c739-407a-8145-91774b8995a4;WISSEL_GW;L;3900;6505;2606;20221206;C;20
604L;e510929c-6491-4483-8c00-111c81a4e91c;506;b;Amersfoort;43.495998;604;aecb8fc6-50b0-4e30-8156-2e6c553fba7c;WISSEL_GW;L;506;b;Amersfoort;43.78302;610;402c672a-f42f-432b-83f7-f5555e3862c2;WISSEL_GW;L;34088;310648;276560;20221206;C;20
604R;21db53dc-12eb-4e52-837d-fd62b315bb3c;506;b;Amersfoort;43.496324;604;aecb8fc6-50b0-4e30-8156-2e6c553fba7c;WISSEL_GW;R;506;b;Amersfoort;43.598395;618;c2b5c880-d97e-4b9b-ae70-f7322eaaf136;WISSEL_GW;V;34064;133969;99904;20221206;C;20
1063BV;5a430a7e-4abb-4479-911c-1bb28154a386;133;a;Amsterdam Riekerpolder - Warmond;13.874478;1063B;b1c7b1f6-55f0-4539-a03b-04a5f5bf2a05;WISSEL_GW;V;133;a;Amsterdam Riekerpolder - Warmond;14.525665;1077A;d6c30f89-93b1-418a-91b2-1e95ada3632f;WISSEL_GW;V;3600;650842;647242;20221206;C;20
1063AL;bb49fc81-21a3-482d-aa40-69918917cc3e;133;a;Amsterdam Riekerpolder - Warmond;13.826705;1063A;fcb31219-b2a3-47a6-855c-3120f4b1452a;WISSEL_GW;L;133;a;Amsterdam Riekerpolder - Warmond;14.586428;1077B;b63e25c7-8401-46da-8201-7cdc2abc05a2;WISSEL_GW;R;56206;812249;756043;20221206;C;20
1893L;9d2514c9-f1ce-4dab-9bfb-e9c46e8752f8;117;;Lunetten - Geldermalsen;9.04626;1893;be87223c-56c2-498e-8fef-8ccd6b7e473e;WISSEL_GW;L;117;;Lunetten - Geldermalsen;9.150311;1895;a62fd373-be5f-43f2-ba4c-de9e00adc40b;WISSEL_GW;L;61155;165065;103910;20221206;C;20
1865L;ac7ce74f-57e3-40df-a3eb-5006282818ed;117;;Lunetten - Geldermalsen;7.906033;1865;4adb67e8-a6d4-4eaa-9e8c-b35361b28841;WISSEL_GW;L;117;;Lunetten - Geldermalsen;9.150293;1895;a62fd373-be5f-43f2-ba4c-de9e00adc40b;WISSEL_GW;R;61145;1304530;1243385;20221206;C;20
41BV;933e3e35-c427-4742-bf1a-bce707690e25;527;c;Haarlem;16.619102;41B;aa4bb22c-8895-4bc7-8121-f52628ce16de;WISSEL_GW;V;527;c;Haarlem;16.924119;65;fa125191-fb05-4721-a7cc-092aed228d4e;WISSEL_GW;V;4500;334304;329803;20221206;C;20
